phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,math,4,14,10,8,transition,516,8,0.3963178294573643,0.0,1.0,2.5232273838630808,0.5135922330097087,0.37037016920511967
prefill,math,4,14,10,16,domain_oracle,516,8,0.4639050387596899,0.06976744186046512,2.0,4.311227154046997,0.0,1.0
prefill,math,4,14,10,16,previous_window,516,8,0.4437984496124031,0.02131782945736434,2.0,4.506550218340611,0.0014563106796116505,0.9977326664705306
prefill,math,4,14,10,16,static,516,8,0.3076550387596899,0.0,2.0,6.5007874015748035,0.0,1.0
prefill,math,4,14,10,16,transition,516,8,0.6303294573643411,0.1065891472868217,2.0,3.1729438893159108,0.38652912621359226,0.4756349951794346
prefill,math,4,14,10,32,domain_oracle,516,8,0.7395833333333334,0.2189922480620155,4.0,5.408450704225352,0.0,1.0
prefill,math,4,14,10,32,previous_window,516,8,0.7218992248062015,0.19186046511627908,4.0,5.540939597315436,0.0007281553398058253,0.9987443382435717
prefill,math,4,14,10,32,static,516,8,0.6126453488372093,0.025193798449612403,4.0,6.529062870699882,0.0,1.0
prefill,math,4,14,10,32,transition,516,8,0.8868701550387597,0.5271317829457365,4.0,4.510243102977329,0.22135922330097088,0.6552998050047758
prefill,math,4,15,11,8,domain_oracle,516,8,0.282703488372093,0.0,1.0,3.537275064267352,0.0,1.0
prefill,math,4,15,11,8,previous_window,516,8,0.250968992248062,0.0,1.0,3.9845559845559846,0.0024271844660194173,0.9966343042071197
prefill,math,4,15,11,8,static,516,8,0.17708333333333334,0.0,1.0,5.647058823529412,0.0,1.0
prefill,math,4,15,11,8,transition,516,8,0.3708817829457364,0.0,1.0,2.696276943174396,0.4196601941747573,0.4392620540193357
prefill,math,4,15,11,16,domain_oracle,516,8,0.45978682170542634,0.001937984496124031,2.0,4.349841938883035,0.0,1.0
prefill,math,4,15,11,16,previous_window,516,8,0.4108527131782946,0.001937984496124031,2.0,4.867924528301887,0.0023058252427184465,0.9967217248770646
prefill,math,4,15,11,16,static,516,8,0.34156976744186046,0.0,2.0,5.85531914893617,0.0,1.0
prefill,math,4,15,11,16,transition,516,8,0.5782461240310077,0.06782945736434108,2.0,3.4587348135735234,0.34308252427184466,0.5148445011403481
prefill,math,4,15,11,32,domain_oracle,516,8,0.7240794573643411,0.11627906976744186,4.0,5.5242556038808965,0.0,1.0
prefill,math,4,15,11,32,previous_window,516,8,0.6618217054263565,0.07364341085271318,4.0,6.043923865300147,0.0015776699029126213,0.9975328111340755
prefill,math,4,15,11,32,static,516,8,0.6012596899224806,0.031007751937984496,4.0,6.652699435938759,0.0,1.0
prefill,math,4,15,11,32,transition,516,8,0.841812015503876,0.3178294573643411,4.0,4.751654676258993,0.21608009708737863,0.6594612387649575
