phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,__domain_balanced__,11,32,previous_window,20,0.7215233042625633,0.19430358795018224,4.0,5.629212515488554,0.000968932866658926
prefill,__domain_balanced__,11,32,static,20,0.6603345668217204,0.1148922170983268,4.0,6.161707680417098,0.0
prefill,__domain_balanced__,11,32,transition,20,0.8380304784840419,0.3816337823433607,4.0,4.804532579403382,0.20328477121196847
prefill,__domain_balanced__,12,8,domain_oracle,16,0.30277314945481465,0.0002420135527589545,1.0,3.918507669704029,0.0
prefill,__domain_balanced__,12,8,previous_window,16,0.2925746434115189,0.0,1.0,3.9745978647419955,0.001893323137172498
prefill,__domain_balanced__,12,8,static,16,0.21550342900103361,0.0003025169409486931,1.0,6.201085777813496,0.0
prefill,__domain_balanced__,12,8,transition,16,0.39845050248187,0.004965388309807365,1.0,2.7076367149083906,0.39680098567680233
prefill,__domain_balanced__,12,16,domain_oracle,16,0.4827264826288488,0.05789629509375709,2.0,4.4974844885223675,0.0
prefill,__domain_balanced__,12,16,previous_window,16,0.4689349406762658,0.03813293286772473,2.0,4.554322211285387,0.0015157939776944266
prefill,__domain_balanced__,12,16,static,16,0.3814565237744058,0.01047569871592936,2.0,5.737200294438576,0.0
prefill,__domain_balanced__,12,16,transition,16,0.5950576669023657,0.09696690593339746,2.0,3.512688925534869,0.3080136475692701
prefill,__domain_balanced__,12,32,domain_oracle,16,0.7342626644334345,0.21377447999015065,4.0,5.558460822050561,0.0
prefill,__domain_balanced__,12,32,previous_window,16,0.7199036207877726,0.1920108948276986,4.0,5.645105318203432,0.0009880339730020389
prefill,__domain_balanced__,12,32,static,16,0.657996346232149,0.11621757507464592,4.0,6.180370870091777,0.0
prefill,__domain_balanced__,12,32,transition,16,0.8214425709766384,0.35594166068551086,4.0,4.908349166725371,0.19560568154244348
prefill,__domain_balanced__,13,8,domain_oracle,12,0.3018917166208147,0.0,1.0,3.9319420204603124,0.0
prefill,__domain_balanced__,13,8,previous_window,12,0.29155009555878997,0.0,1.0,4.006702034472406,0.0019143277537631348
prefill,__domain_balanced__,13,8,static,12,0.2147124038046372,0.00040335592126492415,1.0,6.348309208182577,0.0
prefill,__domain_balanced__,13,8,transition,12,0.3773406083181107,0.005082284607938044,1.0,2.919175011382754,0.36285635671649885
prefill,__domain_balanced__,13,16,domain_oracle,12,0.47969303504121313,0.05458327679116484,2.0,4.538417969825133,0.0
prefill,__domain_balanced__,13,16,previous_window,12,0.46617332701995046,0.0343891908254055,2.0,4.582931594286575,0.0015294253310222407
prefill,__domain_balanced__,13,16,static,12,0.38277269157205623,0.008159273021690904,2.0,5.700728437292686,0.0
prefill,__domain_balanced__,13,16,transition,12,0.5716991192837947,0.08284367042114983,2.0,3.6893181527840357,0.2906434876531692
prefill,__domain_balanced__,13,32,domain_oracle,12,0.735359747601137,0.21286961923765488,4.0,5.555073686829736,0.0
prefill,__domain_balanced__,13,32,previous_window,12,0.7196197182198715,0.19069639416962883,4.0,5.653050553604262,0.0009721820341995436
prefill,__domain_balanced__,13,32,static,12,0.6546236854662536,0.1027388614334438,4.0,6.203881957777168,0.0
prefill,__domain_balanced__,13,32,transition,12,0.79813407144303,0.29982597471137734,4.0,5.056491408797029,0.18010036630001627
prefill,__domain_balanced__,14,8,domain_oracle,8,0.2940968421153964,0.0,1.0,4.0187794742644245,0.0
prefill,__domain_balanced__,14,8,previous_window,8,0.28459168887697706,0.0,1.0,4.04664007591914,0.002024917425090871
prefill,__domain_balanced__,14,8,static,8,0.21289140955517402,0.0,1.0,6.267001298458494,0.0
prefill,__domain_balanced__,14,8,transition,8,0.3365010655682846,0.002057115198451113,1.0,3.3392337913178602,0.34473177893220336
prefill,__domain_balanced__,14,16,domain_oracle,8,0.4725465943701255,0.050115008744822324,2.0,4.6065513722803235,0.0
prefill,__domain_balanced__,14,16,previous_window,8,0.45856705712368756,0.03580513483518007,2.0,4.636117207342752,0.0015275680705333873
prefill,__domain_balanced__,14,16,static,8,0.3764621373993366,0.0012100677637947724,2.0,5.609137889144416,0.0
prefill,__domain_balanced__,14,16,transition,8,0.5459224259716998,0.06646039066243097,2.0,3.8113732872616466,0.3108028524023259
prefill,__domain_balanced__,14,32,domain_oracle,8,0.7330603793255517,0.20441961065465322,4.0,5.564713583391917,0.0
prefill,__domain_balanced__,14,32,previous_window,8,0.7156069604846176,0.18531104388467862,4.0,5.673486831033413,0.0010263125686890153
prefill,__domain_balanced__,14,32,static,8,0.6497953529004025,0.09074786600364337,4.0,6.245602746826619,0.0
prefill,__domain_balanced__,14,32,transition,8,0.7744092142148278,0.24362137708933376,4.0,5.200061100789061,0.18310711338556823
prefill,__domain_balanced__,15,8,domain_oracle,4,0.3048935385171015,0.0,1.0,3.79094759231623,0.0
prefill,__domain_balanced__,15,8,previous_window,4,0.28836484296850207,0.0,1.0,3.9821147534531134,0.0020635939577382497
prefill,__domain_balanced__,15,8,static,4,0.2245952548481274,0.0,1.0,5.828372510002669,0.0
prefill,__domain_balanced__,15,8,transition,4,0.31076163457461525,0.0012100677637947724,1.0,3.6533815296360874,0.27193619200606783
prefill,__domain_balanced__,15,16,domain_oracle,4,0.47969821753201625,0.03240141936721956,2.0,4.455308705001094,0.0
prefill,__domain_balanced__,15,16,previous_window,4,0.45602706378863,0.029277662489090917,2.0,4.647287313268678,0.0016616799546076049
prefill,__domain_balanced__,15,16,static,4,0.3836927715296788,0.002420135527589545,2.0,5.476545627904046,0.0
prefill,__domain_balanced__,15,16,transition,4,0.5092759788151222,0.04855002893253775,2.0,4.1115312783063995,0.2786640208107483
prefill,__domain_balanced__,15,32,domain_oracle,4,0.7514673175556308,0.2187408631673224,4.0,5.375083804563629,0.0
prefill,__domain_balanced__,15,32,previous_window,4,0.7233991443611711,0.18868020900694862,4.0,5.589138229314433,0.0010737887523156477
prefill,__domain_balanced__,15,32,static,4,0.6562065379182105,0.08807896746837683,4.0,6.164267666620519,0.0
prefill,__domain_balanced__,15,32,transition,4,0.749632425035423,0.2005837514393855,4.0,5.382973830039886,0.17928813471375327
prefill,code,1,8,domain_oracle,15,0.45884156179412716,0.00045175863181671507,1.0,2.2122320875174997,0.0
prefill,code,1,8,previous_window,15,0.4499757986447241,0.0001936108422071636,1.0,2.256938812420429,0.0012031653746770027
prefill,code,1,8,static,15,0.41681994191674737,0.00032268473701193933,1.0,2.4303228828139383,0.0
prefill,code,1,8,transition,15,0.6648757663762503,0.02884801548886738,1.0,1.5266613777059141,0.35103359173126614
prefill,code,1,16,domain_oracle,15,0.6499838657631494,0.12352371732817038,2.0,3.1066164887302103,0.0
prefill,code,1,16,previous_window,15,0.6305905130687319,0.08538238141335915,2.0,3.204601970450015,0.0010214793281653747
prefill,code,1,16,static,15,0.5837286221361729,0.03168764117457244,2.0,3.4738080381367857,0.0
prefill,code,1,16,transition,15,0.8535333978702807,0.3967086156824782,2.0,2.3640736909456614,0.31033995478036175
