capacity,bandwidth_scale,candidate_transfer_amplification,complete_cold_set_coverage,profitable_lookahead_count,minimum_profitable_lookahead,maximum_profitable_lookahead,profitable_lookaheads,window_exists
16,0.25,1.0,0.14,0,,,,False
16,0.25,1.0,0.15,0,,,,False
16,0.25,1.0,0.16,0,,,,False
16,0.25,1.0,0.17,0,,,,False
16,0.25,1.0,0.18,0,,,,False
16,0.25,1.0,0.19,0,,,,False
16,0.25,1.0,0.2,0,,,,False
16,0.25,1.0,0.21,0,,,,False
16,0.25,1.0,0.22,0,,,,False
16,0.25,1.0,0.23,0,,,,False
16,0.25,1.0,0.24,0,,,,False
16,0.25,1.0,0.25,3,3,5,"3,4,5",True
16,0.25,1.0,0.26,4,3,6,"3,4,5,6",True
16,0.25,1.0,0.27,4,3,6,"3,4,5,6",True
16,0.25,1.0,0.28,4,3,6,"3,4,5,6",True
16,0.25,1.0,0.29,4,3,6,"3,4,5,6",True
16,0.25,1.0,0.3,5,3,7,"3,4,5,6,7",True
16,0.25,1.0,0.31,5,3,7,"3,4,5,6,7",True
16,0.25,1.0,0.32,5,3,7,"3,4,5,6,7",True
16,0.25,1.0,0.33,5,3,7,"3,4,5,6,7",True
16,0.25,1.0,0.34,6,3,8,"3,4,5,6,7,8",True
16,0.25,1.0,0.35000000000000003,6,3,8,"3,4,5,6,7,8",True
16,0.25,1.0,0.36,6,3,8,"3,4,5,6,7,8",True
16,0.25,1.0,0.37,7,3,9,"3,4,5,6,7,8,9",True
16,0.25,1.0,0.38,7,3,9,"3,4,5,6,7,8,9",True
16,0.25,1.0,0.39,7,3,9,"3,4,5,6,7,8,9",True
16,0.25,1.0,0.4,7,3,9,"3,4,5,6,7,8,9",True
16,0.25,1.0,0.41000000000000003,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.42,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.43,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.44,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.45,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.46,8,3,10,"3,4,5,6,7,8,9,10",True
16,0.25,1.0,0.47000000000000003,9,3,11,"3,4,5,6,7,8,9,10,11",True
16,0.25,1.0,0.48,9,3,11,"3,4,5,6,7,8,9,10,11",True
16,0.25,1.0,0.49,9,3,11,"3,4,5,6,7,8,9,10,11",True
16,0.25,1.0,0.5,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.51,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.52,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.53,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.54,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.55,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.56,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.5700000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.58,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.59,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.6,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.61,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.62,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.63,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.64,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.65,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.66,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.67,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.68,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.6900000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.7000000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.71,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.72,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.73,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.74,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.75,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.76,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.77,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.78,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.79,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.8,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.81,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.8200000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.8300000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.84,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.85,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.86,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.87,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.88,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.89,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.9,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.91,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.92,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.93,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.9400000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.9500000000000001,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.96,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.97,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.98,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,0.99,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,1.0,1.0,13,3,15,"3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.0,0,,,,False
16,0.25,2.0,0.01,0,,,,False
16,0.25,2.0,0.02,0,,,,False
16,0.25,2.0,0.03,0,,,,False
16,0.25,2.0,0.04,0,,,,False
16,0.25,2.0,0.05,0,,,,False
16,0.25,2.0,0.06,0,,,,False
16,0.25,2.0,0.07,0,,,,False
16,0.25,2.0,0.08,0,,,,False
16,0.25,2.0,0.09,0,,,,False
16,0.25,2.0,0.1,0,,,,False
16,0.25,2.0,0.11,0,,,,False
16,0.25,2.0,0.12,0,,,,False
16,0.25,2.0,0.13,0,,,,False
16,0.25,2.0,0.14,0,,,,False
16,0.25,2.0,0.15,0,,,,False
16,0.25,2.0,0.16,0,,,,False
16,0.25,2.0,0.17,0,,,,False
16,0.25,2.0,0.18,0,,,,False
16,0.25,2.0,0.19,0,,,,False
16,0.25,2.0,0.2,0,,,,False
16,0.25,2.0,0.21,0,,,,False
16,0.25,2.0,0.22,0,,,,False
16,0.25,2.0,0.23,0,,,,False
16,0.25,2.0,0.24,0,,,,False
16,0.25,2.0,0.25,0,,,,False
16,0.25,2.0,0.26,1,6,6,6,True
16,0.25,2.0,0.27,1,6,6,6,True
16,0.25,2.0,0.28,1,6,6,6,True
16,0.25,2.0,0.29,1,6,6,6,True
16,0.25,2.0,0.3,2,6,7,"6,7",True
16,0.25,2.0,0.31,2,6,7,"6,7",True
16,0.25,2.0,0.32,2,6,7,"6,7",True
16,0.25,2.0,0.33,2,6,7,"6,7",True
16,0.25,2.0,0.34,3,6,8,"6,7,8",True
16,0.25,2.0,0.35000000000000003,3,6,8,"6,7,8",True
16,0.25,2.0,0.36,3,6,8,"6,7,8",True
16,0.25,2.0,0.37,4,6,9,"6,7,8,9",True
16,0.25,2.0,0.38,4,6,9,"6,7,8,9",True
16,0.25,2.0,0.39,4,6,9,"6,7,8,9",True
16,0.25,2.0,0.4,4,6,9,"6,7,8,9",True
16,0.25,2.0,0.41000000000000003,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.42,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.43,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.44,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.45,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.46,5,6,10,"6,7,8,9,10",True
16,0.25,2.0,0.47000000000000003,6,6,11,"6,7,8,9,10,11",True
16,0.25,2.0,0.48,6,6,11,"6,7,8,9,10,11",True
16,0.25,2.0,0.49,6,6,11,"6,7,8,9,10,11",True
16,0.25,2.0,0.5,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.51,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.52,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.53,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.54,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.55,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.56,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.5700000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.58,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.59,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.6,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.61,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.62,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.63,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.64,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.65,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.66,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.67,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.68,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.6900000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.7000000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.71,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.72,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.73,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.74,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.75,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.76,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.77,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.78,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.79,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.8,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.81,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.8200000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.8300000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.84,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.85,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.86,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.87,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.88,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.89,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.9,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.91,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.92,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.93,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.9400000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.9500000000000001,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.96,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.97,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.98,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,0.99,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,2.0,1.0,10,6,15,"6,7,8,9,10,11,12,13,14,15",True
16,0.25,4.0,0.0,0,,,,False
16,0.25,4.0,0.01,0,,,,False
16,0.25,4.0,0.02,0,,,,False
16,0.25,4.0,0.03,0,,,,False
16,0.25,4.0,0.04,0,,,,False
16,0.25,4.0,0.05,0,,,,False
16,0.25,4.0,0.06,0,,,,False
16,0.25,4.0,0.07,0,,,,False
16,0.25,4.0,0.08,0,,,,False
16,0.25,4.0,0.09,0,,,,False
16,0.25,4.0,0.1,0,,,,False
16,0.25,4.0,0.11,0,,,,False
16,0.25,4.0,0.12,0,,,,False
16,0.25,4.0,0.13,0,,,,False
16,0.25,4.0,0.14,0,,,,False
16,0.25,4.0,0.15,0,,,,False
16,0.25,4.0,0.16,0,,,,False
16,0.25,4.0,0.17,0,,,,False
16,0.25,4.0,0.18,0,,,,False
16,0.25,4.0,0.19,0,,,,False
16,0.25,4.0,0.2,0,,,,False
16,0.25,4.0,0.21,0,,,,False
16,0.25,4.0,0.22,0,,,,False
16,0.25,4.0,0.23,0,,,,False
16,0.25,4.0,0.24,0,,,,False
16,0.25,4.0,0.25,0,,,,False
16,0.25,4.0,0.26,0,,,,False
16,0.25,4.0,0.27,0,,,,False
16,0.25,4.0,0.28,0,,,,False
16,0.25,4.0,0.29,0,,,,False
16,0.25,4.0,0.3,0,,,,False
16,0.25,4.0,0.31,0,,,,False
16,0.25,4.0,0.32,0,,,,False
16,0.25,4.0,0.33,0,,,,False
16,0.25,4.0,0.34,0,,,,False
16,0.25,4.0,0.35000000000000003,0,,,,False
16,0.25,4.0,0.36,0,,,,False
16,0.25,4.0,0.37,0,,,,False
16,0.25,4.0,0.38,0,,,,False
16,0.25,4.0,0.39,0,,,,False
16,0.25,4.0,0.4,0,,,,False
16,0.25,4.0,0.41000000000000003,0,,,,False
16,0.25,4.0,0.42,0,,,,False
16,0.25,4.0,0.43,0,,,,False
16,0.25,4.0,0.44,0,,,,False
16,0.25,4.0,0.45,0,,,,False
16,0.25,4.0,0.46,0,,,,False
16,0.25,4.0,0.47000000000000003,0,,,,False
16,0.25,4.0,0.48,0,,,,False
16,0.25,4.0,0.49,0,,,,False
16,0.25,4.0,0.5,0,,,,False
16,0.25,4.0,0.51,0,,,,False
16,0.25,4.0,0.52,0,,,,False
16,0.25,4.0,0.53,0,,,,False
16,0.25,4.0,0.54,0,,,,False
16,0.25,4.0,0.55,0,,,,False
16,0.25,4.0,0.56,0,,,,False
16,0.25,4.0,0.5700000000000001,0,,,,False
16,0.25,4.0,0.58,0,,,,False
16,0.25,4.0,0.59,0,,,,False
16,0.25,4.0,0.6,0,,,,False
16,0.25,4.0,0.61,0,,,,False
16,0.25,4.0,0.62,0,,,,False
16,0.25,4.0,0.63,0,,,,False
16,0.25,4.0,0.64,0,,,,False
16,0.25,4.0,0.65,0,,,,False
16,0.25,4.0,0.66,0,,,,False
16,0.25,4.0,0.67,0,,,,False
16,0.25,4.0,0.68,0,,,,False
16,0.25,4.0,0.6900000000000001,0,,,,False
16,0.25,4.0,0.7000000000000001,0,,,,False
16,0.25,4.0,0.71,0,,,,False
16,0.25,4.0,0.72,0,,,,False
16,0.25,4.0,0.73,0,,,,False
16,0.25,4.0,0.74,0,,,,False
16,0.25,4.0,0.75,0,,,,False
16,0.25,4.0,0.76,0,,,,False
16,0.25,4.0,0.77,0,,,,False
16,0.25,4.0,0.78,0,,,,False
16,0.25,4.0,0.79,0,,,,False
16,0.25,4.0,0.8,0,,,,False
16,0.25,4.0,0.81,0,,,,False
16,0.25,4.0,0.8200000000000001,0,,,,False
16,0.25,4.0,0.8300000000000001,0,,,,False
16,0.25,4.0,0.84,0,,,,False
16,0.25,4.0,0.85,0,,,,False
16,0.25,4.0,0.86,0,,,,False
16,0.25,4.0,0.87,0,,,,False
16,0.25,4.0,0.88,0,,,,False
16,0.25,4.0,0.89,0,,,,False
16,0.25,4.0,0.9,0,,,,False
16,0.25,4.0,0.91,0,,,,False
16,0.25,4.0,0.92,0,,,,False
16,0.25,4.0,0.93,0,,,,False
16,0.25,4.0,0.9400000000000001,0,,,,False
16,0.25,4.0,0.9500000000000001,0,,,,False
16,0.25,4.0,0.96,0,,,,False
16,0.25,4.0,0.97,0,,,,False
16,0.25,4.0,0.98,0,,,,False
16,0.25,4.0,0.99,0,,,,False
16,0.25,4.0,1.0,0,,,,False
16,0.5,1.0,0.0,0,,,,False
16,0.5,1.0,0.01,0,,,,False
16,0.5,1.0,0.02,0,,,,False
16,0.5,1.0,0.03,0,,,,False
16,0.5,1.0,0.04,0,,,,False
16,0.5,1.0,0.05,0,,,,False
16,0.5,1.0,0.06,0,,,,False
16,0.5,1.0,0.07,0,,,,False
16,0.5,1.0,0.08,0,,,,False
16,0.5,1.0,0.09,0,,,,False
16,0.5,1.0,0.1,0,,,,False
16,0.5,1.0,0.11,0,,,,False
16,0.5,1.0,0.12,0,,,,False
16,0.5,1.0,0.13,0,,,,False
16,0.5,1.0,0.14,0,,,,False
16,0.5,1.0,0.15,0,,,,False
16,0.5,1.0,0.16,0,,,,False
16,0.5,1.0,0.17,0,,,,False
16,0.5,1.0,0.18,0,,,,False
16,0.5,1.0,0.19,0,,,,False
16,0.5,1.0,0.2,0,,,,False
16,0.5,1.0,0.21,0,,,,False
16,0.5,1.0,0.22,0,,,,False
16,0.5,1.0,0.23,0,,,,False
16,0.5,1.0,0.24,0,,,,False
16,0.5,1.0,0.25,1,2,2,2,True
16,0.5,1.0,0.26,1,2,2,2,True
16,0.5,1.0,0.27,2,2,3,"2,3",True
16,0.5,1.0,0.28,2,2,3,"2,3",True
16,0.5,1.0,0.29,2,2,3,"2,3",True
16,0.5,1.0,0.3,2,2,3,"2,3",True
16,0.5,1.0,0.31,2,2,3,"2,3",True
16,0.5,1.0,0.32,2,2,3,"2,3",True
16,0.5,1.0,0.33,2,2,3,"2,3",True
16,0.5,1.0,0.34,2,2,3,"2,3",True
16,0.5,1.0,0.35000000000000003,2,2,3,"2,3",True
16,0.5,1.0,0.36,3,2,4,"2,3,4",True
16,0.5,1.0,0.37,3,2,4,"2,3,4",True
16,0.5,1.0,0.38,3,2,4,"2,3,4",True
16,0.5,1.0,0.39,3,2,4,"2,3,4",True
16,0.5,1.0,0.4,3,2,4,"2,3,4",True
16,0.5,1.0,0.41000000000000003,3,2,4,"2,3,4",True
16,0.5,1.0,0.42,3,2,4,"2,3,4",True
16,0.5,1.0,0.43,3,2,4,"2,3,4",True
16,0.5,1.0,0.44,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.45,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.46,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.47000000000000003,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.48,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.49,4,2,5,"2,3,4,5",True
16,0.5,1.0,0.5,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.51,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.52,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.53,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.54,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.55,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.56,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.5700000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.58,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.59,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.6,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.61,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.62,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.63,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.64,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.65,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.66,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.67,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.68,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.6900000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.7000000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.71,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.72,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.73,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.74,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.75,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.76,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.77,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.78,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.79,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.8,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.81,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.8200000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.8300000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.84,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.85,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.86,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.87,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.88,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.89,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.9,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.91,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.92,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.93,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.9400000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.9500000000000001,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.96,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.97,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.98,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,0.99,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,1.0,1.0,14,2,15,"2,3,4,5,6,7,8,9,10,11,12,13,14,15",True
16,0.5,2.0,0.0,0,,,,False
16,0.5,2.0,0.01,0,,,,False
16,0.5,2.0,0.02,0,,,,False
16,0.5,2.0,0.03,0,,,,False
16,0.5,2.0,0.04,0,,,,False
16,0.5,2.0,0.05,0,,,,False
16,0.5,2.0,0.06,0,,,,False
16,0.5,2.0,0.07,0,,,,False
16,0.5,2.0,0.08,0,,,,False
16,0.5,2.0,0.09,0,,,,False
16,0.5,2.0,0.1,0,,,,False
16,0.5,2.0,0.11,0,,,,False
16,0.5,2.0,0.12,0,,,,False
16,0.5,2.0,0.13,0,,,,False
16,0.5,2.0,0.14,0,,,,False
16,0.5,2.0,0.15,0,,,,False
16,0.5,2.0,0.16,0,,,,False
16,0.5,2.0,0.17,0,,,,False
16,0.5,2.0,0.18,0,,,,False
16,0.5,2.0,0.19,0,,,,False
16,0.5,2.0,0.2,0,,,,False
16,0.5,2.0,0.21,0,,,,False
16,0.5,2.0,0.22,0,,,,False
16,0.5,2.0,0.23,0,,,,False
16,0.5,2.0,0.24,0,,,,False
16,0.5,2.0,0.25,0,,,,False
16,0.5,2.0,0.26,0,,,,False
16,0.5,2.0,0.27,1,3,3,3,True
16,0.5,2.0,0.28,1,3,3,3,True
16,0.5,2.0,0.29,1,3,3,3,True
16,0.5,2.0,0.3,1,3,3,3,True
