scenario_id,factor_panel,tail_model,capacity_experts_per_layer,resident_fraction,fast_tier_expert_gib,offloaded_expert_gib,lookahead_layers,requested_complete_coverage,realized_complete_coverage,requested_amplification,importance_order,bandwidth_gbps,transfer_concurrency,commit_slack_layer_intervals,fallback_overhead_fraction,bounded_p99_tpot_ms,bounded_batch1_tokens_per_second,reactive_p99_tpot_ms,reactive_batch1_tokens_per_second,exact_wait_wave_local_p99_tpot_ms,mean_missing_routed_mass,p50_missing_routed_mass,p95_missing_routed_mass,p99_missing_routed_mass,worst_missing_routed_mass,mean_raw_missing_router_probability,p99_raw_missing_router_probability,full_fallback_wave_fraction,renormalization_fallback_wave_fraction,degraded_wave_fraction,p50_token_mean_missing_mass,p95_token_mean_missing_mass,p99_token_mean_missing_mass,p99_token_max_layer_missing_mass,maximum_consecutive_degraded_layers,predicted_useful_experts,predicted_false_experts,candidate_experts,realized_candidate_amplification,useful_movement_bytes,wasted_false_movement_bytes,late_inflight_bytes,cancelled_before_start_bytes,candidate_movement_bytes,zero_post_commit_transfer_wait,transfer_induced_post_commit_stall_ms,complete_candidate_fraction,p99_tpot_improvement_vs_reactive,throughput_improvement_vs_reactive,passing_domains,passing_layer_bands,gate_resident_capacity,gate_latency_or_throughput,gate_local_tpot_ratio,gate_p99_missing_mass,gate_full_fallback,gate_domains,gate_layer_bands,gate_pass,evidence_weights_and_demand,evidence_timing,evidence_predictor,evidence_robustness,evidence_hardware
ax4-local-00200,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.9,0.9000089694142972,4.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,115.12841404129156,0.45949580912025717,0.46238204539658256,0.9173465768002838,1.0,1.0,0.17426576413192815,0.4315185546875,0.03295468730495569,0.03371145924354013,0.9179955685931843,0.4531908033708914,0.7211309564675009,0.7822996449708055,1.0,16,627120,836478,1463598,2.333840413318025,1831518339072,5487307259904,1517977337856,9579521900544,18416324837376,True,0.0,0.09678879041318188,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00201,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,53.729374765807336,0.330757888172009,0.2640309648880288,0.9172999552972732,1.0,1.0,0.1126813592126256,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3261878292558482,0.49559316628148586,0.5345297481874549,1.0,16,629907,0,629907,1.0,3543511597056,0,904585543680,3477967208448,7926064349184,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00202,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.5,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,54.27610445312369,0.3402915185352413,0.27465857359635815,0.9172999552972732,1.0,1.0,0.1174531602603549,0.400390625,0.03295468730495569,0.03370365747097741,0.6265447509674198,0.33067105364857885,0.5277426018563978,0.5823258942643849,1.0,16,629907,140806,770713,1.223534585264174,3472657219584,1771749507072,975439921152,3477967208448,9697813856256,True,0.0,0.39519878916489826,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00203,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,2.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,61.67009238730522,0.41763290662113867,0.44306114976199185,0.9175068744271311,1.0,1.0,0.15457672192472716,0.454345703125,0.03295468730495569,0.033727062788665586,0.7738578204968168,0.3884025585751604,0.7197530745941773,0.8068472046769812,1.0,16,629907,281613,911520,1.4470707580642856,2698745217024,3543511597056,1223411367936,4003907764224,11469575946240,True,0.0,0.24144925727125202,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00204,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,4.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,115.65251523397771,0.5772358213031467,0.6072252113758647,1.0,1.0,1.0,0.23086423282244725,0.5789794921875,0.07918799151167145,0.08158313568842841,0.9487891648982649,0.5885162411481603,0.873964265680356,0.9330891586857141,1.0,16,629907,844839,1474746,2.341212274192857,299787878400,7046317473792,1521601216512,9688892571648,18556599140352,True,0.0,0.056562851079765324,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00205,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,53.729374765807336,0.32835407815746065,0.25932426502852124,0.9172999552972732,1.0,1.0,0.11147817067179754,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3241405922427998,0.4916134352008934,0.5291268708841459,1.0,16,629907,0,629907,1.0,3543511597056,0,904585543680,3477967208448,7926064349184,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00206,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.5,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,54.27610445312369,0.32835407815746065,0.25932426502852124,0.9172999552972732,1.0,1.0,0.11147817067179754,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3241405922427998,0.4916134352008934,0.5291268708841459,1.0,16,629907,140806,770713,1.223534585264174,3543511597056,1700895129600,975439921152,3477967208448,9697813856256,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00207,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,2.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,61.67009238730522,0.32835407815746065,0.25932426502852124,0.9172999552972732,1.0,1.0,0.11147817067179754,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3241405922427998,0.4916134352008934,0.5291268708841459,1.0,16,629907,281613,911520,1.4470707580642856,3543511597056,2698745217024,1223411367936,4003907764224,11469575946240,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00208,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,4.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,115.65251523397771,0.32835407815746065,0.25932426502852124,0.9172999552972732,1.0,1.0,0.11147817067179754,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3241405922427998,0.4916134352008934,0.5291268708841459,1.0,16,629907,844839,1474746,2.341212274192857,3543511597056,3802593755136,1521601216512,9688892571648,18556599140352,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00209,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,53.729374765807336,0.3293456461043101,0.26027397260273977,0.9172999552972732,1.0,1.0,0.1119713770764372,0.400146484375,0.03295468730495569,0.03370365747097741,0.5826129696667083,0.3249956415000723,0.4929116110875942,0.5315322532356408,1.0,16,629907,0,629907,1.0,3543511597056,0,904585543680,3477967208448,7926064349184,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00210,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,1.5,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,54.27610445312369,0.3330144425838855,0.26197916666666665,0.9172999552972732,1.0,1.0,0.11376690903252809,0.400146484375,0.03295468730495569,0.03370365747097741,0.6118306079141181,0.3269034064310212,0.5045208324450738,0.5495371108298174,1.0,16,629907,140806,770713,1.223534585264174,3496388591616,1748018135040,975439921152,3477967208448,9697813856256,True,0.0,0.40991293221819997,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00211,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,2.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,61.67009238730522,0.36194357523052956,0.3155291790306627,0.9172999552972732,1.0,1.0,0.12760660678404961,0.4013671875,0.03295468730495569,0.03370365747097741,0.7369320309574335,0.3483651338521271,0.5731986888510804,0.6301843291166471,1.0,16,629907,281613,911520,1.4470707580642856,3120373432320,3121883381760,1223411367936,4003907764224,11469575946240,True,0.0,0.2804425165397578,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00212,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.95,0.9500044847071486,4.0,random_within_route,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,115.65251523397771,0.45919312858767375,0.46260123868508807,0.9173465768002838,1.0,1.0,0.17408347400650523,0.432861328125,0.03295468730495569,0.03370365747097741,0.913532954687305,0.45293284514830945,0.7227672159260985,0.7836262226646136,1.0,16,629907,844839,1474746,2.341212274192857,1837142900736,5508962451456,1521601216512,9688892571648,18556599140352,True,0.0,0.09401135938085133,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00213,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,46.39195806820137,0.32756650985751823,0.26021897810218975,0.9172999552972732,1.0,1.0,0.11112137802708776,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.32364857619666326,0.49095575798528346,0.5286703476310632,1.0,13,632137,0,632137,1.0,3571571490816,0,904585543680,3477967208448,7954124242944,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00214,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,48.03214713015045,0.33748994993577275,0.2730549077803688,0.9172999552972732,1.0,1.0,0.1160815949297743,0.400390625,0.03295468730495569,0.03370365747097741,0.6109412058419673,0.32757788145937106,0.5242458634854334,0.58047882814738,1.0,16,632137,141922,774059,1.2245114587502393,3497823043584,1785792036864,978333990912,3477967208448,9739916279808,True,0.0,0.39340438147547124,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00215,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,2.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,60.61057575461783,0.4168255029334655,0.44547489606651747,0.9175141242937853,1.0,1.0,0.15414679016219945,0.455078125,0.03295468730495569,0.033727062788665586,0.7648077643240544,0.38673186355070793,0.7217924914678777,0.8070291057094002,1.0,16,632137,283843,915980,1.449021335564917,2704986341376,3571571490816,1228520030208,4020617871360,11525695733760,True,0.0,0.23828173761078517,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00216,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,4.0,mass_adversarial,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,116.17661642666384,0.5773960308586921,0.6074111166750125,1.0,1.0,1.0,0.23092715556576016,0.5789794921875,0.07918799151167145,0.08158313568842841,0.9466904880788916,0.5887658537429941,0.874004554390222,0.9330891586857141,1.0,16,632137,851529,1483666,2.3470640066947515,295396442112,7074100543488,1524885356544,9774456373248,18668838715392,True,0.0,0.054526588440893774,0.8450091518049417,6.451993854124119,0,0,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00217,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,46.39195806820137,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,0,632137,1.0,3571571490816,0,904585543680,3477967208448,7954124242944,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00218,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,24.1354255944,1,0.0,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,48.03214713015045,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1576022310912,136021278720,4456301199360,9739916279808,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00219,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,24.1354255944,1,0.25,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,48.03214713015045,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1712043589632,978333990912,3477967208448,9739916279808,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00220,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,48.03214713015045,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1712043589632,978333990912,3477967208448,9739916279808,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00221,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,24.1354255944,1,1.0,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,48.03214713015045,0.2231501261792558,0.12904324140279194,0.6973578863090473,0.8083302617029119,0.8659949622166248,0.07525132190807678,0.3045654296875,0.0,0.0,0.5498845337660716,0.2133340699575543,0.37342609002716143,0.4086931341622283,0.845014245014245,13,632137,141922,774059,1.2245114587502393,4476157034496,1785792036864,879860121600,2598107086848,9739916279808,True,0.0,0.45446105355136684,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
ax4-local-00222,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,64.0,1,0.0,0.1,11.251873350143434,88.87408957435984,33.95317396850713,29.452327518114753,23.985023466133406,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1785792036864,0,4382552752128,9739916279808,True,0.0,0.43913057046560977,0.6686061408992285,3.0175574246109256,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00223,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,64.0,1,0.25,0.1,11.251873350143434,88.87408957435984,33.95317396850713,29.452327518114753,23.985023466133406,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1785792036864,904585543680,3477967208448,9739916279808,True,0.0,0.43913057046560977,0.6686061408992285,3.0175574246109256,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00224,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,64.0,1,0.5,0.1,11.251873350143434,88.87408957435984,33.95317396850713,29.452327518114753,23.985023466133406,0.2231501261792558,0.12904324140279194,0.6973578863090473,0.8083302617029119,0.8659949622166248,0.07525132190807678,0.3045654296875,0.0,0.0,0.5498845337660716,0.2133340699575543,0.37342609002716143,0.4086931341622283,0.845014245014245,13,632137,141922,774059,1.2245114587502393,4476157034496,1785792036864,879860121600,2598107086848,9739916279808,True,0.0,0.45446105355136684,0.6686061408992285,3.0175574246109256,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00225,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,64.0,1,1.0,0.1,11.251873350143434,88.87408957435984,33.95317396850713,29.452327518114753,23.985023466133406,0.09531955610210395,1.1102230246251565e-16,0.3912028026469444,0.4982224479431183,0.6090680100755668,0.031888306684045215,0.1787109375,0.0,0.0,0.4314146174010735,0.0825898212964859,0.20473858861782057,0.23459786979509561,0.559938128383604,13,632137,141922,774059,1.2245114587502393,6167929552896,1785792036864,688788602880,1097406087168,9739916279808,True,0.0,0.572930969916365,0.6686061408992285,3.0175574246109256,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00226,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,128.0,1,0.0,0.1,11.251873350143434,88.87408957435984,22.254997968507126,44.933726860595186,17.202047466133404,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1785792036864,0,4382552752128,9739916279808,True,0.0,0.43913057046560977,0.4944113962146448,1.9778926829302987,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00227,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,128.0,1,0.25,0.1,11.251873350143434,88.87408957435984,22.254997968507126,44.933726860595186,17.202047466133404,0.2231501261792558,0.12904324140279194,0.6973578863090473,0.8083302617029119,0.8659949622166248,0.07525132190807678,0.3045654296875,0.0,0.0,0.5498845337660716,0.2133340699575543,0.37342609002716143,0.4086931341622283,0.845014245014245,13,632137,141922,774059,1.2245114587502393,4476157034496,1785792036864,879860121600,2598107086848,9739916279808,True,0.0,0.45446105355136684,0.4944113962146448,1.9778926829302987,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00228,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,128.0,1,0.5,0.1,11.251873350143434,88.87408957435984,22.254997968507126,44.933726860595186,17.202047466133404,0.09531955610210395,1.1102230246251565e-16,0.3912028026469444,0.4982224479431183,0.6090680100755668,0.031888306684045215,0.1787109375,0.0,0.0,0.4314146174010735,0.0825898212964859,0.20473858861782057,0.23459786979509561,0.559938128383604,13,632137,141922,774059,1.2245114587502393,6167929552896,1785792036864,688788602880,1097406087168,9739916279808,True,0.0,0.572930969916365,0.4944113962146448,1.9778926829302987,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00229,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,128.0,1,1.0,0.1,11.251873350143434,88.87408957435984,22.254997968507126,44.933726860595186,17.202047466133404,0.010929786232261188,0.0,0.08444444444444443,0.16563658838071693,0.23476070528967252,0.0036721843233300184,0.0548095703125,0.0,0.0,0.11372643864686056,0.005285608308605361,0.0432616623134807,0.06304115012603674,0.20333102012491322,10,632137,141922,774059,1.2245114587502393,7724561596416,1785792036864,176412426240,53150220288,9739916279808,True,0.0,0.890619148670578,0.4944113962146448,1.9778926829302987,4,3,True,True,True,True,True,True,True,True,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00230,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,256.0,1,0.0,0.1,11.251873350143434,88.87408957435984,16.405909968507128,60.953644261098916,13.810559466133405,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,141922,774059,1.2245114587502393,3571571490816,1785792036864,0,4382552752128,9739916279808,True,0.0,0.43913057046560977,0.31415731454441786,1.4580603120899858,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00231,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,256.0,1,0.25,0.1,11.251873350143434,88.87408957435984,16.405909968507128,60.953644261098916,13.810559466133405,0.09531955610210395,1.1102230246251565e-16,0.3912028026469444,0.4982224479431183,0.6090680100755668,0.031888306684045215,0.1787109375,0.0,0.0,0.4314146174010735,0.0825898212964859,0.20473858861782057,0.23459786979509561,0.559938128383604,13,632137,141922,774059,1.2245114587502393,6167929552896,1785792036864,688788602880,1097406087168,9739916279808,True,0.0,0.572930969916365,0.31415731454441786,1.4580603120899858,0,1,True,True,True,False,True,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00232,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,256.0,1,0.5,0.1,11.251873350143434,88.87408957435984,16.405909968507128,60.953644261098916,13.810559466133405,0.010929786232261188,0.0,0.08444444444444443,0.16563658838071693,0.23476070528967252,0.0036721843233300184,0.0548095703125,0.0,0.0,0.11372643864686056,0.005285608308605361,0.0432616623134807,0.06304115012603674,0.20333102012491322,10,632137,141922,774059,1.2245114587502393,7724561596416,1785792036864,176412426240,53150220288,9739916279808,True,0.0,0.890619148670578,0.31415731454441786,1.4580603120899858,4,3,True,True,True,True,True,True,True,True,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00233,hardware,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,1.5,mass_priority_oracle,256.0,1,1.0,0.1,11.251873350143434,88.87408957435984,16.405909968507128,60.953644261098916,13.810559466133405,0.00030814756834895724,0.0,1.1102230246251565e-16,2.220446049250313e-16,0.206537186167693,0.00014818784613508722,0.0,0.0,0.0,0.004345587317438522,2.0816681711721685e-17,4.85722573273506e-17,0.014594353364270264,0.08556981719175405,5,632137,141922,774059,1.2245114587502393,7954124242944,1785792036864,0,0,9739916279808,True,0.0,1.0,0.31415731454441786,1.4580603120899858,4,3,True,True,True,True,True,True,True,True,trace_derived,measured_anchor,assumed,assumed_not_validated,hypothetical
ax4-local-00234,predictor,trace_wave_local_deadline_factorized,8,0.125,1.5,10.5,9,0.99,0.9900080724728675,2.0,mass_priority_oracle,24.1354255944,1,0.5,0.1,11.251873350143434,88.87408957435984,72.5970177025084,13.774670525693615,60.61057575461783,0.32710046832024403,0.25931928687196115,0.9172999552972732,1.0,1.0,0.1108830305182105,0.400146484375,0.03295468730495569,0.03370365747097741,0.5652150168518287,0.3232179661962599,0.4902591504846818,0.5278055715873692,1.0,13,632137,283843,915980,1.449021335564917,3571571490816,2704986341376,1228520030208,4020617871360,11525695733760,True,0.0,0.43913057046560977,0.8450091518049417,6.451993854124119,0,1,True,True,True,False,False,False,False,False,trace_derived,measured_anchor,assumed,assumed_not_validated,measured_bandwidth_anchor
