scenario_id,capacity_experts_per_layer,p99_missing_routed_mass,bounded_p99_tpot_ms,policy,shared_distance_over_expert_bound,p99_normalized_perturbation_bound,bound_semantics
ax4-local-00008,8,0.9428071928071928,11.251873350143434,shared_residual,1.0,0.9428071928071928,m_times_D_over_B
ax4-local-00008,8,0.9428071928071928,11.251873350143434,shared_residual,2.0,1.8856143856143857,m_times_D_over_B
ax4-local-00009,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00009,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00009,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00009,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00009,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00009,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00010,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00010,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00010,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00010,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00010,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00010,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00011,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00011,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00011,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00011,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00011,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00011,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,null_residual,,0.9565039820298141,m_times_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,present_renormalization,,1.9130079640596283,2m_times_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,shared_residual,0.25,0.23912599550745353,m_times_D_over_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,shared_residual,0.5,0.47825199101490706,m_times_D_over_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,shared_residual,1.0,0.9565039820298141,m_times_D_over_B
ax4-local-00012,8,0.9565039820298141,11.251873350143434,shared_residual,2.0,1.9130079640596283,m_times_D_over_B
ax4-local-00013,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00013,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00013,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00013,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00013,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00013,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00014,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00014,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00014,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00014,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00014,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00014,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00015,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00015,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00015,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00015,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00015,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00015,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00016,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00017,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00018,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00019,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,null_residual,,0.9428379287155346,m_times_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,present_renormalization,,1.8856758574310692,2m_times_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,shared_residual,0.25,0.23570948217888366,m_times_D_over_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,shared_residual,0.5,0.4714189643577673,m_times_D_over_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,shared_residual,1.0,0.9428379287155346,m_times_D_over_B
ax4-local-00020,8,0.9428379287155346,11.251873350143434,shared_residual,2.0,1.8856758574310692,m_times_D_over_B
ax4-local-00021,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00021,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00021,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00021,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00021,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00021,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00022,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00022,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00022,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00022,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00022,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00022,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00023,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00023,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00023,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00023,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00023,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00023,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,null_residual,,0.9565039820298141,m_times_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,present_renormalization,,1.9130079640596283,2m_times_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,shared_residual,0.25,0.23912599550745353,m_times_D_over_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,shared_residual,0.5,0.47825199101490706,m_times_D_over_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,shared_residual,1.0,0.9565039820298141,m_times_D_over_B
ax4-local-00024,8,0.9565039820298141,11.251873350143434,shared_residual,2.0,1.9130079640596283,m_times_D_over_B
ax4-local-00025,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00025,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00025,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00025,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00025,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00025,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00026,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00026,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00026,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00026,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00026,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00026,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00027,8,1.0,11.251873350143434,null_residual,,1.0,m_times_B
ax4-local-00027,8,1.0,11.251873350143434,present_renormalization,,2.0,2m_times_B
ax4-local-00027,8,1.0,11.251873350143434,shared_residual,0.25,0.25,m_times_D_over_B
ax4-local-00027,8,1.0,11.251873350143434,shared_residual,0.5,0.5,m_times_D_over_B
ax4-local-00027,8,1.0,11.251873350143434,shared_residual,1.0,1.0,m_times_D_over_B
ax4-local-00027,8,1.0,11.251873350143434,shared_residual,2.0,2.0,m_times_D_over_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00028,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00029,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00030,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00031,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,null_residual,,0.6928652321630804,m_times_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,present_renormalization,,1.3857304643261608,2m_times_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,shared_residual,0.25,0.1732163080407701,m_times_D_over_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,shared_residual,0.5,0.3464326160815402,m_times_D_over_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,shared_residual,1.0,0.6928652321630804,m_times_D_over_B
ax4-local-00032,8,0.6928652321630804,11.251873350143434,shared_residual,2.0,1.3857304643261608,m_times_D_over_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,shared_residual,0.5,0.4608898457122354,m_times_D_over_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,shared_residual,1.0,0.9217796914244708,m_times_D_over_B
ax4-local-00033,8,0.9217796914244708,11.251873350143434,shared_residual,2.0,1.8435593828489416,m_times_D_over_B
ax4-local-00034,8,0.9217796914244708,11.251873350143434,null_residual,,0.9217796914244708,m_times_B
ax4-local-00034,8,0.9217796914244708,11.251873350143434,present_renormalization,,1.8435593828489416,2m_times_B
ax4-local-00034,8,0.9217796914244708,11.251873350143434,shared_residual,0.25,0.2304449228561177,m_times_D_over_B
