scenario_id,scope_type,scope,waves,p99_missing_routed_mass,full_fallback_wave_fraction,mass_contract_pass
ax4-local-00158,domain,math,32240,0.7804793331017714,0.0,False
ax4-local-00158,layer_band,early,40055,0.809267965077233,0.0,False
ax4-local-00158,layer_band,middle,40055,0.7203134418324292,0.0,False
ax4-local-00158,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00159,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00159,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00159,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00159,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00159,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00159,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00159,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00160,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00160,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00160,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00160,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00160,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00160,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00160,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00161,domain,code,32256,0.7364705882352941,0.0,False
ax4-local-00161,domain,conversation,31424,0.7870967741935484,0.0,False
ax4-local-00161,domain,general,32256,0.7967161845191556,0.0,False
ax4-local-00161,domain,math,32240,0.7804793331017714,0.0,False
ax4-local-00161,layer_band,early,40055,0.809267965077233,0.0,False
ax4-local-00161,layer_band,middle,40055,0.7203134418324292,0.0,False
ax4-local-00161,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00162,domain,code,32256,0.43552750225428316,0.0,False
ax4-local-00162,domain,conversation,31424,0.4716417910447761,0.0,False
ax4-local-00162,domain,general,32256,0.47838827838827835,0.0,False
ax4-local-00162,domain,math,32240,0.45481927710843373,0.0,False
ax4-local-00162,layer_band,early,40055,0.5006765899864682,0.0,False
ax4-local-00162,layer_band,middle,40055,0.42275172943889316,0.0,False
ax4-local-00162,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00163,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00163,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00163,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00163,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00163,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00163,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00163,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00164,domain,code,32256,0.7364705882352941,0.0,False
ax4-local-00164,domain,conversation,31424,0.7870967741935484,0.0,False
ax4-local-00164,domain,general,32256,0.7967161845191556,0.0,False
ax4-local-00164,domain,math,32240,0.7804793331017714,0.0,False
ax4-local-00164,layer_band,early,40055,0.809267965077233,0.0,False
ax4-local-00164,layer_band,middle,40055,0.7203134418324292,0.0,False
ax4-local-00164,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00165,domain,code,32256,0.43552750225428316,0.0,False
ax4-local-00165,domain,conversation,31424,0.4716417910447761,0.0,False
ax4-local-00165,domain,general,32256,0.47838827838827835,0.0,False
ax4-local-00165,domain,math,32240,0.45481927710843373,0.0,False
ax4-local-00165,layer_band,early,40055,0.5006765899864682,0.0,False
ax4-local-00165,layer_band,middle,40055,0.42275172943889316,0.0,False
ax4-local-00165,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00166,domain,code,32256,0.12141843971631217,0.0,True
ax4-local-00166,domain,conversation,31424,0.15725359911406422,0.0,True
ax4-local-00166,domain,general,32256,0.15884903429247144,0.0,True
ax4-local-00166,domain,math,32240,0.15117289313640314,0.0,True
ax4-local-00166,layer_band,early,40055,0.17297297297297298,0.0,True
ax4-local-00166,layer_band,middle,40055,0.09533306741124858,0.0,True
ax4-local-00166,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00167,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00167,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00167,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00167,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00167,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00167,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00167,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00168,domain,code,32256,0.43552750225428316,0.0,False
ax4-local-00168,domain,conversation,31424,0.4716417910447761,0.0,False
ax4-local-00168,domain,general,32256,0.47838827838827835,0.0,False
ax4-local-00168,domain,math,32240,0.45481927710843373,0.0,False
ax4-local-00168,layer_band,early,40055,0.5006765899864682,0.0,False
ax4-local-00168,layer_band,middle,40055,0.42275172943889316,0.0,False
ax4-local-00168,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00169,domain,code,32256,0.12141843971631217,0.0,True
ax4-local-00169,domain,conversation,31424,0.15725359911406422,0.0,True
ax4-local-00169,domain,general,32256,0.15884903429247144,0.0,True
ax4-local-00169,domain,math,32240,0.15117289313640314,0.0,True
ax4-local-00169,layer_band,early,40055,0.17297297297297298,0.0,True
ax4-local-00169,layer_band,middle,40055,0.09533306741124858,0.0,True
ax4-local-00169,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00170,domain,code,32256,2.220446049250313e-16,0.0,True
ax4-local-00170,domain,conversation,31424,2.220446049250313e-16,0.0,True
ax4-local-00170,domain,general,32256,2.220446049250313e-16,0.0,True
ax4-local-00170,domain,math,32240,2.220446049250313e-16,0.0,True
ax4-local-00170,layer_band,early,40055,1.1102230246251565e-16,0.0,True
ax4-local-00170,layer_band,middle,40055,2.220446049250313e-16,0.0,True
ax4-local-00170,layer_band,late,48066,2.220446049250313e-16,0.0,True
ax4-local-00171,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00171,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00171,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00171,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00171,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00171,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00171,layer_band,late,48066,0.08832335329341323,0.0,True
ax4-local-00172,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00172,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00172,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00172,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00172,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00172,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00172,layer_band,late,48066,0.08832335329341323,0.0,True
ax4-local-00173,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00173,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00173,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00173,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00173,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00173,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00173,layer_band,late,48066,0.20033021463951572,0.0,False
ax4-local-00174,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00174,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00174,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00174,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00174,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00174,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00174,layer_band,late,48066,0.5673280678096706,0.0,False
ax4-local-00175,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00175,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00175,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00175,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00175,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00175,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00175,layer_band,late,48066,0.7024018746338605,0.0,False
ax4-local-00176,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00176,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00176,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00176,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00176,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00176,layer_band,middle,40055,0.921875,0.0070652852328048936,False
ax4-local-00176,layer_band,late,48066,0.9052851909994767,0.0,False
ax4-local-00177,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00177,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00177,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00177,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00177,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00177,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00177,layer_band,late,48066,0.29501915708812265,0.0,False
ax4-local-00178,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00178,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00178,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00178,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00178,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00178,layer_band,middle,40055,0.9126602564102564,0.0070652852328048936,False
ax4-local-00178,layer_band,late,48066,0.8305631356983378,0.0,False
ax4-local-00179,domain,code,32256,1.0,0.023468501984126984,False
ax4-local-00179,domain,conversation,31424,1.0,0.09966904276985743,False
ax4-local-00179,domain,general,32256,1.0,0.1216827876984127,False
ax4-local-00179,domain,math,32240,1.0,0.07245657568238213,False
ax4-local-00179,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00179,layer_band,middle,40055,1.0,0.05906878042691299,False
ax4-local-00179,layer_band,late,48066,1.0,0.10654100611658969,False
ax4-local-00180,domain,code,32256,1.0,0.023468501984126984,False
ax4-local-00180,domain,conversation,31424,1.0,0.09966904276985743,False
ax4-local-00180,domain,general,32256,1.0,0.1216827876984127,False
ax4-local-00180,domain,math,32240,1.0,0.07245657568238213,False
ax4-local-00180,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00180,layer_band,middle,40055,1.0,0.05906878042691299,False
ax4-local-00180,layer_band,late,48066,1.0,0.10654100611658969,False
ax4-local-00181,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00181,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00181,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00181,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00181,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00181,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00181,layer_band,late,48066,0.08682634730538918,0.0,True
ax4-local-00182,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00182,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00182,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00182,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00182,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00182,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00182,layer_band,late,48066,0.08682634730538918,0.0,True
ax4-local-00183,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00183,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00183,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00183,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00183,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00183,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00183,layer_band,late,48066,0.08682634730538918,0.0,True
ax4-local-00184,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00184,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00184,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00184,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00184,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00184,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00184,layer_band,late,48066,0.08682634730538918,0.0,True
ax4-local-00185,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00185,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00185,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00185,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00185,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00185,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00185,layer_band,late,48066,0.1981072555205048,0.0,True
ax4-local-00186,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00186,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00186,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00186,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00186,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00186,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00186,layer_band,late,48066,0.5608358611391979,0.0,False
ax4-local-00187,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00187,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00187,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00187,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00187,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00187,layer_band,middle,40055,0.9125500667556743,0.0070652852328048936,False
ax4-local-00187,layer_band,late,48066,0.7043178973717146,0.0,False
ax4-local-00188,domain,code,32256,1.0,0.010943700396825396,False
ax4-local-00188,domain,conversation,31424,1.0,0.02564918533604888,False
ax4-local-00188,domain,general,32256,1.0,0.03295510912698413,False
ax4-local-00188,domain,math,32240,1.0,0.022456575682382133,False
ax4-local-00188,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00188,layer_band,middle,40055,0.9228932105083589,0.0070652852328048936,False
ax4-local-00188,layer_band,late,48066,0.9093949528732137,0.0,False
ax4-local-00189,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00189,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00189,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00189,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00189,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00189,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00189,layer_band,late,48066,0.26117583310755893,0.0,False
ax4-local-00190,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00190,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00190,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00190,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00190,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00190,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00190,layer_band,late,48066,0.311576685468708,0.0,False
ax4-local-00191,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00191,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00191,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00191,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00191,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00191,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00191,layer_band,late,48066,0.8275355218030378,0.0,False
ax4-local-00192,domain,code,32256,1.0,0.023468501984126984,False
ax4-local-00192,domain,conversation,31424,1.0,0.09966904276985743,False
ax4-local-00192,domain,general,32256,1.0,0.1216827876984127,False
ax4-local-00192,domain,math,32240,1.0,0.07245657568238213,False
ax4-local-00192,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00192,layer_band,middle,40055,1.0,0.05906878042691299,False
ax4-local-00192,layer_band,late,48066,1.0,0.10654100611658969,False
ax4-local-00193,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00193,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00193,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00193,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00193,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00193,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00193,layer_band,late,48066,0.09570112589559876,0.0,True
ax4-local-00194,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00194,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00194,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00194,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00194,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00194,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00194,layer_band,late,48066,0.09570112589559876,0.0,True
ax4-local-00195,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00195,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00195,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00195,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00195,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00195,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00195,layer_band,late,48066,0.09570112589559876,0.0,True
ax4-local-00196,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00196,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00196,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00196,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00196,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00196,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00196,layer_band,late,48066,0.09570112589559876,0.0,True
ax4-local-00197,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00197,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00197,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00197,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00197,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00197,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00197,layer_band,late,48066,0.188421052631579,0.0,True
ax4-local-00198,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00198,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00198,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00198,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00198,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00198,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00198,layer_band,late,48066,0.2131805157593124,0.0,False
ax4-local-00199,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00199,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00199,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00199,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00199,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00199,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00199,layer_band,late,48066,0.45199326221224023,0.0,False
ax4-local-00200,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00200,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00200,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00200,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00200,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00200,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00200,layer_band,late,48066,0.7874132804757186,0.0,False
ax4-local-00201,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00201,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00201,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00201,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00201,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00201,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00201,layer_band,late,48066,0.22676334871456816,0.0,False
ax4-local-00202,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00202,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00202,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00202,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00202,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00202,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00202,layer_band,late,48066,0.3042923926901827,0.0,False
ax4-local-00203,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00203,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00203,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00203,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00203,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00203,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00203,layer_band,late,48066,0.8287852112676056,0.0,False
ax4-local-00204,domain,code,32256,1.0,0.023468501984126984,False
ax4-local-00204,domain,conversation,31424,1.0,0.09966904276985743,False
ax4-local-00204,domain,general,32256,1.0,0.1216827876984127,False
ax4-local-00204,domain,math,32240,1.0,0.07245657568238213,False
ax4-local-00204,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00204,layer_band,middle,40055,1.0,0.05906878042691299,False
ax4-local-00204,layer_band,late,48066,1.0,0.10654100611658969,False
ax4-local-00205,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00205,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00205,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00205,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00205,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00205,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00205,layer_band,late,48066,0.08628762541806023,0.0,True
ax4-local-00206,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00206,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00206,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00206,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00206,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00206,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00206,layer_band,late,48066,0.08628762541806023,0.0,True
ax4-local-00207,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00207,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00207,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00207,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00207,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00207,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00207,layer_band,late,48066,0.08628762541806023,0.0,True
ax4-local-00208,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00208,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00208,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00208,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00208,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00208,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00208,layer_band,late,48066,0.08628762541806023,0.0,True
ax4-local-00209,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00209,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00209,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00209,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00209,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00209,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00209,layer_band,late,48066,0.1605351170568562,0.0,True
ax4-local-00210,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00210,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00210,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00210,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00210,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00210,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00210,layer_band,late,48066,0.19634464751958225,0.0,True
ax4-local-00211,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00211,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00211,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00211,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00211,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00211,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00211,layer_band,late,48066,0.4508740204942736,0.0,False
ax4-local-00212,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00212,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00212,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00212,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00212,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00212,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00212,layer_band,late,48066,0.7894441325098259,0.0,False
ax4-local-00213,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00213,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00213,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00213,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00213,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00213,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00213,layer_band,late,48066,0.05199605717102016,0.0,True
ax4-local-00214,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00214,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00214,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00214,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00214,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00214,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00214,layer_band,late,48066,0.29640831758034025,0.0,False
ax4-local-00215,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00215,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00215,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00215,domain,math,32240,1.0,0.027822580645161292,False
ax4-local-00215,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00215,layer_band,middle,40055,1.0,0.038971414305330174,False
ax4-local-00215,layer_band,late,48066,0.8298039215686275,0.0,False
ax4-local-00216,domain,code,32256,1.0,0.023468501984126984,False
ax4-local-00216,domain,conversation,31424,1.0,0.09966904276985743,False
ax4-local-00216,domain,general,32256,1.0,0.1216827876984127,False
ax4-local-00216,domain,math,32240,1.0,0.07245657568238213,False
ax4-local-00216,layer_band,early,40055,1.0,0.06648358507052803,False
ax4-local-00216,layer_band,middle,40055,1.0,0.05906878042691299,False
ax4-local-00216,layer_band,late,48066,1.0,0.10654100611658969,False
ax4-local-00217,domain,code,32256,1.0,0.012276785714285714,False
ax4-local-00217,domain,conversation,31424,1.0,0.042515274949083505,False
ax4-local-00217,domain,general,32256,1.0,0.04944816468253968,False
ax4-local-00217,domain,math,32240,1.0,0.027822580645161292,False
