phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,6,6,8,previous_window,1033,8,0.4987899322362052,0.0,1.0,2.004852013585638,0.00048449612403100775,0.9991386735572784
prefill,code,0,6,6,8,static,1033,8,0.4915295256534366,0.0,1.0,2.034465780403742,0.0,1.0
prefill,code,0,6,6,8,transition,1033,8,0.5575992255566312,0.002904162633107454,1.0,1.7934027777777777,0.17332848837209303,0.717373797606366
prefill,code,0,6,6,16,domain_oracle,1033,8,0.712487899322362,0.09002904162633107,2.0,2.807065217391304,0.0,1.0
prefill,code,0,6,6,16,previous_window,1033,8,0.6985721200387222,0.08906098741529525,2.0,2.86298285120388,0.0006661821705426356,0.9988433425865927
prefill,code,0,6,6,16,static,1033,8,0.6796950629235237,0.05324298160696999,2.0,2.942495994303009,0.0,1.0
prefill,code,0,6,6,16,transition,1033,8,0.7886011616650532,0.21200387221684414,2.0,2.536136259014884,0.1749031007751938,0.7128746000184524
prefill,code,0,6,6,32,domain_oracle,1033,8,0.9152952565343659,0.5469506292352372,4.0,4.370174510840825,0.0,1.0
prefill,code,0,6,6,32,previous_window,1033,8,0.9000484027105518,0.484027105517909,4.0,4.444205431567625,0.0008175872093023256,0.9986047859364873
prefill,code,0,6,6,32,static,1033,8,0.843054211035818,0.271055179090029,4.0,4.744653365867662,0.0,1.0
prefill,code,0,6,6,32,transition,1033,8,0.9183204259438529,0.5663117134559535,4.0,4.355778099881407,0.14901283914728683,0.745790521166966
prefill,code,0,7,7,8,domain_oracle,1033,8,0.46575508228460794,0.0,1.0,2.147051182125227,0.0,1.0
prefill,code,0,7,7,8,previous_window,1033,8,0.44990319457889644,0.000968054211035818,1.0,2.2227003765465305,0.0015746124031007752,0.9976705034844572
prefill,code,0,7,7,8,static,1033,8,0.42255566311713455,0.0,1.0,2.3665521191294387,0.0,1.0
prefill,code,0,7,7,8,transition,1033,8,0.5396902226524686,0.001936108422071636,1.0,1.8529147982062781,0.27410368217054265,0.5887552154994056
prefill,code,0,7,7,16,domain_oracle,1033,8,0.6707405614714425,0.12971926427879962,2.0,2.981778820133502,0.0,1.0
prefill,code,0,7,7,16,previous_window,1033,8,0.6501694094869312,0.1074540174249758,2.0,3.0761213474781313,0.0009689922480620155,0.9984065460809647
prefill,code,0,7,7,16,static,1033,8,0.6153194578896418,0.005808325266214908,2.0,3.2503441494591936,0.0,1.0
prefill,code,0,7,7,16,transition,1033,8,0.7525411423039691,0.24782187802516942,2.0,2.6576620035375464,0.23576792635658914,0.632720690796118
prefill,code,0,7,7,32,domain_oracle,1033,8,0.8950871248789932,0.5062923523717329,4.0,4.468838718399351,0.0,1.0
prefill,code,0,7,7,32,previous_window,1033,8,0.8730638915779284,0.4404646660212972,4.0,4.581566181566181,0.0007873062015503876,0.9986488936917334
prefill,code,0,7,7,32,static,1033,8,0.8292594385285575,0.33204259438528555,4.0,4.823580913468554,0.0,1.0
prefill,code,0,7,7,32,transition,1033,8,0.8996853823814134,0.5343659244917716,4.0,4.445998655010087,0.12811894379844962,0.7768269373118102
prefill,code,0,8,8,8,domain_oracle,1033,8,0.4305421103581801,0.0,1.0,2.3226531759415403,0.0,1.0
prefill,code,0,8,8,8,previous_window,1033,8,0.4154162633107454,0.0,1.0,2.4072240023303233,0.001816860465116279,0.9974590869939709
prefill,code,0,8,8,8,static,1033,8,0.40646176185866406,0.0,1.0,2.4602560285799346,0.0,1.0
prefill,code,0,8,8,8,transition,1033,8,0.521297192642788,0.001936108422071636,1.0,1.9182915506035283,0.2716812015503876,0.5974031567054867
prefill,code,0,8,8,16,domain_oracle,1033,8,0.6299612778315585,0.08422071636011616,2.0,3.17479830964272,0.0,1.0
prefill,code,0,8,8,16,previous_window,1033,8,0.6102371732817038,0.08325266214908035,2.0,3.27741423755701,0.0008478682170542636,0.9985894779508431
prefill,code,0,8,8,16,static,1033,8,0.5537270087124879,0.001936108422071636,2.0,3.611888111888112,0.0,1.0
prefill,code,0,8,8,16,transition,1033,8,0.7191432720232332,0.17909002904162633,2.0,2.7810869931011273,0.2761627906976744,0.5867272030368258
prefill,code,0,8,8,32,domain_oracle,1033,8,0.8371248789932236,0.4181994191674734,4.0,4.778259612604799,0.0,1.0
prefill,code,0,8,8,32,previous_window,1033,8,0.8160696999031946,0.34172313649564373,4.0,4.901542111506524,0.0009992732558139535,0.9983531832369044
prefill,code,0,8,8,32,static,1033,8,0.7744433688286544,0.17231364956437561,4.0,5.165,0.0,1.0
prefill,code,0,8,8,32,transition,1033,8,0.8771781219748306,0.49080348499515974,4.0,4.560077252034763,0.16512233527131784,0.722641739873863
prefill,code,0,9,9,8,domain_oracle,1033,8,0.45401742497579867,0.0,1.0,2.2025586353944564,0.0,1.0
prefill,code,0,9,9,8,previous_window,1033,8,0.4489351403678606,0.0,1.0,2.2274932614555256,0.0012112403100775194,0.9980933364654297
prefill,code,0,9,9,8,static,1033,8,0.4220716360116166,0.0,1.0,2.3692660550458715,0.0,1.0
prefill,code,0,9,9,8,transition,1033,8,0.5229912875121007,0.003872216844143272,1.0,1.91207774178621,0.2705910852713178,0.5968953527093099
prefill,code,0,9,9,16,domain_oracle,1033,8,0.6317763794772507,0.19651500484027107,2.0,3.1656770733575943,0.0,1.0
prefill,code,0,9,9,16,previous_window,1033,8,0.611326234269119,0.12197483059051308,2.0,3.271575613618369,0.0011506782945736435,0.9981436148510813
prefill,code,0,9,9,16,static,1033,8,0.5962003872216844,0.03388189738625363,2.0,3.354576821595291,0.0,1.0
prefill,code,0,9,9,16,transition,1033,8,0.7308809293320426,0.22846079380445306,2.0,2.7364238410596027,0.29844961240310075,0.5620226946341961
prefill,code,0,9,9,32,domain_oracle,1033,8,0.8357938044530494,0.409486931268151,4.0,4.785869407847112,0.0,1.0
prefill,code,0,9,9,32,previous_window,1033,8,0.8015488867376573,0.30009680542110356,4.0,4.990338164251208,0.0011203972868217055,0.9981965546780098
prefill,code,0,9,9,32,static,1033,8,0.7856969990319458,0.23233301064859632,4.0,5.091021099645772,0.0,1.0
prefill,code,0,9,9,32,transition,1033,8,0.8857696030977735,0.5324298160696999,4.0,4.5158469945355195,0.21656976744186046,0.6550041896261696
prefill,code,0,10,10,8,domain_oracle,1033,8,0.3737899322362052,0.0,1.0,2.675299449660084,0.0,1.0
prefill,code,0,10,10,8,previous_window,1033,8,0.369675701839303,0.0,1.0,2.705073649754501,0.0012112403100775194,0.9981246574269831
prefill,code,0,10,10,8,static,1033,8,0.3278073572120039,0.0,1.0,3.0505721668512367,0.0,1.0
prefill,code,0,10,10,8,transition,1033,8,0.49818489835430785,0.012584704743465635,1.0,2.007286859363614,0.32703488372093026,0.5337542732891571
prefill,code,0,10,10,16,domain_oracle,1033,8,0.5833736689254598,0.12584704743465633,2.0,3.4283343704625597,0.0,1.0
prefill,code,0,10,10,16,previous_window,1033,8,0.5642545982575025,0.09486931268151017,2.0,3.5444992494102507,0.0009084302325581395,0.998498812009504
prefill,code,0,10,10,16,static,1033,8,0.51851403678606,0.006776379477250726,2.0,3.8571761960326723,0.0,1.0
prefill,code,0,10,10,16,transition,1033,8,0.6741287512100678,0.17618586640851888,2.0,2.9667923173577453,0.27077277131782945,0.5881714650715574
prefill,code,0,10,10,32,domain_oracle,1033,8,0.7918683446272992,0.3688286544046467,4.0,5.0513447432762835,0.0,1.0
prefill,code,0,10,10,32,previous_window,1033,8,0.7629477250726041,0.2681510164569216,4.0,5.242823156225218,0.0012112403100775194,0.9980676945793224
prefill,code,0,10,10,32,static,1033,8,0.7143030009680542,0.09293320425943853,4.0,5.599864475690327,0.0,1.0
prefill,code,0,10,10,32,transition,1033,8,0.8402710551790901,0.4181994191674734,4.0,4.76036866359447,0.1722686531007752,0.7132364194676122
prefill,code,0,11,11,8,domain_oracle,1033,8,0.4938286544046467,0.0,1.0,2.024993874050478,0.0,1.0
prefill,code,0,11,11,8,previous_window,1033,8,0.4826960309777348,0.0,1.0,2.071697167209827,0.0010901162790697674,0.998265601753974
prefill,code,0,11,11,8,static,1033,8,0.4365924491771539,0.0,1.0,2.2904656319290466,0.0,1.0
prefill,code,0,11,11,8,transition,1033,8,0.5407792836398838,0.01936108422071636,1.0,1.8491832624748266,0.1996124031007752,0.6883001150443094
prefill,code,0,11,11,16,domain_oracle,1033,8,0.6690464666021297,0.17037754114230397,2.0,2.989328992584554,0.0,1.0
prefill,code,0,11,11,16,previous_window,1033,8,0.6456921587608906,0.09486931268151017,2.0,3.0974512743628186,0.0011506782945736435,0.9981436148510813
prefill,code,0,11,11,16,static,1033,8,0.5865198451113263,0.001936108422071636,2.0,3.4099442954404786,0.0,1.0
prefill,code,0,11,11,16,transition,1033,8,0.744433688286544,0.20038722168441434,2.0,2.6866059817945382,0.26283914728682173,0.5993147324571959
prefill,code,0,11,11,32,domain_oracle,1033,8,0.8570909970958374,0.43272023233301066,4.0,4.6669490328956655,0.0,1.0
prefill,code,0,11,11,32,previous_window,1033,8,0.8295014520813165,0.36302032913843174,4.0,4.82217359591539,0.0010901162790697674,0.9982544428688861
prefill,code,0,11,11,32,static,1033,8,0.8148596321393998,0.29235237173281703,4.0,4.908820908820909,0.0,1.0
prefill,code,0,11,11,32,transition,1033,8,0.8697967086156825,0.452081316553727,4.0,4.598775737340011,0.14510658914728683,0.7515817038563749
prefill,code,0,12,12,8,domain_oracle,1033,8,0.46466602129719264,0.0,1.0,2.152083333333333,0.0,1.0
prefill,code,0,12,12,8,previous_window,1033,8,0.4563165537270087,0.0,1.0,2.1914611508883586,0.0008478682170542636,0.998578811369509
prefill,code,0,12,12,8,static,1033,8,0.3367618586640852,0.0,1.0,2.9694574200503054,0.0,1.0
prefill,code,0,12,12,8,transition,1033,8,0.5198451113262342,0.012584704743465635,1.0,1.9236499068901303,0.3076550387596899,0.5530445007189214
prefill,code,0,12,12,16,domain_oracle,1033,8,0.672918683446273,0.24104549854791868,2.0,2.9721273152310737,0.0,1.0
prefill,code,0,12,12,16,previous_window,1033,8,0.6616650532429816,0.1829622458857696,2.0,3.0226773957571322,0.0005450581395348837,0.999046007631939
prefill,code,0,12,12,16,static,1033,8,0.5675217812197483,0.04259438528557599,2.0,3.52409381663113,0.0,1.0
prefill,code,0,12,12,16,transition,1033,8,0.718054211035818,0.20329138431752178,2.0,2.785305021907651,0.20827277131782945,0.6714470583877754
prefill,code,0,12,12,32,domain_oracle,1033,8,0.8426911907066795,0.42013552758954503,4.0,4.746697300402068,0.0,1.0
prefill,code,0,12,12,32,previous_window,1033,8,0.8330106485963213,0.40658276863504356,4.0,4.801859384079024,0.0011203972868217055,0.9981954939727276
prefill,code,0,12,12,32,static,1033,8,0.8033639883833494,0.3659244917715392,4.0,4.979063111914445,0.0,1.0
prefill,code,0,12,12,32,transition,1033,8,0.8570909970958374,0.4782187802516941,4.0,4.6669490328956655,0.1461967054263566,0.7507129110919359
prefill,code,0,13,13,8,domain_oracle,1033,8,0.5469506292352372,0.0,1.0,1.8283185840707965,0.0,1.0
prefill,code,0,13,13,8,previous_window,1033,8,0.539811229428848,0.0,1.0,1.8524994395875365,0.0007267441860465116,0.9987941429801896
prefill,code,0,13,13,8,static,1033,8,0.45099225556631173,0.0,1.0,2.217332975583579,0.0,1.0
prefill,code,0,13,13,8,transition,1033,8,0.5332768635043562,0.0,1.0,1.8751985477649193,0.2054263565891473,0.6798733566175518
prefill,code,0,13,13,16,domain_oracle,1033,8,0.707405614714424,0.1665053242981607,2.0,2.827232295586726,0.0,1.0
prefill,code,0,13,13,16,previous_window,1033,8,0.6933688286544046,0.10939012584704744,2.0,2.8844677137870853,0.0013323643410852713,0.9979221309086671
prefill,code,0,13,13,16,static,1033,8,0.6931268151016456,0.11035818005808325,2.0,2.8854748603351954,0.0,1.0
prefill,code,0,13,13,16,transition,1033,8,0.725919651500484,0.16940948693126814,2.0,2.7551258543090515,0.15110222868217055,0.7460763811725074
prefill,code,0,13,13,32,domain_oracle,1033,8,0.8797192642787997,0.49564375605033884,4.0,4.546905089408528,0.0,1.0
prefill,code,0,13,13,32,previous_window,1033,8,0.8621732817037754,0.44724104549854793,4.0,4.639438596491228,0.0010295542635658916,0.9983087527419856
prefill,code,0,13,13,32,static,1033,8,0.7878751210067764,0.24782187802516942,4.0,5.076946705575181,0.0,1.0
prefill,code,0,13,13,32,transition,1033,8,0.8665295256534365,0.4578896418199419,4.0,4.6161150677279705,0.14634811046511628,0.7495507418880272
prefill,code,0,14,14,8,domain_oracle,1033,8,0.481243949661181,0.0,1.0,2.077948202162434,0.0,1.0
prefill,code,0,14,14,8,previous_window,1033,8,0.47204743465634075,0.0,1.0,2.1184311714944886,0.0010901162790697674,0.9982342807924205
prefill,code,0,14,14,8,static,1033,8,0.41674733785091966,0.0,1.0,2.3995354239256677,0.0,1.0
prefill,code,0,14,14,8,transition,1033,8,0.5503388189738625,0.006776379477250726,1.0,1.8170624450307828,0.2862160852713178,0.5827487757720344
prefill,code,0,14,14,16,domain_oracle,1033,8,0.6731606969990319,0.16263310745401743,2.0,2.9710587812331477,0.0,1.0
prefill,code,0,14,14,16,previous_window,1033,8,0.6565827686350436,0.12003872216844143,2.0,3.0460744563214153,0.0009084302325581395,0.9985324879305727
prefill,code,0,14,14,16,static,1033,8,0.5567521781219749,0.0,2.0,3.5922625516192133,0.0,1.0
prefill,code,0,14,14,16,transition,1033,8,0.7097047434656341,0.18489835430784124,2.0,2.818073316283035,0.25278585271317827,0.6122769735842966
prefill,code,0,14,14,32,domain_oracle,1033,8,0.8631413359148112,0.41142303969022265,4.0,4.6342352446376,0.0,1.0
prefill,code,0,14,14,32,previous_window,1033,8,0.8399080348499516,0.37947725072604066,4.0,4.762426163377035,0.0010295542635658916,0.9983153689052723
prefill,code,0,14,14,32,static,1033,8,0.7751694094869312,0.25943852855759925,4.0,5.160162347798939,0.0,1.0
prefill,code,0,14,14,32,transition,1033,8,0.8497095837366893,0.430784123910939,4.0,4.707490743377955,0.14444040697674418,0.7525599190048079
prefill,code,0,15,15,8,domain_oracle,1033,8,0.5008470474346564,0.0,1.0,1.9966175404687123,0.0,1.0
prefill,code,0,15,15,8,previous_window,1033,8,0.49322362052274926,0.000968054211035818,1.0,2.02747791952895,0.0010901162790697674,0.9982969227155276
prefill,code,0,15,15,8,static,1033,8,0.43284123910939015,0.0,1.0,2.310315907184792,0.0,1.0
prefill,code,0,15,15,8,transition,1033,8,0.5369070667957405,0.016456921587608905,1.0,1.8625197205318909,0.2222625968992248,0.6567936370262033
prefill,code,0,15,15,16,domain_oracle,1033,8,0.6780009680542111,0.1936108422071636,2.0,2.949848295555952,0.0,1.0
prefill,code,0,15,15,16,previous_window,1033,8,0.6508954501452081,0.14327202323330107,2.0,3.0726900910949992,0.0012112403100775194,0.9980943961972113
prefill,code,0,15,15,16,static,1033,8,0.5703049370764763,0.021297192642787996,2.0,3.506895820072141,0.0,1.0
prefill,code,0,15,15,16,transition,1033,8,0.6908276863504357,0.17618586640851888,2.0,2.8950779471010684,0.19107315891472867,0.6889715395995069
prefill,code,0,15,15,32,domain_oracle,1033,8,0.8655614714424008,0.4927395934172314,4.0,4.621277785544526,0.0,1.0
