request_id,sample_id,layer,expected_calls,dispatch_calls,tokens,pairs,id_mismatches,weight_mismatches,max_abs_weight_error
15,gsm8k-00036,10,17,17,168,672,0,0,0.0
15,gsm8k-00036,11,17,17,168,672,0,0,0.0
15,gsm8k-00036,12,17,17,168,672,0,0,0.0
15,gsm8k-00036,13,17,17,168,672,0,0,0.0
15,gsm8k-00036,14,17,17,168,672,0,0,0.0
15,gsm8k-00036,15,17,17,168,672,0,0,0.0
15,gsm8k-00036,16,17,17,168,672,0,0,0.0
15,gsm8k-00036,17,17,17,168,672,0,0,0.0
15,gsm8k-00036,18,17,17,168,672,0,0,0.0
15,gsm8k-00036,19,17,17,168,672,0,0,0.0
15,gsm8k-00036,20,17,17,168,672,0,0,0.0
15,gsm8k-00036,21,17,17,168,672,0,0,0.0
15,gsm8k-00036,22,17,17,168,672,0,0,0.0
15,gsm8k-00036,23,17,17,168,672,0,0,0.0
16,humaneval-HumanEval_4,0,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,1,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,2,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,3,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,4,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,5,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,6,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,7,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,8,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,9,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,10,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,11,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,12,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,13,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,14,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,15,17,17,201,804,0,0,0.0009765625
16,humaneval-HumanEval_4,16,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,17,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,18,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,19,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,20,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,21,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,22,17,17,201,804,0,0,0.0
16,humaneval-HumanEval_4,23,17,17,201,804,0,0,0.0
17,wikitext2-00045,0,17,17,278,1112,0,0,0.0
17,wikitext2-00045,1,17,17,278,1112,0,0,0.0
17,wikitext2-00045,2,17,17,278,1112,0,0,0.0
17,wikitext2-00045,3,17,17,278,1112,0,0,0.0
17,wikitext2-00045,4,17,17,278,1112,0,0,0.0
17,wikitext2-00045,5,17,17,278,1112,0,0,0.0
17,wikitext2-00045,6,17,17,278,1112,0,0,0.0
17,wikitext2-00045,7,17,17,278,1112,0,0,0.0
17,wikitext2-00045,8,17,17,278,1112,0,0,0.0
17,wikitext2-00045,9,17,17,278,1112,0,0,0.0
17,wikitext2-00045,10,17,17,278,1112,0,0,0.0
17,wikitext2-00045,11,17,17,278,1112,0,0,0.0
17,wikitext2-00045,12,17,17,278,1112,0,0,0.0
17,wikitext2-00045,13,17,17,278,1112,0,0,0.0
17,wikitext2-00045,14,17,17,278,1112,0,0,0.0
17,wikitext2-00045,15,17,17,278,1112,0,0,0.0
17,wikitext2-00045,16,17,17,278,1112,0,0,0.0
17,wikitext2-00045,17,17,17,278,1112,0,0,0.0
17,wikitext2-00045,18,17,17,278,1112,0,0,0.0
17,wikitext2-00045,19,17,17,278,1112,0,0,0.0
17,wikitext2-00045,20,17,17,278,1112,0,0,0.0
17,wikitext2-00045,21,17,17,278,1112,0,0,0.0
17,wikitext2-00045,22,17,17,278,1112,0,0,0.0
17,wikitext2-00045,23,17,17,278,1112,0,0,0.0
18,wikitext2-00036,0,17,17,324,1296,0,0,0.0
18,wikitext2-00036,1,17,17,324,1296,0,0,0.0
18,wikitext2-00036,2,17,17,324,1296,0,0,0.0
18,wikitext2-00036,3,17,17,324,1296,0,0,0.0
18,wikitext2-00036,4,17,17,324,1296,0,0,0.0
18,wikitext2-00036,5,17,17,324,1296,0,0,0.0
18,wikitext2-00036,6,17,17,324,1296,0,0,0.0
18,wikitext2-00036,7,17,17,324,1296,0,0,0.0
18,wikitext2-00036,8,17,17,324,1296,0,0,0.0
18,wikitext2-00036,9,17,17,324,1296,0,0,0.0
18,wikitext2-00036,10,17,17,324,1296,0,0,0.0
18,wikitext2-00036,11,17,17,324,1296,0,0,0.0
18,wikitext2-00036,12,17,17,324,1296,0,0,0.0
18,wikitext2-00036,13,17,17,324,1296,0,0,0.0
18,wikitext2-00036,14,17,17,324,1296,0,0,0.0
18,wikitext2-00036,15,17,17,324,1296,0,0,0.0
18,wikitext2-00036,16,17,17,324,1296,0,0,0.0
18,wikitext2-00036,17,17,17,324,1296,0,0,0.0
