phase,domain,layer_id,rank,expert_id,selections,probability
prefill,__all__,14,52,47,1077,0.009672725966374479
prefill,__all__,14,53,4,1062,0.009538008334530824
prefill,__all__,14,54,54,1023,0.009187742491737318
prefill,__all__,14,55,19,936,0.008406380227044116
prefill,__all__,14,56,56,899,0.008074076735163098
prefill,__all__,14,57,26,894,0.008029170857881879
prefill,__all__,14,58,55,844,0.007580112085069694
prefill,__all__,14,59,17,835,0.0074992815059635
prefill,__all__,14,60,51,804,0.007220865066819945
prefill,__all__,14,61,61,800,0.007184940364994971
prefill,__all__,14,62,32,501,0.0044995689035781
prefill,__all__,14,63,30,385,0.0034577525506538295
prefill,__all__,14,64,33,253,0.0022722373904296594
prefill,__all__,15,1,17,5645,0.05069873545049576
prefill,__all__,15,2,8,3898,0.035008621928438
prefill,__all__,15,3,30,3763,0.03379616324184509
prefill,__all__,15,4,3,3724,0.033445897399051586
prefill,__all__,15,5,58,3079,0.02765303922977439
prefill,__all__,15,6,48,3064,0.027518321597930738
prefill,__all__,15,7,7,2852,0.02561431240120707
prefill,__all__,15,8,21,2661,0.02389890788906452
prefill,__all__,15,9,36,2640,0.023710303204483404
prefill,__all__,15,10,60,2589,0.023252263256214975
prefill,__all__,15,11,2,2404,0.021590745796809887
prefill,__all__,15,12,26,2398,0.021536858744072424
prefill,__all__,15,13,44,2344,0.021051875269435263
prefill,__all__,15,14,59,2333,0.020953082339416583
prefill,__all__,15,15,55,2294,0.02060281649662308
prefill,__all__,15,16,49,2151,0.019318508406380226
prefill,__all__,15,17,56,2141,0.01922869665181779
prefill,__all__,15,18,20,2018,0.018124012070699812
prefill,__all__,15,19,45,1925,0.017288762753269148
prefill,__all__,15,20,15,1914,0.017189969823250467
prefill,__all__,15,21,23,1897,0.017037289840494324
prefill,__all__,15,22,47,1874,0.016830722805000718
prefill,__all__,15,23,13,1830,0.016435551084925996
prefill,__all__,15,24,34,1823,0.01637268285673229
prefill,__all__,15,25,24,1797,0.01613917229486995
prefill,__all__,15,26,10,1782,0.0160044546630263
prefill,__all__,15,27,40,1756,0.01577094410116396
prefill,__all__,15,28,27,1748,0.015699094697514012
prefill,__all__,15,29,29,1727,0.015510490012932893
prefill,__all__,15,30,1,1703,0.015294941801983044
prefill,__all__,15,31,54,1694,0.01521411122287685
prefill,__all__,15,32,52,1691,0.015187167696508118
prefill,__all__,15,33,53,1609,0.014450711309096134
prefill,__all__,15,34,46,1578,0.014172294869952579
prefill,__all__,15,35,62,1456,0.013076591464290846
prefill,__all__,15,36,28,1453,0.013049647937922116
prefill,__all__,15,37,61,1413,0.012690400919672367
prefill,__all__,15,38,22,1387,0.01245689035781003
prefill,__all__,15,39,41,1244,0.011172582267567179
prefill,__all__,15,40,51,1239,0.011127676390285961
prefill,__all__,15,41,0,1220,0.01095703405661733
prefill,__all__,15,42,14,1209,0.01085824112659865
prefill,__all__,15,43,57,1206,0.010831297600229918
prefill,__all__,15,44,31,1164,0.010454088231067683
prefill,__all__,15,45,16,1132,0.010166690616467883
prefill,__all__,15,46,63,1120,0.010058916510992959
prefill,__all__,15,47,35,1119,0.010049935335536716
prefill,__all__,15,48,25,1115,0.01001401063371174
prefill,__all__,15,49,39,1113,0.009996048282799253
prefill,__all__,15,50,9,1032,0.009268573070843512
prefill,__all__,15,51,43,990,0.008891363701681277
prefill,__all__,15,52,4,987,0.008864420175312545
prefill,__all__,15,53,5,968,0.008693777841643914
prefill,__all__,15,54,6,960,0.008621928437993965
prefill,__all__,15,55,12,871,0.007822603822388275
prefill,__all__,15,56,33,858,0.007705848541457106
prefill,__all__,15,57,37,837,0.0075172438568759875
prefill,__all__,15,58,38,821,0.0073735450495760885
prefill,__all__,15,59,42,796,0.007149015663169995
prefill,__all__,15,60,19,741,0.006655051013076591
prefill,__all__,15,61,11,699,0.006277841643914355
prefill,__all__,15,62,50,695,0.006241916942089381
prefill,__all__,15,63,32,612,0.005496479379221152
prefill,__all__,15,64,18,541,0.004858815921827849
prefill,code,0,1,6,3078,0.08692950745594216
prefill,code,0,2,21,2811,0.07938883868052418
prefill,code,0,3,40,1197,0.03380591956619973
prefill,code,0,4,0,1165,0.032902169001355626
prefill,code,0,5,25,1117,0.031546543154089474
prefill,code,0,6,53,988,0.027903298689561682
prefill,code,0,7,52,978,0.0276208766380479
prefill,code,0,8,13,868,0.024514234071396294
prefill,code,0,9,24,844,0.02383642114776322
prefill,code,0,10,41,814,0.02298915499322187
prefill,code,0,11,36,793,0.022396068685042927
prefill,code,0,12,54,771,0.021774740171712607
prefill,code,0,13,61,696,0.019656574785359242
prefill,code,0,14,8,682,0.019261183913239947
prefill,code,0,15,62,669,0.01889403524627203
prefill,code,0,16,29,659,0.018611613194758247
prefill,code,0,17,27,656,0.01852688657930411
prefill,code,0,18,31,634,0.01790555806597379
prefill,code,0,19,43,623,0.01759489380930863
prefill,code,0,20,2,623,0.01759489380930863
prefill,code,0,21,20,576,0.016267510167193855
prefill,code,0,22,49,567,0.01601333032083145
prefill,code,0,23,32,567,0.01601333032083145
prefill,code,0,24,18,521,0.014714188883868053
prefill,code,0,25,39,519,0.014657704473565295
prefill,code,0,26,47,504,0.014234071396294623
prefill,code,0,27,55,494,0.013951649344780841
prefill,code,0,28,63,484,0.013669227293267059
prefill,code,0,29,14,462,0.013047898779936737
prefill,code,0,30,50,409,0.011551061906913691
prefill,code,0,31,22,404,0.011409850881156801
prefill,code,0,32,58,398,0.011240397650248531
prefill,code,0,33,60,397,0.011212155445097153
prefill,code,0,34,7,380,0.010732037957523723
prefill,code,0,35,33,376,0.010619069136918211
prefill,code,0,36,38,371,0.01047785811116132
prefill,code,0,37,15,366,0.01033664708540443
prefill,code,0,38,56,355,0.010025982828739267
prefill,code,0,39,16,341,0.009630591956619973
prefill,code,0,40,59,333,0.009404654315408947
prefill,code,0,41,37,331,0.009348169905106191
prefill,code,0,42,48,327,0.009235201084500677
prefill,code,0,43,45,327,0.009235201084500677
prefill,code,0,44,5,320,0.00903750564844103
prefill,code,0,45,19,318,0.008981021238138273
prefill,code,0,46,4,317,0.008952779032986895
prefill,code,0,47,17,313,0.008839810212381383
prefill,code,0,48,1,312,0.008811568007230005
prefill,code,0,49,26,305,0.008613872571170357
prefill,code,0,50,10,283,0.007992544057840036
prefill,code,0,51,3,276,0.0077948486217803885
prefill,code,0,52,35,275,0.0077666064166290105
prefill,code,0,53,44,274,0.0077383642114776325
prefill,code,0,54,46,260,0.0073429733393583375
prefill,code,0,55,30,240,0.006778129236330773
prefill,code,0,56,42,234,0.0066086760054225036
prefill,code,0,57,28,225,0.0063544961590601
prefill,code,0,58,57,212,0.005987347492092183
prefill,code,0,59,11,208,0.00587437867148667
prefill,code,0,60,51,200,0.005648441030275644
prefill,code,0,61,23,192,0.005422503389064619
prefill,code,0,62,9,70,0.0019769543605964754
prefill,code,0,63,34,59,0.001666290103931315
prefill,code,0,64,12,40,0.0011296882060551287
prefill,code,1,1,25,3455,0.09757681879801175
prefill,code,1,2,15,2333,0.06588906461816539
prefill,code,1,3,18,2215,0.06255648441030276
prefill,code,1,4,47,1890,0.053377767736104836
prefill,code,1,5,21,971,0.02742318120198825
prefill,code,1,6,11,883,0.024937867148666967
prefill,code,1,7,44,824,0.023271577044735654
prefill,code,1,8,27,784,0.022141888838680523
prefill,code,1,9,24,754,0.02129462268413918
prefill,code,1,10,61,752,0.021238138273836422
prefill,code,1,11,48,701,0.01979778581111613
prefill,code,1,12,42,689,0.019458879349299595
prefill,code,1,13,31,629,0.0177643470402169
prefill,code,1,14,23,626,0.017679620424762767
prefill,code,1,15,17,605,0.017086534116583823
prefill,code,1,16,34,602,0.017001807501129687
prefill,code,1,17,16,569,0.016069814731134207
prefill,code,1,18,60,556,0.01570266606416629
prefill,code,1,19,29,545,0.015392001807501129
prefill,code,1,20,7,507,0.014318798011748757
prefill,code,1,21,26,503,0.014205829191143245
prefill,code,1,22,45,491,0.013866922729326705
prefill,code,1,23,32,485,0.013697469498418437
prefill,code,1,24,1,483,0.01364098508811568
prefill,code,1,25,51,463,0.013076140985088115
prefill,code,1,26,40,462,0.013047898779936737
prefill,code,1,27,62,460,0.012991414369633981
prefill,code,1,28,53,437,0.012341843651152281
prefill,code,1,29,6,432,0.012200632625395391
prefill,code,1,30,30,430,0.012144148215092635
prefill,code,1,31,9,425,0.012002937189335743
prefill,code,1,32,19,424,0.011974694984184365
prefill,code,1,33,54,417,0.011776999548124717
prefill,code,1,34,14,409,0.011551061906913691
prefill,code,1,35,4,402,0.011353366470854045
prefill,code,1,36,37,395,0.011155671034794397
prefill,code,1,37,56,395,0.011155671034794397
prefill,code,1,38,36,375,0.010590826931766833
prefill,code,1,39,33,359,0.010138951649344781
prefill,code,1,40,3,352,0.009941256213285133
prefill,code,1,41,55,343,0.00968707636692273
prefill,code,1,42,22,332,0.00937641211025757
prefill,code,1,43,39,320,0.00903750564844103
prefill,code,1,44,50,320,0.00903750564844103
prefill,code,1,45,63,317,0.008952779032986895
prefill,code,1,46,12,310,0.008755083596927248
prefill,code,1,47,8,305,0.008613872571170357
prefill,code,1,48,28,302,0.008529145955716222
prefill,code,1,49,0,290,0.008190239493899684
prefill,code,1,50,20,285,0.008049028468142793
prefill,code,1,51,41,284,0.008020786262991414
prefill,code,1,52,49,265,0.0074841843651152285
prefill,code,1,53,59,246,0.006947582467239042
prefill,code,1,54,58,241,0.006806371441482151
prefill,code,1,55,46,238,0.0067216448260280165
prefill,code,1,56,52,237,0.006693402620876638
prefill,code,1,57,10,230,0.006495707184816991
prefill,code,1,58,2,222,0.006269769543605965
prefill,code,1,59,43,207,0.005846136466335292
prefill,code,1,60,57,182,0.005140081337550836
prefill,code,1,61,5,117,0.0033043380027112518
prefill,code,1,62,38,115,0.0032478535924084953
prefill,code,1,63,13,109,0.003078400361500226
prefill,code,1,64,35,102,0.0028807049254405783
prefill,code,2,1,40,4066,0.11483280614550384
prefill,code,2,2,5,2538,0.07167871667419792
prefill,code,2,3,60,1958,0.055298237686398556
prefill,code,2,4,45,1398,0.03948260280162675
prefill,code,2,5,61,1391,0.039284907365567105
prefill,code,2,6,14,1177,0.03324107546317216
prefill,code,2,7,34,1169,0.03301513782196114
prefill,code,2,8,24,1144,0.032309082693176686
prefill,code,2,9,30,1072,0.03027564392227745
prefill,code,2,10,35,868,0.024514234071396294
prefill,code,2,11,16,829,0.023412788070492543
prefill,code,2,12,22,803,0.02267849073655671
prefill,code,2,13,32,794,0.022424310890194307
prefill,code,2,14,23,706,0.019938996836873023
prefill,code,2,15,62,656,0.01852688657930411
prefill,code,2,16,15,650,0.018357433348395843
prefill,code,2,17,63,610,0.017227745142340715
prefill,code,2,18,41,610,0.017227745142340715
prefill,code,2,19,38,604,0.017058291911432443
prefill,code,2,20,28,551,0.015561455038409399
prefill,code,2,21,19,508,0.014347040216900135
prefill,code,2,22,54,468,0.013217352010845007
prefill,code,2,23,33,460,0.012991414369633981
prefill,code,2,24,3,447,0.012624265702666063
prefill,code,2,25,26,428,0.012087663804789877
prefill,code,2,26,29,422,0.01191821057388161
prefill,code,2,27,56,417,0.011776999548124717
prefill,code,2,28,37,381,0.010760280162675101
prefill,code,2,29,50,364,0.010280162675101671
prefill,code,2,30,1,347,0.009800045187528241
prefill,code,2,31,39,340,0.009602349751468595
prefill,code,2,32,20,338,0.009545865341165838
prefill,code,2,33,0,337,0.00951762313601446
prefill,code,2,34,47,326,0.0092069588793493
prefill,code,2,35,48,326,0.0092069588793493
prefill,code,2,36,52,323,0.009122232263895165
prefill,code,2,37,55,322,0.009093990058743787
prefill,code,2,38,2,321,0.00906574785359241
prefill,code,2,39,27,320,0.00903750564844103
prefill,code,2,40,21,310,0.008755083596927248
prefill,code,2,41,46,283,0.007992544057840036
prefill,code,2,42,9,275,0.0077666064166290105
prefill,code,2,43,43,268,0.0075689109805693626
prefill,code,2,44,44,258,0.0072864889290555806
prefill,code,2,45,49,253,0.0071452779032986895
prefill,code,2,46,58,249,0.007032309082693177
prefill,code,2,47,31,247,0.0069758246723904205
prefill,code,2,48,17,247,0.0069758246723904205
prefill,code,2,49,42,230,0.006495707184816991
prefill,code,2,50,13,230,0.006495707184816991
prefill,code,2,51,7,202,0.005704925440578401
prefill,code,2,52,12,190,0.005366018978761862
prefill,code,2,53,53,184,0.005196565747853593
prefill,code,2,54,11,171,0.004829417080885676
prefill,code,2,55,4,168,0.004744690465431541
prefill,code,2,56,10,155,0.004377541798463624
prefill,code,2,57,6,151,0.004264572977858111
prefill,code,2,58,25,131,0.0036997288748305468
prefill,code,2,59,51,117,0.0033043380027112518
prefill,code,2,60,57,90,0.00254179846362404
prefill,code,2,61,18,81,0.002287618617261636
prefill,code,2,62,8,60,0.0016945323090826931
prefill,code,2,63,36,35,0.0009884771802982377
prefill,code,2,64,59,34,0.0009602349751468594
prefill,code,3,1,15,3035,0.0857150926344329
prefill,code,3,2,43,2831,0.07995368278355174
prefill,code,3,3,9,1858,0.05247401717126073
prefill,code,3,4,62,1761,0.04973452327157704
prefill,code,3,5,19,1286,0.03631947582467239
prefill,code,3,6,31,1236,0.03490736556710348
prefill,code,3,7,52,1184,0.033438770899231814
prefill,code,3,8,63,980,0.027677361048350654
prefill,code,3,9,38,909,0.025672164482602802
prefill,code,3,10,42,900,0.0254179846362404
prefill,code,3,11,35,879,0.024824898328061454
prefill,code,3,12,30,830,0.023441030275643922
prefill,code,3,13,29,750,0.021181653863533666
prefill,code,3,14,51,747,0.02109692724807953
prefill,code,3,15,37,736,0.02078626299141437
prefill,code,3,16,44,731,0.02064505196565748
prefill,code,3,17,56,695,0.019628332580207863
prefill,code,3,18,54,686,0.01937415273384546
prefill,code,3,19,39,630,0.01779258924536828
prefill,code,3,20,20,599,0.016917080885675555
prefill,code,3,21,61,581,0.016408721192950747
prefill,code,3,22,59,562,0.01587211929507456
prefill,code,3,23,36,560,0.015815634884771803
prefill,code,3,24,45,555,0.01567442385901491
prefill,code,3,25,49,518,0.014629462268413917
prefill,code,3,26,12,510,0.014403524627202891
prefill,code,3,27,11,504,0.014234071396294623
prefill,code,3,28,57,477,0.013471531857207411
prefill,code,3,29,14,464,0.013104383190239493
prefill,code,3,30,5,448,0.012652507907817443
prefill,code,3,31,55,410,0.01157930411206507
prefill,code,3,32,46,359,0.010138951649344781
prefill,code,3,33,47,354,0.00999774062358789
prefill,code,3,34,40,348,0.009828287392679621
prefill,code,3,35,26,311,0.008783325802078626
prefill,code,3,36,6,302,0.008529145955716222
prefill,code,3,37,33,301,0.008500903750564844
prefill,code,3,38,7,300,0.008472661545413466
prefill,code,3,39,28,298,0.00841617713511071
prefill,code,3,40,8,293,0.008274966109353818
prefill,code,3,41,18,287,0.00810551287844555
prefill,code,3,42,32,280,0.007907817442385901
prefill,code,3,43,41,271,0.0076536375960234975
prefill,code,3,44,4,261,0.0073712155445097155
prefill,code,3,45,50,253,0.0071452779032986895
prefill,code,3,46,53,249,0.007032309082693177
prefill,code,3,47,17,237,0.006693402620876638
prefill,code,3,48,22,202,0.005704925440578401
prefill,code,3,49,10,181,0.005111839132399458
prefill,code,3,50,13,179,0.005055354722096702
prefill,code,3,51,23,163,0.00460347943967465
prefill,code,3,52,3,163,0.00460347943967465
prefill,code,3,53,16,152,0.00429281518300949
prefill,code,3,54,27,150,0.004236330772706733
prefill,code,3,55,60,146,0.00412336195210122
prefill,code,3,56,34,140,0.003953908721192951
prefill,code,3,57,21,99,0.002795978309986444
prefill,code,3,58,24,87,0.0024570718481699053
prefill,code,3,59,0,82,0.002315860822413014
prefill,code,3,60,25,36,0.001016719385449616
prefill,code,3,61,2,30,0.0008472661545413466
prefill,code,3,62,58,27,0.000762539539087212
prefill,code,3,63,1,12,0.00033890646181653866
prefill,code,3,64,48,3,8.472661545413467e-05
prefill,code,4,1,17,3262,0.09212607320379575
prefill,code,4,2,21,3117,0.08803095345684592
prefill,code,4,3,19,2990,0.08444419340262088
prefill,code,4,4,55,2418,0.06828965205603253
prefill,code,4,5,25,2401,0.0678095345684591
prefill,code,4,6,6,1443,0.04075350203343877
prefill,code,4,7,61,1068,0.030162675101671938
prefill,code,4,8,43,953,0.026914821509263442
prefill,code,4,9,41,927,0.02618052417532761
prefill,code,4,10,34,858,0.02423181201988251
prefill,code,4,11,27,808,0.022819701762313602
prefill,code,4,12,52,800,0.022593764121102575
prefill,code,4,13,2,789,0.022283099864437415
prefill,code,4,14,23,786,0.022198373248983282
prefill,code,4,15,62,728,0.020560325350203343
prefill,code,4,16,39,701,0.01979778581111613
prefill,code,4,17,11,696,0.019656574785359242
prefill,code,4,18,59,684,0.019317668323542703
prefill,code,4,19,42,646,0.01824446452779033
prefill,code,4,20,48,600,0.01694532309082693
prefill,code,4,21,4,522,0.014742431089019431
prefill,code,4,22,51,438,0.01237008585630366
prefill,code,4,23,8,407,0.011494577496610935
prefill,code,4,24,35,397,0.011212155445097153
prefill,code,4,25,7,367,0.010364889290555807
prefill,code,4,26,14,345,0.009743560777225485
prefill,code,4,27,45,338,0.009545865341165838
prefill,code,4,28,36,326,0.0092069588793493
prefill,code,4,29,24,285,0.008049028468142793
prefill,code,4,30,58,284,0.008020786262991414
prefill,code,4,31,20,280,0.007907817442385901
prefill,code,4,32,56,277,0.007823090826931767
prefill,code,4,33,63,256,0.0072300045187528245
prefill,code,4,34,38,255,0.007201762313601446
prefill,code,4,35,28,255,0.007201762313601446
prefill,code,4,36,26,235,0.006636918210573882
prefill,code,4,37,50,226,0.006382738364211478
prefill,code,4,38,16,223,0.006298011748757343
prefill,code,4,39,60,205,0.005789652056032535
prefill,code,4,40,5,204,0.005761409850881157
prefill,code,4,41,12,201,0.005676683235427023
prefill,code,4,42,33,197,0.00556371441482151
prefill,code,4,43,30,197,0.00556371441482151
prefill,code,4,44,47,180,0.00508359692724808
prefill,code,4,45,32,175,0.004942385901491189
prefill,code,4,46,57,166,0.004688206055128785
prefill,code,4,47,15,166,0.004688206055128785
prefill,code,4,48,18,139,0.003925666516041573
prefill,code,4,49,10,125,0.0035302756439222773
prefill,code,4,50,37,123,0.003473791233619521
prefill,code,4,51,22,114,0.003219611387257117
prefill,code,4,52,3,107,0.0030219159511974693
prefill,code,4,53,54,103,0.002908947130591957
prefill,code,4,54,44,101,0.0028524627202892003
prefill,code,4,55,1,94,0.002654767284229553
prefill,code,4,56,40,80,0.0022593764121102574
prefill,code,4,57,13,73,0.00206168097605061
prefill,code,4,58,9,62,0.0017510167193854496
prefill,code,4,59,49,52,0.0014685946678716674
prefill,code,4,60,46,45,0.00127089923181202
prefill,code,4,61,31,41,0.001157930411206507
prefill,code,4,62,53,32,0.0009037505648441031
prefill,code,4,63,29,28,0.0007907817442385902
prefill,code,4,64,0,7,0.00019769543605964755
prefill,code,5,1,42,4230,0.11946452779032987
prefill,code,5,2,2,3722,0.10511748757342973
prefill,code,5,3,0,3677,0.10384658834161771
prefill,code,5,4,31,1736,0.04902846814279259
prefill,code,5,5,17,1545,0.04363420695887935
prefill,code,5,6,21,1414,0.039934478084048805
prefill,code,5,7,10,1056,0.0298237686398554
prefill,code,5,8,55,1052,0.029710799819249886
prefill,code,5,9,53,998,0.028185720741075462
prefill,code,5,10,14,919,0.025954586534116583
prefill,code,5,11,22,902,0.025474469046543154
prefill,code,5,12,8,896,0.025305015815634886
prefill,code,5,13,40,870,0.02457071848169905
prefill,code,5,14,52,867,0.024485991866244915
prefill,code,5,15,6,787,0.02222661545413466
prefill,code,5,16,51,766,0.021633529145955715
prefill,code,5,17,58,709,0.02002372345232716
prefill,code,5,18,35,567,0.01601333032083145
prefill,code,5,19,19,505,0.014262313601446001
prefill,code,5,20,29,477,0.013471531857207411
prefill,code,5,21,11,474,0.013386805241753275
prefill,code,5,22,30,456,0.012878445549028467
prefill,code,5,23,54,450,0.0127089923181202
prefill,code,5,24,39,448,0.012652507907817443
prefill,code,5,25,57,354,0.00999774062358789
prefill,code,5,26,13,337,0.00951762313601446
prefill,code,5,27,61,330,0.009319927699954813
prefill,code,5,28,60,311,0.008783325802078626
prefill,code,5,29,41,289,0.008161997288748305
prefill,code,5,30,9,275,0.0077666064166290105
prefill,code,5,31,27,253,0.0071452779032986895
prefill,code,5,32,18,250,0.007060551287844555
prefill,code,5,33,1,237,0.006693402620876638
prefill,code,5,34,34,232,0.006552191595119747
prefill,code,5,35,15,224,0.0063262539539087215
prefill,code,5,36,24,206,0.005817894261183914
prefill,code,5,37,7,188,0.005309534568459106
prefill,code,5,38,5,179,0.005055354722096702
prefill,code,5,39,25,177,0.004998870311793945
prefill,code,5,40,12,156,0.004405784003615003
prefill,code,5,41,26,151,0.004264572977858111
prefill,code,5,42,20,145,0.004095119746949842
prefill,code,5,43,37,144,0.004066877541798464
prefill,code,5,44,62,133,0.0037562132851333033
prefill,code,5,45,32,131,0.0036997288748305468
prefill,code,5,46,43,129,0.0036432444645277903
prefill,code,5,47,4,120,0.0033890646181653863
prefill,code,5,48,3,118,0.00333258020786263
prefill,code,5,49,44,116,0.0032760957975598733
prefill,code,5,50,50,94,0.002654767284229553
prefill,code,5,51,45,91,0.002570040668775418
prefill,code,5,52,59,87,0.0024570718481699053
prefill,code,5,53,36,75,0.0021181653863533664
prefill,code,5,54,28,72,0.002033438770899232
prefill,code,5,55,33,57,0.0016098056936285584
prefill,code,5,56,48,50,0.001412110257568911
prefill,code,5,57,38,45,0.00127089923181202
prefill,code,5,58,47,40,0.0011296882060551287
prefill,code,5,59,16,34,0.0009602349751468594
prefill,code,5,60,49,21,0.0005930863081789426
prefill,code,5,61,63,18,0.000508359692724808
prefill,code,5,62,56,10,0.0002824220515137822
prefill,code,5,63,23,6,0.00016945323090826933
prefill,code,6,1,52,4020,0.11353366470854044
prefill,code,6,2,42,3011,0.08503727971079982
prefill,code,6,3,57,2373,0.06701875282422051
prefill,code,6,4,5,2152,0.06077722548576593
prefill,code,6,5,36,1905,0.053801400813375505
prefill,code,6,6,18,1708,0.048237686398554
prefill,code,6,7,24,1517,0.04284342521464076
prefill,code,6,8,62,1444,0.04078174423859015
prefill,code,6,9,1,1270,0.03586760054225034
prefill,code,6,10,49,1141,0.032224356077722546
prefill,code,6,11,59,1013,0.028609353818346138
prefill,code,6,12,40,978,0.0276208766380479
prefill,code,6,13,55,953,0.026914821509263442
prefill,code,6,14,20,893,0.02522028920018075
prefill,code,6,15,61,812,0.022932670582919115
prefill,code,6,16,2,805,0.022734975146859467
prefill,code,6,17,16,744,0.021012200632625395
prefill,code,6,18,9,717,0.020249661093538183
prefill,code,6,19,23,641,0.01810325350203344
prefill,code,6,20,38,488,0.013782196113872571
prefill,code,6,21,48,442,0.012483054676909173
prefill,code,6,22,17,439,0.012398328061455039
prefill,code,6,23,58,433,0.01222887483054677
prefill,code,6,24,26,388,0.01095797559873475
prefill,code,6,25,25,355,0.010025982828739267
prefill,code,6,26,50,352,0.009941256213285133
prefill,code,6,27,10,325,0.009178716674197921
prefill,code,6,28,8,296,0.008359692724807953
prefill,code,6,29,4,294,0.008303208314505197
prefill,code,6,30,12,265,0.0074841843651152285
prefill,code,6,31,63,261,0.0073712155445097155
prefill,code,6,32,3,250,0.007060551287844555
prefill,code,6,33,44,247,0.0069758246723904205
prefill,code,6,34,13,245,0.006919340262087664
prefill,code,6,35,33,240,0.006778129236330773
prefill,code,6,36,47,231,0.006523949389968369
prefill,code,6,37,53,220,0.0062132851333032086
prefill,code,6,38,22,208,0.00587437867148667
prefill,code,6,39,30,187,0.005281292363307727
prefill,code,6,40,7,172,0.004857659286037054
prefill,code,6,41,6,165,0.004659963849977407
prefill,code,6,42,46,101,0.0028524627202892003
prefill,code,6,43,19,84,0.0023723452327157704
prefill,code,6,44,54,77,0.002174649796656123
prefill,code,6,45,32,74,0.0020899231812019884
prefill,code,6,46,15,72,0.002033438770899232
prefill,code,6,47,27,44,0.0012426570266606417
prefill,code,6,48,56,41,0.001157930411206507
prefill,code,6,49,31,39,0.0011014460009037507
prefill,code,6,50,41,38,0.0010732037957523724
prefill,code,6,51,35,37,0.0010449615906009942
prefill,code,6,52,37,34,0.0009602349751468594
prefill,code,6,53,21,32,0.0009037505648441031
prefill,code,6,54,14,28,0.0007907817442385902
prefill,code,6,55,11,23,0.0006495707184816991
prefill,code,6,56,29,17,0.0004801174875734297
prefill,code,6,57,60,15,0.0004236330772706733
prefill,code,6,58,34,14,0.0003953908721192951
prefill,code,6,59,43,11,0.0003106642566651604
prefill,code,6,60,0,9,0.000254179846362404
prefill,code,6,61,45,8,0.00022593764121102577
prefill,code,6,62,51,7,0.00019769543605964755
prefill,code,6,63,39,3,8.472661545413467e-05
prefill,code,7,1,17,4150,0.11720515137821962
prefill,code,7,2,4,3056,0.08630817894261184
prefill,code,7,3,2,2802,0.07913465883416178
prefill,code,7,4,35,2377,0.06713172164482603
prefill,code,7,5,0,1404,0.03965205603253502
prefill,code,7,6,58,1351,0.03815521915951198
prefill,code,7,7,45,1291,0.03646068685042928
prefill,code,7,8,21,1166,0.032930411206507006
prefill,code,7,9,39,1081,0.030529823768639854
prefill,code,7,10,48,1046,0.029541346588341618
prefill,code,7,11,23,1033,0.029174197921373702
prefill,code,7,12,29,923,0.026067555354722098
prefill,code,7,13,38,853,0.024090600994125622
prefill,code,7,14,32,825,0.02329981924988703
prefill,code,7,15,56,822,0.023215092634432898
prefill,code,7,16,46,768,0.021690013556258474
prefill,code,7,17,15,654,0.018470402169001355
prefill,code,7,18,26,638,0.018018526886579303
prefill,code,7,19,1,609,0.017199502937189335
prefill,code,7,20,36,544,0.015363759602349751
prefill,code,7,21,54,502,0.014177586985991867
prefill,code,7,22,41,502,0.014177586985991867
prefill,code,7,23,12,488,0.013782196113872571
prefill,code,7,24,10,464,0.013104383190239493
prefill,code,7,25,5,429,0.012115906009941255
prefill,code,7,26,61,415,0.011720515137821961
prefill,code,7,27,13,409,0.011551061906913691
prefill,code,7,28,37,358,0.010110709444193403
prefill,code,7,29,24,339,0.009574107546317217
prefill,code,7,30,14,324,0.009150474469046543
prefill,code,7,31,34,319,0.009009263443289652
prefill,code,7,32,19,318,0.008981021238138273
prefill,code,7,33,31,313,0.008839810212381383
prefill,code,7,34,16,264,0.00745594215996385
prefill,code,7,35,27,206,0.005817894261183914
prefill,code,7,36,30,175,0.004942385901491189
prefill,code,7,37,52,175,0.004942385901491189
prefill,code,7,38,57,155,0.004377541798463624
prefill,code,7,39,22,153,0.004321057388160868
prefill,code,7,40,59,146,0.00412336195210122
prefill,code,7,41,20,139,0.003925666516041573
prefill,code,7,42,6,137,0.0038691821057388162
prefill,code,7,43,63,128,0.0036150022593764122
prefill,code,7,44,49,105,0.002965431540894713
prefill,code,7,45,60,94,0.002654767284229553
prefill,code,7,46,3,89,0.0025135562584726614
prefill,code,7,47,50,82,0.002315860822413014
prefill,code,7,48,7,77,0.002174649796656123
prefill,code,7,49,28,73,0.00206168097605061
prefill,code,7,50,9,69,0.0019487121554450971
prefill,code,7,51,8,69,0.0019487121554450971
prefill,code,7,52,18,67,0.0018922277451423406
prefill,code,7,53,62,60,0.0016945323090826931
prefill,code,7,54,55,57,0.0016098056936285584
prefill,code,7,55,42,57,0.0016098056936285584
prefill,code,7,56,40,55,0.0015533212833258021
prefill,code,7,57,33,49,0.0013838680524175327
prefill,code,7,58,11,47,0.0013273836421147764
prefill,code,7,59,25,38,0.0010732037957523724
prefill,code,7,60,47,31,0.0008755083596927248
prefill,code,7,61,44,11,0.0003106642566651604
prefill,code,7,62,53,11,0.0003106642566651604
prefill,code,7,63,51,9,0.000254179846362404
prefill,code,7,64,43,7,0.00019769543605964755
prefill,code,8,1,54,3937,0.11118956168097605
prefill,code,8,2,3,3804,0.10743334839584275
prefill,code,8,3,16,2111,0.059619295074559424
prefill,code,8,4,37,1544,0.04360596475372797
