phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,__all__,0,64,13918,111344,4.034898132223949,0.9701879209752722,0.22187039714757867,5.7919547454431175,1188622.84375,0.08276153182928582,0.12041061934185947,0.16891794798103177,0.2505478517028309,0.3947406236528237
prefill,__all__,1,64,13918,111344,4.079317181389038,0.9808684446338515,0.21879743183287828,2.6167646149087536,534199.75,0.03799037217991091,0.07360971403937347,0.13760957034056617,0.23270225607127462,0.3885436125880155
prefill,__all__,2,64,13918,111344,4.089921997199285,0.9834183638303491,0.20041184302701537,2.808009422850412,454465.59375,0.042822244575370025,0.07192125305359966,0.12717344446041098,0.2162217991090674,0.37239545911768934
prefill,__all__,3,64,13918,111344,4.069922881520477,0.9786095929950188,0.23625627559635004,2.4639142767097386,564341.46875,0.03510741485845668,0.07000826268141974,0.13159218278488288,0.23055575513723237,0.3977313550797528
prefill,__all__,4,64,13918,111344,4.0422659058537835,0.9719594960549646,0.265808552773387,3.446668854611093,798650.34375,0.04716015232073574,0.0876472912774824,0.15046163241845092,0.2562778416439144,0.42358815921827847
prefill,__all__,5,64,13918,111344,4.033319716356538,0.9698083921845431,0.27414336425851416,3.5015460729746444,877299.9375,0.050851415433251904,0.09209297312832304,0.15893088087368876,0.25849619198160656,0.42366898979738465
prefill,__all__,6,64,13918,111344,3.990096419375525,0.9594153861503133,0.3178362215296738,3.875,1112967.9375,0.052620706998131914,0.09188640609282943,0.16375377209369163,0.2822154763615462,0.45515699094697515
prefill,__all__,7,64,13918,111344,4.018209493084957,0.9661751514877704,0.2919782947442161,3.0159216166564606,907177.15625,0.044232289122000286,0.08830291708578819,0.1527787756861618,0.25962782008909324,0.4303420031613738
prefill,__all__,8,64,13918,111344,4.025026238789729,0.9678142323583165,0.28212678725391577,3.3889734998477,873588.125,0.04996227906308378,0.08815921827848829,0.15237462279063083,0.25528991234372755,0.4187473056473631
prefill,__all__,9,64,13918,111344,4.04967011176394,0.9737398312463486,0.243550954698951,3.637957086733152,766254.59375,0.05405769507113091,0.09308090242850985,0.15374874263543611,0.24425204770800402,0.3999407242419888
prefill,__all__,10,64,13918,111344,4.077857599255638,0.9805174893162472,0.22354398306150308,2.9100158982511926,531984.375,0.04109785888777123,0.07481319155051012,0.12835895962063515,0.22543648512717346,0.3881484408679408
prefill,__all__,11,64,13918,111344,4.0300012892604276,0.9690104791320248,0.27574117150452654,3.2959949937421777,908636.65625,0.04730385112803564,0.09062006035349907,0.16354720505819803,0.26885148728265557,0.42891399626383103
prefill,__all__,12,64,13918,111344,4.040408050830777,0.9715127763502343,0.2672048448950999,3.2161888701517705,803035,0.042822244575370025,0.08436916223595343,0.1540720649518609,0.25069155051013076,0.42165720649518607
prefill,__all__,13,64,13918,111344,4.047147426640609,0.9731332536934895,0.2645997426893232,3.2532511978097194,742606.75,0.04268752694352637,0.07633999137807156,0.13847176318436558,0.24876059778703838,0.42785421755999425
prefill,__all__,14,64,13918,111344,4.060377657085549,0.9763144516689451,0.24431716123006178,2.199943036172031,596779,0.03468529961201322,0.06934365569765771,0.13011028883460268,0.229253484696077,0.39915936197729557
prefill,__all__,15,64,13918,111344,4.035255635681812,0.9702738823862321,0.2747860796271016,3.4212121212121214,849449.375,0.05069873545049576,0.08570735737893376,0.15294941801983045,0.25763399913780716,0.429650452651243
prefill,code,0,64,4426,35408,3.880629117803321,0.9330940639640275,0.37992385195436057,7.743396226415094,253047.09375,0.08692950745594216,0.16631834613646634,0.23302643470402168,0.34461138725711704,0.5120311793944872
prefill,code,1,64,4426,35408,3.847178569906409,0.9250509073697119,0.3914908001016719,8.21640903686088,303274.875,0.09757681879801175,0.16346588341617713,0.27940013556258475,0.3771746497966561,0.5284963849977407
prefill,code,2,64,4426,35408,3.735485081504203,0.8981943004001366,0.47769571848169906,12.047407407407407,399979.59375,0.11483280614550384,0.18651152281970176,0.28129236330772706,0.41914256665160415,0.5992713511070944
prefill,code,3,64,4426,35408,3.747596123555432,0.9011063904513541,0.4821562217577948,8.513323983169705,332524.65625,0.0857150926344329,0.16566877541798464,0.2678773158608224,0.40022028920018077,0.5832862629914144
prefill,code,4,64,4426,35408,3.551417626211224,0.853935432910098,0.5777251962833257,12.24015009380863,542304.0625,0.09212607320379575,0.18015702666064165,0.3328908721192951,0.4985314053321283,0.6791967916854948
prefill,code,5,64,4426,35408,3.436636417949236,0.8263363862522958,0.6210063756778129,17.371663244353183,701153.25,0.11946452779032987,0.2245820153637596,0.3774570718481699,0.5205603253502034,0.7183969724356077
prefill,code,6,64,4426,35408,3.4239091453026695,0.8232761240637552,0.6399145320266606,16.177062374245473,599647.40625,0.11353366470854044,0.19857094441934026,0.3263669227293267,0.5120311793944872,0.7341561229100768
prefill,code,7,64,4426,35408,3.479923384398456,0.8367447015575318,0.6134568812132851,13.153724247226624,596249.40625,0.11720515137821962,0.20351333032083144,0.34977971079981923,0.4969780840488025,0.7045865341165838
prefill,code,8,64,4426,35408,3.5841295077455793,0.8618009777880582,0.5581259884771803,11.840601503759398,532226.90625,0.11118956168097605,0.2186229100768188,0.3218481699051062,0.459302982376864,0.6644826028016267
prefill,code,9,64,4426,35408,3.5850233769820044,0.8620159079071571,0.5589820803208314,13.283828382838283,547089.21875,0.11367487573429734,0.21288974243108902,0.33788974243108905,0.48200971531857206,0.6712324898328061
prefill,code,10,64,4426,35408,3.7076396759828834,0.8914988956572782,0.4996090219724356,12.147590361445783,394581.4375,0.11390081337550836,0.1733788974243109,0.2638386805241753,0.4097379123361952,0.6265815634884772
prefill,code,11,64,4426,35408,3.518560776111399,0.8460350304603896,0.581804429789878,14.797853309481216,619721.59375,0.11680976050610031,0.21379349299593312,0.35689674649796654,0.501044961590601,0.6935155896972436
prefill,code,12,64,4426,35408,3.562243140746269,0.8565384189325613,0.5725348085178491,13.479789103690685,503311.4375,0.10830885675553548,0.19235765928603704,0.2995368278355174,0.47477971079981923,0.6985991866244916
prefill,code,13,64,4426,35408,3.4880335432310994,0.8386947825456446,0.604742395786263,14.587121212121213,605367.59375,0.10876073203795752,0.1910020334387709,0.3407422051513782,0.5370537731586082,0.7185946678716674
prefill,code,14,64,4426,35408,3.575062968507804,0.8596209359219976,0.5676903877654768,10.7758346581876,506729.96875,0.09571283325802078,0.1872458201536376,0.31964527790329866,0.47062810664256666,0.681456168097605
prefill,code,15,64,4426,35408,3.552031969511301,0.8540831512488354,0.5753007794848621,12.527397260273972,555075.8125,0.10330998644374152,0.19687641211025758,0.34125056484410304,0.49641323994577496,0.6781800723000452
