phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
decode,conversation,4,64,1964,15712,4.065488795916625,0.9775434207764264,0.2379928557790224,2.7551867219917012,12028.40625,0.04226069246435845,0.07694755600814664,0.1357561099796334,0.2339613034623218,0.39492107942973526
decode,conversation,5,64,1964,15712,4.070414790583535,0.9787278721226592,0.23597608515784113,2.6890380313199107,11104.90625,0.0382510183299389,0.07255600814663951,0.12487270875763748,0.22091395112016293,0.3944119144602851
decode,conversation,6,64,1964,15712,4.0161171811818255,0.9656720568199971,0.29511281186354377,3.8168316831683167,19617.84375,0.04907077393075356,0.09241344195519348,0.15892311608961304,0.2659750509164969,0.45035641547861505
decode,conversation,7,64,1964,15712,4.047400128728336,0.9731940157016206,0.26371762029022405,2.2794759825327513,12958.34375,0.033223014256619145,0.06440936863543788,0.12232688391038697,0.22619653767820774,0.4077774949083503
decode,conversation,8,64,1964,15712,4.051043949610563,0.9740701694210665,0.25904364498472504,2.7333333333333334,12951.96875,0.03914205702647658,0.07179226069246436,0.126209266802444,0.22619653767820774,0.40173116089613037
decode,conversation,9,64,1964,15712,4.076783424492415,0.9802592048822556,0.22412407713849286,2.450413223140496,9877.9375,0.0377418533604888,0.06498217922606925,0.11825356415478615,0.21614052953156823,0.38365580448065173
decode,conversation,10,64,1964,15712,4.072657120055858,0.9792670383909524,0.2297109693228106,1.9749478079331941,9873.03125,0.03010437881873727,0.05899949083503055,0.1152622199592668,0.21251272912423624,0.3842286150712831
decode,conversation,11,64,1964,15712,4.072433365130072,0.9792132367039847,0.23227270557535643,2.09861932938856,10239.53125,0.033859470468431775,0.06377291242362526,0.12035386965376782,0.2122581466395112,0.38238289205702647
decode,conversation,12,64,1964,15712,4.062147479490761,0.9767400040034874,0.24563629709775966,3.1235955056179776,12427.125,0.044233706720977595,0.0722377800407332,0.12678207739307534,0.23116089613034624,0.40529531568228105
decode,conversation,13,64,1964,15712,4.061228276806215,0.9765189824777263,0.2428319119144603,1.6749521988527725,10751.21875,0.027876782077393074,0.05435336048879837,0.10641547861507128,0.2035386965376782,0.3830829938900204
decode,conversation,14,64,1964,15712,4.090058565597598,0.983451201588847,0.20798991216904278,1.7170542635658914,7923.71875,0.02819501018329939,0.05460794297352342,0.10240580448065173,0.19539205702647658,0.36481670061099797
decode,conversation,15,64,1964,15712,4.096520478354706,0.9850049631704032,0.19763158732179226,2.539325842696629,7731.9375,0.03595977596741344,0.0619908350305499,0.11042515274949083,0.203729633401222,0.3703538696537678
decode,general,0,64,2016,16128,4.040543330979278,0.9715453043501298,0.257049076140873,3.70752688172043,17343.6875,0.05344742063492063,0.09567212301587301,0.15438988095238096,0.25105406746031744,0.4152405753968254
decode,general,1,64,2016,16128,4.05533580847109,0.9751021433367796,0.24701412140376985,3.2687224669603525,13759.75,0.04600694444444445,0.07868303571428571,0.13299851190476192,0.2308407738095238,0.40631200396825395
decode,general,2,64,2016,16128,4.0115121564747716,0.9645647824353242,0.28836495535714285,2.104448742746615,16485.90625,0.03373015873015873,0.06653025793650794,0.1310143849206349,0.2330109126984127,0.40866815476190477
decode,general,3,64,2016,16128,4.010110668309116,0.9642277957642481,0.30314708891369047,2.576419213973799,18150.84375,0.03658234126984127,0.07136656746031746,0.13312251984126985,0.24237351190476192,0.4301215277777778
decode,general,4,64,2016,16128,3.9563454616074307,0.9512999962507662,0.34326365637400796,3.9402985074626864,25934.3125,0.057291666666666664,0.09418402777777778,0.16003224206349206,0.26953125,0.45554315476190477
decode,general,5,64,2016,16128,3.9268265341026876,0.9442021945301906,0.37366110181051587,3.514348785871965,28985.90625,0.04935515873015873,0.09387400793650794,0.1613343253968254,0.2805059523809524,0.4822048611111111
decode,general,6,64,2016,16128,3.9035146269669236,0.9385968657271189,0.3860967726934524,4.021691973969631,34183,0.05747767857142857,0.10621279761904762,0.18694196428571427,0.3089037698412698,0.4905753968253968
decode,general,7,64,2016,16128,3.917352239102231,0.941924108128011,0.3789314391121032,3.528421052631579,31573.125,0.0519593253968254,0.10131448412698413,0.17912946428571427,0.2958829365079365,0.48009672619047616
