phase,domain,layer_id,rank,expert_id,selections,probability
decode,__all__,3,26,42,1034,0.016134065659717887
decode,__all__,3,27,33,1015,0.01583759830233429
decode,__all__,3,28,63,952,0.014854574959430782
decode,__all__,3,29,46,940,0.014667332417925352
decode,__all__,3,30,47,927,0.01446448633129447
decode,__all__,3,31,4,883,0.01377793034577456
decode,__all__,3,32,51,863,0.01346585944326551
decode,__all__,3,33,35,857,0.013372238172512796
decode,__all__,3,34,48,846,0.013200599176132817
decode,__all__,3,35,22,825,0.012872924728498315
decode,__all__,3,36,7,811,0.012654475096741979
decode,__all__,3,37,25,811,0.012654475096741979
decode,__all__,3,38,8,810,0.012638871551616528
decode,__all__,3,39,29,792,0.012358007739358383
decode,__all__,3,40,0,789,0.012311197103982026
decode,__all__,3,41,27,787,0.01227999001373112
decode,__all__,3,42,36,755,0.011780676569716639
decode,__all__,3,43,34,753,0.011749469479465735
decode,__all__,3,44,32,740,0.011546623392834852
decode,__all__,3,45,10,738,0.011515416302583946
decode,__all__,3,46,2,738,0.011515416302583946
decode,__all__,3,47,6,712,0.011109724129322183
decode,__all__,3,48,50,666,0.010391961053551366
decode,__all__,3,49,55,660,0.010298339782798652
decode,__all__,3,50,41,645,0.010064286605916864
decode,__all__,3,51,24,634,0.009892647609536887
decode,__all__,3,52,1,627,0.009783422793658719
decode,__all__,3,53,21,612,0.009549369616776932
decode,__all__,3,54,44,590,0.009206091624016977
decode,__all__,3,55,5,589,0.009190488078891524
decode,__all__,3,56,3,587,0.00915928098864062
decode,__all__,3,57,13,567,0.008847210086131568
decode,__all__,3,58,53,431,0.006725127949070028
decode,__all__,3,59,60,427,0.006662713768568218
decode,__all__,3,60,26,374,0.005835725876919236
decode,__all__,3,61,16,350,0.005461240793908376
decode,__all__,3,62,14,318,0.004961927349893896
decode,__all__,3,63,17,256,0.0039945075521158405
decode,__all__,3,64,23,207,0.003229933840968668
decode,__all__,4,1,17,3547,0.05534577455998003
decode,__all__,4,2,21,2741,0.04276931718886531
decode,__all__,4,3,41,2015,0.03144114342778679
decode,__all__,4,4,62,1847,0.028819747846710774
decode,__all__,4,5,26,1739,0.0271345649731619
decode,__all__,4,6,25,1717,0.026791286980401948
decode,__all__,4,7,19,1707,0.026635251529147422
decode,__all__,4,8,55,1511,0.023576956684558732
decode,__all__,4,9,23,1458,0.02274996879290975
decode,__all__,4,10,56,1417,0.022110223442766197
decode,__all__,4,11,59,1342,0.02093995755835726
decode,__all__,4,12,6,1329,0.020737111471726376
decode,__all__,4,13,27,1291,0.020144176756959183
decode,__all__,4,14,35,1260,0.019660466858070155
decode,__all__,4,15,61,1246,0.019442017226313817
decode,__all__,4,16,49,1155,0.01802209461989764
decode,__all__,4,17,42,1152,0.017975283984521282
decode,__all__,4,18,34,1120,0.017475970540506803
decode,__all__,4,19,7,1110,0.017319935089252277
decode,__all__,4,20,45,1069,0.016680189739108727
decode,__all__,4,21,52,1067,0.01664898264885782
decode,__all__,4,22,14,1056,0.016477343652477845
decode,__all__,4,23,13,1051,0.01639932592685058
decode,__all__,4,24,44,1045,0.016305704656097864
decode,__all__,4,25,43,1012,0.015790787666957934
decode,__all__,4,26,10,1009,0.015743977031581577
decode,__all__,4,27,8,1006,0.015697166396205216
decode,__all__,4,28,36,933,0.014558107602047185
decode,__all__,4,29,11,916,0.014292847334914493
decode,__all__,4,30,58,916,0.014292847334914493
decode,__all__,4,31,60,905,0.014121208338534514
decode,__all__,4,32,57,890,0.013887155161652728
decode,__all__,4,33,38,888,0.013855948071401822
decode,__all__,4,34,2,886,0.013824740981150918
decode,__all__,4,35,48,825,0.012872924728498315
decode,__all__,4,36,24,819,0.0127793034577456
decode,__all__,4,37,53,811,0.012654475096741979
decode,__all__,4,38,5,810,0.012638871551616528
decode,__all__,4,39,1,787,0.01227999001373112
decode,__all__,4,40,39,786,0.012264386468605667
decode,__all__,4,41,50,782,0.012201972288103857
decode,__all__,4,42,37,765,0.011936712020971164
decode,__all__,4,43,20,702,0.010953688678067657
decode,__all__,4,44,9,699,0.0109068780426913
decode,__all__,4,45,40,697,0.010875670952440394
decode,__all__,4,46,12,659,0.0102827362376732
decode,__all__,4,47,63,649,0.010126700786418674
decode,__all__,4,48,28,648,0.010111097241293221
decode,__all__,4,49,0,640,0.009986268880289601
decode,__all__,4,50,51,639,0.00997066533516415
decode,__all__,4,51,18,638,0.009955061790038697
decode,__all__,4,52,29,609,0.009502558981400575
decode,__all__,4,53,46,607,0.009471351891149669
decode,__all__,4,54,16,592,0.009237298714267882
decode,__all__,4,55,33,589,0.009190488078891524
decode,__all__,4,56,3,578,0.009018849082511547
decode,__all__,4,57,22,548,0.008550742728747972
decode,__all__,4,58,47,488,0.0076145300212208215
decode,__all__,4,59,30,487,0.007598926476095369
decode,__all__,4,60,4,473,0.007380476844339034
decode,__all__,4,61,32,436,0.006803145674697291
decode,__all__,4,62,15,381,0.005944950692797404
decode,__all__,4,63,31,371,0.005788915241542879
decode,__all__,4,64,54,220,0.0034327799275995505
decode,__all__,5,1,0,3730,0.05820122331793783
decode,__all__,5,2,42,2741,0.04276931718886531
decode,__all__,5,3,2,2367,0.036933591311946075
decode,__all__,5,4,21,1854,0.02892897266258894
decode,__all__,5,5,8,1792,0.027961552864810887
decode,__all__,5,6,13,1723,0.026884908251154662
decode,__all__,5,7,10,1633,0.02548058918986394
decode,__all__,5,8,31,1532,0.023904631132193235
decode,__all__,5,9,52,1484,0.023155660966171516
decode,__all__,5,10,22,1327,0.02070590438147547
decode,__all__,5,11,17,1323,0.020643490200973662
decode,__all__,5,12,54,1303,0.02033141929846461
decode,__all__,5,13,30,1269,0.019800898764199226
decode,__all__,5,14,14,1202,0.018755461240793907
decode,__all__,5,15,58,1167,0.01820933716140307
decode,__all__,5,16,18,1124,0.017538384721008615
decode,__all__,5,17,39,1121,0.017491574085632254
decode,__all__,5,18,27,1119,0.01746036699538135
decode,__all__,5,19,57,1113,0.017366745724628634
decode,__all__,5,20,1,1084,0.016914242915990512
decode,__all__,5,21,19,1077,0.016805018100112347
decode,__all__,5,22,53,1063,0.01658656846835601
decode,__all__,5,23,11,1051,0.01639932592685058
decode,__all__,5,24,63,1047,0.01633691174634877
decode,__all__,5,25,41,1031,0.01608725502434153
decode,__all__,5,26,51,1010,0.015759580576707028
decode,__all__,5,27,6,992,0.015478716764448883
decode,__all__,5,28,44,978,0.015260267132692547
decode,__all__,5,29,40,957,0.014932592685058045
decode,__all__,5,30,32,921,0.014370865060541756
decode,__all__,5,31,23,891,0.01390275870677818
decode,__all__,5,32,45,879,0.013715516165272749
decode,__all__,5,33,55,865,0.013497066533516415
decode,__all__,5,34,37,864,0.013481462988390962
decode,__all__,5,35,60,858,0.013387841717638247
decode,__all__,5,36,35,832,0.012982149544376482
decode,__all__,5,37,20,800,0.012482836100362002
decode,__all__,5,38,61,789,0.012311197103982026
decode,__all__,5,39,48,731,0.01140619148670578
decode,__all__,5,40,9,708,0.011047309948820371
decode,__all__,5,41,28,705,0.011000499313444014
decode,__all__,5,42,4,693,0.010813256771938584
decode,__all__,5,43,36,692,0.010797653226813132
decode,__all__,5,44,34,682,0.010641617775558608
decode,__all__,5,45,3,669,0.010438771688927725
decode,__all__,5,46,49,665,0.010376357508425915
decode,__all__,5,47,47,631,0.009845836974160528
decode,__all__,5,48,33,620,0.009674197977780552
decode,__all__,5,49,16,613,0.009564973161902385
decode,__all__,5,50,50,612,0.009549369616776932
decode,__all__,5,51,26,601,0.009377730620396953
decode,__all__,5,52,43,600,0.009362127075271502
decode,__all__,5,53,62,583,0.00909686680813881
decode,__all__,5,54,38,555,0.008659967544626139
decode,__all__,5,55,7,543,0.008472725003120709
decode,__all__,5,56,24,542,0.008457121457995256
decode,__all__,5,57,15,529,0.008254275371364373
decode,__all__,5,58,12,516,0.00805142928473349
decode,__all__,5,59,29,501,0.007817376107851704
decode,__all__,5,60,59,462,0.007208837847959056
decode,__all__,5,61,56,453,0.007068405941829984
decode,__all__,5,62,46,441,0.006881163400324554
decode,__all__,5,63,25,426,0.006647110223442766
decode,__all__,5,64,5,402,0.006272625140431906
decode,__all__,6,1,52,3244,0.050617900386967916
decode,__all__,6,2,18,3236,0.0504930720259643
decode,__all__,6,3,5,2703,0.04217638247409811
decode,__all__,6,4,57,2325,0.03627824241667707
decode,__all__,6,5,42,2221,0.03465547372363001
decode,__all__,6,6,61,1954,0.030489327175134192
decode,__all__,6,7,62,1763,0.02750905005617276
decode,__all__,6,8,36,1709,0.02666645861939833
decode,__all__,6,9,55,1681,0.026229559355885657
decode,__all__,6,10,59,1494,0.023311696417426038
decode,__all__,6,11,2,1473,0.022984021969791536
decode,__all__,6,12,33,1418,0.022125826987891648
decode,__all__,6,13,48,1369,0.021361253276744475
decode,__all__,6,14,12,1310,0.02044064411434278
decode,__all__,6,15,24,1279,0.01995693421545375
decode,__all__,6,16,26,1200,0.018724254150543004
decode,__all__,6,17,16,1180,0.018412183248033953
decode,__all__,6,18,38,1137,0.017741230807639497
decode,__all__,6,19,3,1068,0.016664586193983272
decode,__all__,6,20,25,1038,0.0161964798402197
decode,__all__,6,21,49,1034,0.016134065659717887
decode,__all__,6,22,6,1019,0.0159000124828361
decode,__all__,6,23,1,1013,0.015806391212083385
decode,__all__,6,24,47,960,0.014979403320434403
decode,__all__,6,25,63,959,0.01496379977530895
decode,__all__,6,26,20,911,0.01421482960928723
decode,__all__,6,27,40,907,0.01415241542878542
decode,__all__,6,28,45,904,0.014105604793409063
decode,__all__,6,29,4,888,0.013855948071401822
decode,__all__,6,30,17,886,0.013824740981150918
decode,__all__,6,31,0,874,0.013637498439645488
decode,__all__,6,32,56,856,0.013356634627387343
decode,__all__,6,33,28,856,0.013356634627387343
decode,__all__,6,34,44,848,0.013231806266383723
decode,__all__,6,35,39,828,0.012919735363874672
decode,__all__,6,36,35,822,0.012826114093121958
decode,__all__,6,37,13,803,0.01252964673573836
decode,__all__,6,38,23,785,0.012248782923480214
decode,__all__,6,39,50,734,0.011453002122082136
decode,__all__,6,40,15,733,0.011437398576956685
decode,__all__,6,41,29,719,0.01121894894520035
decode,__all__,6,42,53,702,0.010953688678067657
decode,__all__,6,43,21,664,0.010360753963300462
decode,__all__,6,44,30,657,0.010251529147422294
decode,__all__,6,45,60,651,0.01015790787666958
decode,__all__,6,46,58,619,0.009658594432655099
decode,__all__,6,47,27,578,0.009018849082511547
decode,__all__,6,48,32,558,0.008706778180002497
decode,__all__,6,49,54,543,0.008472725003120709
decode,__all__,6,50,46,537,0.008379103732367993
decode,__all__,6,51,19,529,0.008254275371364373
decode,__all__,6,52,8,525,0.008191861190862564
decode,__all__,6,53,22,523,0.00816065410061166
decode,__all__,6,54,41,494,0.007708151291973536
decode,__all__,6,55,9,469,0.007318062663837224
decode,__all__,6,56,7,411,0.006413057046560979
decode,__all__,6,57,10,371,0.005788915241542879
decode,__all__,6,58,11,367,0.005726501061041068
decode,__all__,6,59,37,340,0.005305205342653851
decode,__all__,6,60,14,332,0.005180376981650231
decode,__all__,6,61,51,327,0.005102359256022968
decode,__all__,6,62,31,317,0.004946323804768444
decode,__all__,6,63,43,284,0.004431406815628511
decode,__all__,6,64,34,149,0.002324928223692423
decode,__all__,7,1,17,3824,0.05966795655973037
decode,__all__,7,2,4,2923,0.04560916240169766
decode,__all__,7,3,2,2021,0.03153476469853951
decode,__all__,7,4,46,1852,0.028897765572338033
decode,__all__,7,5,30,1816,0.028336037947821746
decode,__all__,7,6,35,1792,0.027961552864810887
decode,__all__,7,7,38,1706,0.02661964798402197
decode,__all__,7,8,36,1700,0.026526026713269254
decode,__all__,7,9,23,1605,0.025043689926351267
decode,__all__,7,10,48,1586,0.02474722256896767
decode,__all__,7,11,26,1522,0.02374859568093871
decode,__all__,7,12,45,1440,0.022469104980651605
decode,__all__,7,13,56,1418,0.022125826987891648
decode,__all__,7,14,39,1417,0.022110223442766197
decode,__all__,7,15,5,1414,0.02206341280738984
decode,__all__,7,16,15,1250,0.01950443140681563
decode,__all__,7,17,24,1176,0.018349769067532145
decode,__all__,7,18,41,1172,0.018287354887030333
decode,__all__,7,19,61,1167,0.01820933716140307
decode,__all__,7,20,58,1153,0.017990887529646737
decode,__all__,7,21,1,1112,0.017351142179503183
decode,__all__,7,22,32,1067,0.01664898264885782
decode,__all__,7,23,29,1033,0.016118462114592436
decode,__all__,7,24,44,1023,0.01596242666333791
decode,__all__,7,25,0,1011,0.01577518412183248
decode,__all__,7,26,60,993,0.015494320309574336
decode,__all__,7,27,19,987,0.01540069903882162
decode,__all__,7,28,43,961,0.014995006865559855
decode,__all__,7,29,21,934,0.014573711147172638
decode,__all__,7,30,37,907,0.01415241542878542
decode,__all__,7,31,57,861,0.013434652353014605
decode,__all__,7,32,13,848,0.013231806266383723
decode,__all__,7,33,11,837,0.013060167270003744
decode,__all__,7,34,59,810,0.012638871551616528
decode,__all__,7,35,63,797,0.012436025464985645
decode,__all__,7,36,52,787,0.01227999001373112
decode,__all__,7,37,20,780,0.012170765197852953
decode,__all__,7,38,18,768,0.011983522656347521
decode,__all__,7,39,14,765,0.011936712020971164
decode,__all__,7,40,31,713,0.011125327674447634
decode,__all__,7,41,9,696,0.010860067407314941
decode,__all__,7,42,55,695,0.01084446386218949
decode,__all__,7,43,16,689,0.010750842591436775
decode,__all__,7,44,53,677,0.010563600049931345
decode,__all__,7,45,62,676,0.010547996504805892
decode,__all__,7,46,54,674,0.010516789414554986
decode,__all__,7,47,25,673,0.010501185869429535
decode,__all__,7,48,10,659,0.0102827362376732
decode,__all__,7,49,22,658,0.010267132692547747
decode,__all__,7,50,47,648,0.010111097241293221
decode,__all__,7,51,40,637,0.009939458244913244
decode,__all__,7,52,34,581,0.009065659717887904
decode,__all__,7,53,3,553,0.008628760454375235
decode,__all__,7,54,12,514,0.008020222194482587
decode,__all__,7,55,51,425,0.0066315066783173135
decode,__all__,7,56,28,404,0.006303832230682811
decode,__all__,7,57,49,377,0.005882536512295594
decode,__all__,7,58,42,353,0.0055080514292847335
decode,__all__,7,59,27,318,0.004961927349893896
decode,__all__,7,60,6,315,0.004915116714517539
decode,__all__,7,61,33,248,0.0038696791911122207
decode,__all__,7,62,50,230,0.0035888153788540757
decode,__all__,7,63,7,222,0.0034639870178504555
decode,__all__,7,64,8,218,0.0034015728373486456
decode,__all__,8,1,54,3640,0.05679690425664711
decode,__all__,8,2,3,2445,0.03815066783173137
decode,__all__,8,3,27,2161,0.033719261016102856
decode,__all__,8,4,11,1873,0.02922544001997254
decode,__all__,8,5,18,1678,0.0261827487205093
decode,__all__,8,6,8,1603,0.02501248283610036
decode,__all__,8,7,16,1520,0.023717388590687803
decode,__all__,8,8,10,1517,0.023670577955311446
decode,__all__,8,9,35,1509,0.023545749594307826
decode,__all__,8,10,57,1509,0.023545749594307826
decode,__all__,8,11,25,1459,0.022765572338035202
decode,__all__,8,12,12,1379,0.021517288727999
decode,__all__,8,13,55,1364,0.021283235551117215
decode,__all__,8,14,1,1359,0.021205217825489953
decode,__all__,8,15,37,1352,0.021095993009611784
decode,__all__,8,16,63,1333,0.020799525652228187
decode,__all__,8,17,32,1321,0.020612283110722756
decode,__all__,8,18,17,1320,0.020596679565597305
decode,__all__,8,19,0,1244,0.019410810136062915
decode,__all__,8,20,30,1205,0.018802271876170267
decode,__all__,8,21,29,1193,0.018615029334664836
decode,__all__,8,22,28,1108,0.01728872799900137
decode,__all__,8,23,34,1077,0.016805018100112347
decode,__all__,8,24,45,1050,0.016383722381725127
decode,__all__,8,25,42,1029,0.016056047934090625
decode,__all__,8,26,6,1010,0.015759580576707028
decode,__all__,8,27,50,1010,0.015759580576707028
decode,__all__,8,28,51,983,0.01533828485831981
decode,__all__,8,29,53,974,0.015197852952190737
decode,__all__,8,30,14,941,0.014682935963050805
decode,__all__,8,31,15,935,0.01458931469229809
decode,__all__,8,32,36,927,0.01446448633129447
decode,__all__,8,33,21,905,0.014121208338534514
decode,__all__,8,34,56,859,0.0134034452627637
decode,__all__,8,35,52,817,0.012748096367494695
decode,__all__,8,36,23,808,0.012607664461365622
decode,__all__,8,37,60,783,0.01221757583322931
decode,__all__,8,38,2,766,0.011952315566096617
decode,__all__,8,39,24,739,0.0115310198477094
decode,__all__,8,40,38,703,0.01096929222319311
decode,__all__,8,41,20,703,0.01096929222319311
decode,__all__,8,42,31,687,0.010719635501185869
decode,__all__,8,43,58,683,0.010657221320684059
decode,__all__,8,44,40,669,0.010438771688927725
decode,__all__,8,45,62,641,0.010001872425415054
decode,__all__,8,46,47,634,0.009892647609536887
decode,__all__,8,47,13,620,0.009674197977780552
decode,__all__,8,48,49,618,0.009642990887529648
decode,__all__,8,49,26,599,0.00934652353014605
decode,__all__,8,50,5,590,0.009206091624016977
decode,__all__,8,51,44,590,0.009206091624016977
decode,__all__,8,52,41,577,0.009003245537386094
decode,__all__,8,53,9,576,0.008987641992260641
decode,__all__,8,54,61,549,0.008566346273873425
decode,__all__,8,55,19,522,0.008145050555486207
decode,__all__,8,56,46,510,0.007957808013980777
decode,__all__,8,57,4,467,0.007286855573586319
decode,__all__,8,58,22,447,0.006974784671077269
decode,__all__,8,59,43,406,0.006335039320933716
