phase,source_layer,target_layer,delta,marginal_entropy_nats,conditional_entropy_nats,entropy_reduction_nats,normalized_entropy_reduction,train_transition_observations
prefill,2,3,1,4.047117043599018,3.769952704956612,0.27716433864240564,0.06848438917297264,668672
prefill,2,4,2,4.014963509857802,3.752187072353813,0.26277643750398916,0.06544927167054027,668672
prefill,2,5,3,4.017018231274217,3.7603735000454126,0.25664473122880427,0.06388936182333317,668672
prefill,2,6,4,3.9674837577128637,3.706747028101878,0.2607367296109855,0.06571841134928615,668672
prefill,2,7,5,3.99440676744784,3.72115875066843,0.27324801677941,0.0684076591813901,668672
prefill,2,8,6,4.005109923265591,3.72319588181518,0.2819140414504111,0.07038859028881553,668672
prefill,2,9,7,4.0325797053318215,3.7249064420239195,0.307673263307902,0.07629688333279579,668672
prefill,2,10,8,4.064971125170451,3.75867032644717,0.30630079872328064,0.07535128523463668,668672
prefill,2,11,9,4.011780804347814,3.7383183726174973,0.2734624317303167,0.06816484874596056,668672
prefill,2,12,10,4.0250562526870866,3.7681296094319507,0.2569266432551358,0.06383181429666088,668672
prefill,2,13,11,4.030283811186793,3.8180752899634505,0.21220852122334266,0.05265349319428049,668672
prefill,2,14,12,4.050408322261869,3.812640528120485,0.2377677941413836,0.058702178946888735,668672
prefill,2,15,13,4.050924298537109,3.8499897773574157,0.20093452117969335,0.04960214172658222,668672
prefill,3,4,1,4.014963509857802,3.679305373871746,0.3356581359860562,0.08360178994452286,668672
prefill,3,5,2,4.017018231274217,3.6843677715102205,0.3326504597639963,0.08281029375823322,668672
prefill,3,6,3,3.9674837577128637,3.6275651218346807,0.33991863587818294,0.0856761253823345,668672
prefill,3,7,4,3.99440676744784,3.639734030575267,0.35467273687257306,0.08879234327433941,668672
prefill,3,8,5,4.005109923265591,3.625983650854256,0.3791262724113351,0.0946606409499523,668672
prefill,3,9,6,4.0325797053318215,3.630867444773423,0.4017122605583987,0.09961669450135363,668672
prefill,3,10,7,4.064971125170451,3.669660224200069,0.3953109009703817,0.09724814489397035,668672
prefill,3,11,8,4.011780804347814,3.6698697718603723,0.3419110324874417,0.08522674821039367,668672
prefill,3,12,9,4.0250562526870866,3.703401399183728,0.32165485350335876,0.07991313246581964,668672
prefill,3,13,10,4.030283811186793,3.768599333972302,0.2616844772144913,0.06492954081500116,668672
prefill,3,14,11,4.050408322261869,3.757193842691102,0.29321447957076696,0.07239133841375954,668672
prefill,3,15,12,4.050924298537109,3.805150097428789,0.24577420110832016,0.060671141447169334,668672
prefill,4,5,1,4.017018231274217,3.6678519321260983,0.3491662991481186,0.08692176112861738,668672
prefill,4,6,2,3.9674837577128637,3.6168939073883424,0.3505898503245213,0.08836579346871123,668672
prefill,4,7,3,3.99440676744784,3.635285985533431,0.3591207819144091,0.0899059116465155,668672
prefill,4,8,4,4.005109923265591,3.6287166255244663,0.37639329774112484,0.09397826899947612,668672
prefill,4,9,5,4.0325797053318215,3.6383071067841466,0.39427259854767494,0.09777180548381303,668672
prefill,4,10,6,4.064971125170451,3.687767006376237,0.3772041187942139,0.09279380029505059,668672
prefill,4,11,7,4.011780804347814,3.6739657224547453,0.33781508189306875,0.08420576755513605,668672
prefill,4,12,8,4.0250562526870866,3.707155194934805,0.3179010577522816,0.07898052543739087,668672
prefill,4,13,9,4.030283811186793,3.762728807948313,0.2675550032384799,0.06638614444368207,668672
prefill,4,14,10,4.050408322261869,3.76191518390631,0.2884931383555589,0.07122569267151212,668672
prefill,4,15,11,4.050924298537109,3.8040299652638456,0.24689433327326338,0.06094765418411377,668672
prefill,5,6,1,3.9674837577128637,3.5801701567402833,0.3873136009725804,0.09762197519262314,668672
prefill,5,7,2,3.99440676744784,3.5994395313423353,0.39496723610550477,0.0988800738383143,668672
prefill,5,8,3,4.005109923265591,3.597555758746072,0.4075541645195191,0.10175854653877198,668672
prefill,5,9,4,4.0325797053318215,3.6158376962681102,0.4167420090637113,0.10334377483294396,668672
prefill,5,10,5,4.064971125170451,3.6704234004886596,0.3945477246817912,0.09706040031594251,668672
prefill,5,11,6,4.011780804347814,3.6511271705138104,0.3606536338340036,0.08989863888952783,668672
prefill,5,12,7,4.0250562526870866,3.682274437689014,0.3427818149980726,0.0851619936415137,668672
prefill,5,13,8,4.030283811186793,3.7457991440522087,0.2844846671345844,0.07058675777247869,668672
prefill,5,14,9,4.050408322261869,3.7357178822601407,0.3146904400017281,0.07769351012640512,668672
prefill,5,15,10,4.050924298537109,3.783835953893183,0.26708834464392606,0.06593269213655224,668672
prefill,6,7,1,3.99440676744784,3.579710846711733,0.41469592073610695,0.10381915134824139,668672
prefill,6,8,2,4.005109923265591,3.5738843771299345,0.43122554613565667,0.10766884165417719,668672
prefill,6,9,3,4.0325797053318215,3.5937464758102013,0.4388332295216202,0.10882196052849269,668672
prefill,6,10,4,4.064971125170451,3.6451039964366436,0.41986712873380716,0.10328908024314723,668672
prefill,6,11,5,4.011780804347814,3.6354510720525552,0.3763297322952588,0.09380615508389867,668672
prefill,6,12,6,4.0250562526870866,3.670117570141818,0.3549386825452685,0.08818229119364855,668672
prefill,6,13,7,4.030283811186793,3.732284818621219,0.29799899256557394,0.07393995225309517,668672
prefill,6,14,8,4.050408322261869,3.7215013959856167,0.32890692627625207,0.0812033997828102,668672
prefill,6,15,9,4.050924298537109,3.769941892678769,0.2809824058583401,0.069362541768507,668672
prefill,7,8,1,4.005109923265591,3.531117128794553,0.47399279447103826,0.11834701257951125,668672
prefill,7,9,2,4.0325797053318215,3.540064637974092,0.49251506735772965,0.12213399445187233,668672
prefill,7,10,3,4.064971125170451,3.591989154621563,0.4729819705488878,0.11635555480829028,668672
prefill,7,11,4,4.011780804347814,3.5899866124766424,0.4217941918711716,0.10513889278647709,668672
prefill,7,12,5,4.0250562526870866,3.630788178659543,0.3942680740275435,0.09795343202081565,668672
prefill,7,13,6,4.030283811186793,3.7046187617314694,0.3256650494553237,0.08080449534382182,668672
prefill,7,14,7,4.050408322261869,3.6876375602243505,0.36277076203751824,0.08956399779342153,668672
prefill,7,15,8,4.050924298537109,3.7467965709297695,0.3041277276073395,0.07507613206130949,668672
prefill,8,9,1,4.0325797053318215,3.4665404534442907,0.5660392518875308,0.1403665378613897,668672
prefill,8,10,2,4.064971125170451,3.521305915653549,0.5436652095169019,0.1337439289914034,668672
prefill,8,11,3,4.011780804347814,3.537354524097507,0.4744262802503072,0.11825827566056007,668672
prefill,8,12,4,4.0250562526870866,3.5859470894780126,0.439109163209074,0.10909391959824889,668672
prefill,8,13,5,4.030283811186793,3.670820335306995,0.3594634758797981,0.08919061106367775,668672
prefill,8,14,6,4.050408322261869,3.6519358890537936,0.3984724332080751,0.09837833657855913,668672
prefill,8,15,7,4.050924298537109,3.7252475871370696,0.3256767114000394,0.08039565476887571,668672
prefill,9,10,1,4.064971125170451,3.4351960000520307,0.62977512511842,0.15492733053350102,668672
prefill,9,11,2,4.011780804347814,3.46694229865635,0.5448385056914642,0.1358096397243312,668672
prefill,9,12,3,4.0250562526870866,3.5197898828389405,0.5052663698481461,0.12553026296485556,668672
prefill,9,13,4,4.030283811186793,3.6094849958131374,0.4207988153736557,0.10440922651790707,668672
prefill,9,14,5,4.050408322261869,3.585799068191058,0.4646092540708109,0.11470676956622468,668672
prefill,9,15,6,4.050924298537109,3.6684587789040664,0.38246551963304265,0.09441438334731671,668672
prefill,10,11,1,4.011780804347814,3.419777407098345,0.5920033972494689,0.14756623707054942,668672
prefill,10,12,2,4.0250562526870866,3.4605039323114033,0.5645523203756833,0.14025948581433959,668672
prefill,10,13,3,4.030283811186793,3.560056129680442,0.4702276815063513,0.11667359013306904,668672
prefill,10,14,4,4.050408322261869,3.52675962957242,0.5236486926894486,0.1292829391573607,668672
prefill,10,15,5,4.050924298537109,3.611002414975842,0.4399218835612668,0.10859790288357986,668672
prefill,11,12,1,4.0250562526870866,3.483988152814451,0.5410680998726356,0.13442497841152506,668672
prefill,11,13,2,4.030283811186793,3.565064517673303,0.46521929351349023,0.11543090147204736,668672
prefill,11,14,3,4.050408322261869,3.546919647341395,0.5034886749204737,0.12430565880313779,668672
prefill,11,15,4,4.050924298537109,3.6339239029183674,0.4170003956187416,0.10293956758691614,668672
prefill,12,13,1,4.030283811186793,3.5349652834112764,0.49531852777551677,0.12289916814311419,668672
prefill,12,14,2,4.050408322261869,3.5158004655384505,0.5346078567234183,0.13198863279662562,668672
prefill,12,15,3,4.050924298537109,3.5909008009962875,0.4600234975408215,0.11356013187087885,668672
prefill,13,14,1,4.050408322261869,3.5415910027744517,0.508817319487417,0.1256212408736308,668672
prefill,13,15,2,4.050924298537109,3.5995078069769932,0.45141649156011576,0.11143543011236563,668672
prefill,14,15,1,4.050924298537109,3.5411058036970253,0.5098184948400837,0.12585238757095313,668672
