phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
prefill,conversation,2,32,static,14,0.5787877502544961,0.04614862572107227,4.0,6.939150802157463,0.0
prefill,conversation,2,32,transition,14,0.8898031896844248,0.492874109263658,4.0,4.528583857193657,0.28721301020408163
prefill,conversation,3,8,domain_oracle,13,0.16501461721176686,0.0,1.0,6.141555108602331,0.0
prefill,conversation,3,8,previous_window,13,0.17287136853645166,0.0,1.0,5.826743706569238,0.003434065934065934
prefill,conversation,3,8,static,13,0.13664809062671296,0.0,1.0,7.535574248623549,0.0
prefill,conversation,3,8,transition,13,0.4779371459894025,0.003654302941713868,1.0,2.214375351491569,0.5671016483516483
prefill,conversation,3,16,domain_oracle,13,0.3243422254704915,0.002740727206285401,2.0,6.190783959753185,0.0
prefill,conversation,3,16,previous_window,13,0.34131189475607526,0.0020098666179426275,2.0,5.870101730588667,0.002426739926739927
prefill,conversation,3,16,static,13,0.2801708386625251,0.0012790060295998539,2.0,7.20278563951448,0.0
prefill,conversation,3,16,transition,13,0.6866206833546501,0.11145623972227298,2.0,2.9810895859067412,0.44714972527472524
prefill,conversation,3,32,domain_oracle,13,0.6036680065777452,0.04312077471222364,4.0,6.645123423766768,0.0
prefill,conversation,3,32,previous_window,13,0.6140370911748584,0.05207381691942262,4.0,6.524695699640139,0.0013907967032967031
prefill,conversation,3,32,static,13,0.5834779828247763,0.047323223095194586,4.0,6.878718506769433,0.0
prefill,conversation,3,32,transition,13,0.8789968938424996,0.45130641330166266,4.0,4.5758366636644805,0.2778960622710623
prefill,conversation,4,8,domain_oracle,12,0.1628068091844814,0.0,1.0,6.218209248789477,0.0
prefill,conversation,4,8,previous_window,12,0.17220902612826605,0.0,1.0,5.851440876424284,0.0033978174603174604
prefill,conversation,4,8,static,12,0.13601049089469516,0.0,1.0,7.586035339986897,0.0
prefill,conversation,4,8,transition,12,0.45890241488519395,0.0015835312747426763,1.0,2.325970068428052,0.5477926587301587
prefill,conversation,4,16,domain_oracle,12,0.32249604117181313,0.0029691211401425177,2.0,6.2256771960451,0.0
prefill,conversation,4,16,previous_window,12,0.33976642913697547,0.0019794140934283454,2.0,5.896130560172925,0.0024305555555555556
prefill,conversation,4,16,static,12,0.2754602137767221,0.0013855898653998416,2.0,7.308014836693303,0.0
prefill,conversation,4,16,transition,12,0.6668398653998416,0.10154394299287411,2.0,3.1005288317079924,0.4387152777777778
prefill,conversation,4,32,domain_oracle,12,0.5989212193190815,0.04077593032462391,4.0,6.694314420691153,0.0
prefill,conversation,4,32,previous_window,12,0.6110698733174981,0.05205859065716548,4.0,6.5553185740617055,0.0014012896825396825
prefill,conversation,4,32,static,12,0.5740548297703879,0.04453681710213777,4.0,6.973400007795331,0.0
prefill,conversation,4,32,transition,12,0.8583976642913697,0.42161520190023755,4.0,4.713902145319239,0.27259424603174603
prefill,conversation,5,8,domain_oracle,11,0.1631397106456489,0.0,1.0,6.212266263265589,0.0
prefill,conversation,5,8,previous_window,11,0.17148024184841287,0.0,1.0,5.878971895143699,0.003409090909090909
prefill,conversation,5,8,static,11,0.1327736989851004,0.0,1.0,7.745948587315055,0.0
prefill,conversation,5,8,transition,11,0.444855322824444,0.0008637443316778234,1.0,2.382709862348895,0.5373647186147186
prefill,conversation,5,16,domain_oracle,11,0.321825739581084,0.0032390412437918376,2.0,6.240465459264649,0.0
prefill,conversation,5,16,previous_window,11,0.33826387389332757,0.002159360829194559,2.0,5.921839398976525,0.0024215367965367963
prefill,conversation,5,16,static,11,0.2732401209242064,0.0012956164975167351,2.0,7.366079191784234,0.0
prefill,conversation,5,16,transition,11,0.6542053552148563,0.09414813215288274,2.0,3.1414926661263483,0.4329410173160173
prefill,conversation,5,32,domain_oracle,11,0.5979270136039733,0.042107536169293885,4.0,6.706623963937132,0.0
prefill,conversation,5,32,previous_window,11,0.610316346361477,0.05441589289570287,4.0,6.564139045842961,0.0014001623376623377
prefill,conversation,5,32,static,11,0.5743629885553876,0.045346577413085724,4.0,6.970130440818822,0.0
prefill,conversation,5,32,transition,11,0.8516789030446987,0.4055279637227381,4.0,4.753826336228357,0.266112012987013
prefill,conversation,6,8,domain_oracle,10,0.163895486935867,0.0,1.0,6.190744797989094,0.0
prefill,conversation,6,8,previous_window,10,0.17289192399049882,0.0,1.0,5.831397386544861,0.003363095238095238
prefill,conversation,6,8,static,10,0.13248218527315914,0.0,1.0,7.783563139700827,0.0
prefill,conversation,6,8,transition,10,0.4298099762470309,0.0007125890736342043,1.0,2.4492295109331854,0.5251785714285714
prefill,conversation,6,16,domain_oracle,10,0.32209026128266033,0.0035629453681710215,2.0,6.237907354028322,0.0
prefill,conversation,6,16,previous_window,10,0.33859857482185274,0.0023752969121140144,2.0,5.916860218306802,0.0023809523809523807
prefill,conversation,6,16,static,10,0.2764548693586698,0.0014251781472684087,2.0,7.2731304607163505,0.0
prefill,conversation,6,16,transition,10,0.6386876484560571,0.09097387173396675,2.0,3.20944812817699,0.4190625
prefill,conversation,6,32,domain_oracle,10,0.6008907363420428,0.04228028503562945,4.0,6.67342011163701,0.0
prefill,conversation,6,32,previous_window,10,0.6122624703087886,0.056057007125890734,4.0,6.543568025804143,0.0013839285714285713
prefill,conversation,6,32,static,10,0.5770783847980998,0.04679334916864608,4.0,6.936161390489419,0.0
prefill,conversation,6,32,transition,10,0.8484263657957245,0.3866983372921615,4.0,4.754338467108289,0.2590401785714286
prefill,conversation,7,8,domain_oracle,9,0.1622129849564529,0.0,1.0,6.258004630896303,0.0
prefill,conversation,7,8,previous_window,9,0.1704275534441805,0.0,1.0,5.9097380060205875,0.00333994708994709
prefill,conversation,7,8,static,9,0.12658353127474267,0.0,1.0,8.04964793300092,0.0
prefill,conversation,7,8,transition,9,0.4176563737133809,0.0007917656373713382,1.0,2.47159827290942,0.5323082010582011
prefill,conversation,7,16,domain_oracle,9,0.32221562417524413,0.003958828186856691,2.0,6.238645132803594,0.0
prefill,conversation,7,16,previous_window,9,0.33917260490894696,0.002639218791237794,2.0,5.907820347440921,0.0023313492063492067
prefill,conversation,7,16,static,9,0.27520453945632095,0.001319609395618897,2.0,7.308867579903847,0.0
prefill,conversation,7,16,transition,9,0.6242082343626287,0.0754816574294009,2.0,3.269278927231812,0.4133101851851852
prefill,conversation,7,32,domain_oracle,9,0.6046120348376881,0.04328318817629981,4.0,6.631609880422307,0.0
prefill,conversation,7,32,previous_window,9,0.6134864080232252,0.05647928213248879,4.0,6.53142675020762,0.0013806216931216931
prefill,conversation,7,32,static,9,0.5746569015571391,0.048033782000527846,4.0,6.964709703419356,0.0
prefill,conversation,7,32,transition,9,0.8408551068883611,0.3610451306413302,4.0,4.79067561356695,0.24889219576719576
prefill,conversation,8,8,domain_oracle,8,0.16018408551068883,0.0,1.0,6.339756041705097,0.0
prefill,conversation,8,8,previous_window,8,0.17076157957244656,0.0,1.0,5.9033225134103295,0.0033110119047619047
prefill,conversation,8,8,static,8,0.12347832541567696,0.0,1.0,8.230363728547603,0.0
prefill,conversation,8,8,transition,8,0.39678592636579574,0.0002969121140142518,1.0,2.560144191499653,0.509077380952381
prefill,conversation,8,16,domain_oracle,8,0.32044239904988125,0.004156769596199525,2.0,6.275316021535552,0.0
prefill,conversation,8,16,previous_window,8,0.3419314133016627,0.0026722090261282663,2.0,5.8579083777624215,0.002232142857142857
prefill,conversation,8,16,static,8,0.27430967933491684,0.0011876484560570072,2.0,7.337092220872374,0.0
prefill,conversation,8,16,transition,8,0.6132719714964371,0.0665083135391924,2.0,3.2868610011487425,0.40625
prefill,conversation,8,32,domain_oracle,8,0.6054038004750594,0.043942992874109264,4.0,6.624829105549537,0.0
prefill,conversation,8,32,previous_window,8,0.6125668052256532,0.05552256532066508,4.0,6.542498805126567,0.0013764880952380951
prefill,conversation,8,32,static,8,0.573894002375297,0.04869358669833729,4.0,6.974357721050252,0.0
prefill,conversation,8,32,transition,8,0.8377375296912114,0.35184085510688834,4.0,4.792211537044896,0.24676339285714285
prefill,conversation,9,8,domain_oracle,7,0.1552002035968782,0.0,1.0,6.513102360339636,0.0
prefill,conversation,9,8,previous_window,7,0.16733118425517476,0.0,1.0,6.0132048236884605,0.0034438775510204083
prefill,conversation,9,8,static,7,0.11974041398031897,0.0,1.0,8.451481449405877,0.0
prefill,conversation,9,8,transition,7,0.3792840176450628,0.00033932813030200206,1.0,2.6764277991828664,0.4895408163265306
prefill,conversation,9,16,domain_oracle,7,0.3199015948422125,0.004750593824228029,2.0,6.290575714826607,0.0
prefill,conversation,9,16,previous_window,7,0.34098235493722434,0.0030539531727180186,2.0,5.8750882798667154,0.002232142857142857
prefill,conversation,9,16,static,7,0.2690872073294876,0.0013573125212080082,2.0,7.466159700099196,0.0
prefill,conversation,9,16,transition,7,0.5837716321683067,0.05463182897862233,2.0,3.4476756936463344,0.39513180272108844
prefill,conversation,9,32,domain_oracle,7,0.6048523922633187,0.03834407872412623,4.0,6.633332957163826,0.0
prefill,conversation,9,32,previous_window,7,0.6151594842212419,0.057007125890736345,4.0,6.515817101677401,0.001360544217687075
prefill,conversation,9,32,static,7,0.5698591788259246,0.040380047505938245,4.0,7.021694820112658,0.0
prefill,conversation,9,32,transition,7,0.8287665422463523,0.3162538174414659,4.0,4.834908081010077,0.24571641156462584
prefill,conversation,10,8,domain_oracle,6,0.1589469517022961,0.0,1.0,6.342840151194154,0.0
