phase,domain,source_layer,target_layer,delta,capacity,baseline,n_tokens,routing_top_k,selection_coverage,complete_token_coverage,candidate_amplification,useful_amplification,mean_candidate_replacement_fraction,mean_candidate_jaccard
prefill,code,0,1,1,8,domain_oracle,1033,8,0.36193126815101645,0.0,1.0,2.762955533266466,0.0,1.0
prefill,code,0,1,1,8,previous_window,1033,8,0.3526137463697967,0.0,1.0,2.8359643102264926,0.001695736434108527,0.9974982381959127
prefill,code,0,1,1,8,static,1033,8,0.3416021297192643,0.0,1.0,2.9273822174991144,0.0,1.0
prefill,code,0,1,1,8,transition,1033,8,0.4676911907066796,0.0,1.0,2.138163001293661,0.2926356589147287,0.5673340440782331
prefill,code,0,1,1,16,domain_oracle,1033,8,0.510406582768635,0.03291384317521781,2.0,3.918444760550024,0.0,1.0
prefill,code,0,1,1,16,previous_window,1033,8,0.48959341723136496,0.001936108422071636,2.0,4.085022244191794,0.0016351744186046512,0.9975653545420988
prefill,code,0,1,1,16,static,1033,8,0.4676911907066796,0.0,2.0,4.276326002587322,0.0,1.0
prefill,code,0,1,1,16,transition,1033,8,0.6517424975798645,0.07357212003872217,2.0,3.0686966208689195,0.34108527131782945,0.5056125596926074
prefill,code,0,1,1,32,domain_oracle,1033,8,0.7334220716360116,0.14327202323330107,4.0,5.453885497442666,0.0,1.0
prefill,code,0,1,1,32,previous_window,1033,8,0.7156340755082284,0.09874152952565343,4.0,5.589448765640852,0.0011203972868217055,0.9981853075757007
prefill,code,0,1,1,32,static,1033,8,0.6652952565343659,0.08325266214908035,4.0,6.012368133866861,0.0,1.0
prefill,code,0,1,1,32,transition,1033,8,0.8251452081316554,0.27686350435624396,4.0,4.847631617539228,0.22083938953488372,0.643839099250914
prefill,code,0,2,2,8,domain_oracle,1033,8,0.41275411423039693,0.0,1.0,2.42274992670771,0.0,1.0
prefill,code,0,2,2,8,previous_window,1033,8,0.39920135527589545,0.0,1.0,2.505001515610791,0.0014534883720930232,0.9977801268498944
prefill,code,0,2,2,8,static,1033,8,0.40936592449177156,0.0,1.0,2.4428022465267514,0.0,1.0
prefill,code,0,2,2,8,transition,1033,8,0.49588576960309777,0.001936108422071636,1.0,2.0165934602244997,0.24079457364341086,0.6305847038405246
prefill,code,0,2,2,16,domain_oracle,1033,8,0.590513068731849,0.011616650532429816,2.0,3.3868852459016394,0.0,1.0
prefill,code,0,2,2,16,previous_window,1033,8,0.5637705711519845,0.012584704743465635,2.0,3.5475423910710453,0.0013929263565891474,0.9978929882846652
prefill,code,0,2,2,16,static,1033,8,0.5200871248789932,0.000968054211035818,2.0,3.8455095393206142,0.0,1.0
prefill,code,0,2,2,16,transition,1033,8,0.6723136495643756,0.10939012584704744,2.0,2.974802015838733,0.2621729651162791,0.5991769370055819
prefill,code,0,2,2,32,domain_oracle,1033,8,0.8178848015488868,0.25556631171345595,4.0,4.890664299452582,0.0,1.0
prefill,code,0,2,2,32,previous_window,1033,8,0.7971926427879962,0.18489835430784124,4.0,5.017607771706133,0.0008781492248062016,0.9985409970378774
prefill,code,0,2,2,32,static,1033,8,0.7385043562439496,0.16844143272023232,4.0,5.416352613468786,0.0,1.0
prefill,code,0,2,2,32,transition,1033,8,0.840513068731849,0.324298160696999,4.0,4.758997984451483,0.19155765503875968,0.6839608959540895
