phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,__all__,0,256,8,6,0.26945054945054947,0.14285714285714285,0.2439453125,0.21337890625,0.2703125,0.7877225068287901
prefill,__all__,0,512,8,3,0.41538461538461535,0.23076923076923078,0.25146484375,0.2230224609375,0.2542724609375,0.8758494181082571
prefill,__all__,1,256,8,6,0.2542124542124542,0.14285714285714285,0.2130859375,0.182421875,0.244140625,0.7491776265680284
prefill,__all__,1,512,8,3,0.28205128205128205,0.23076923076923078,0.203369140625,0.1761474609375,0.217041015625,0.8076791412933091
prefill,__all__,2,256,8,6,0.1637296037296037,0.0,0.19951171875,0.16025390625,0.27802734375,0.5678144980891937
prefill,__all__,2,512,8,3,0.23809523809523808,0.14285714285714285,0.1875,0.1549072265625,0.2230224609375,0.6949594715725798
prefill,__all__,3,256,8,6,0.10139194139194138,0.0,0.22060546875,0.14306640625,0.27861328125,0.5172057428262085
prefill,__all__,3,512,8,3,0.19999999999999998,0.06666666666666667,0.2293701171875,0.1566162109375,0.240966796875,0.6505040789280534
prefill,__all__,4,256,8,6,0.10666666666666666,0.0,0.2341796875,0.15224609375,0.30732421875,0.4959000494335962
prefill,__all__,4,512,8,3,0.28205128205128205,0.23076923076923078,0.2335205078125,0.1834716796875,0.244384765625,0.7470586224095765
prefill,__all__,5,256,8,6,0.1328138528138528,0.0,0.2357421875,0.15224609375,0.32587890625,0.45545848149858276
prefill,__all__,5,512,8,3,0.18681318681318682,0.14285714285714285,0.2298583984375,0.165283203125,0.2523193359375,0.6497119900274546
prefill,__all__,6,256,8,6,0.1657142857142857,0.06666666666666667,0.25625,0.17626953125,0.3484375,0.4959507494694441
prefill,__all__,6,512,8,3,0.23809523809523808,0.14285714285714285,0.261962890625,0.1881103515625,0.2904052734375,0.6446769946308266
prefill,__all__,7,256,8,6,0.12,0.06666666666666667,0.2236328125,0.15908203125,0.30224609375,0.5235956245454608
