phase,domain,delta,capacity,baseline,n_scopes,mean_selection_coverage,mean_complete_token_coverage,mean_candidate_amplification,mean_useful_amplification,mean_candidate_replacement_fraction
decode,conversation,6,32,domain_oracle,10,0.6693700396825397,0.073015873015873,4.0,5.979946607964513,0.0
decode,conversation,6,32,linear,10,0.8886408730158729,0.48353174603174603,4.0,4.5030259101900665,0.3782119781312127
decode,conversation,6,32,static,10,0.630828373015873,0.05793650793650793,4.0,6.347334613950052,0.0
decode,conversation,6,32,transition,10,0.8803075396825397,0.45714285714285713,4.0,4.558883198540632,0.272471421471173
decode,conversation,7,8,domain_oracle,9,0.1922398589065256,0.0,1.0,5.238894965001162,0.0
decode,conversation,7,8,linear,9,0.5034171075837742,0.013888888888888888,1.0,1.9993846633358463,0.6964601281201679
decode,conversation,7,8,static,9,0.16818231922398588,0.0,1.0,6.000669176019256,0.0
decode,conversation,7,8,transition,9,0.45612874779541446,0.0015432098765432098,1.0,2.22674937536271,0.5120112657389
decode,conversation,7,16,domain_oracle,9,0.37353946208112876,0.0011022927689594356,2.0,5.371689437359333,0.0
decode,conversation,7,16,linear,9,0.7034281305114639,0.14528218694885361,2.0,2.851945730390606,0.5741799204771372
decode,conversation,7,16,static,9,0.3452932098765432,0.0011022927689594356,2.0,5.822675550403975,0.0
decode,conversation,7,16,transition,9,0.6753747795414462,0.12389770723104057,2.0,2.9986325547162065,0.41702562403357635
decode,conversation,7,32,domain_oracle,9,0.6678516313932981,0.0753968253968254,4.0,5.993695214368704,0.0
decode,conversation,7,32,linear,9,0.8852788800705468,0.47949735449735453,4.0,4.520376475609276,0.37912800971946103
decode,conversation,7,32,static,9,0.6284446649029982,0.056878306878306875,4.0,6.371225194207282,0.0
decode,conversation,7,32,transition,9,0.8748346560846562,0.4400352733686067,4.0,4.5853358837177405,0.2673334990059642
decode,conversation,8,8,domain_oracle,8,0.19047619047619047,0.0,1.0,5.287987604857076,0.0
decode,conversation,8,8,linear,8,0.49680679563492064,0.011408730158730158,1.0,2.0310772610856493,0.7023484095427435
decode,conversation,8,8,static,8,0.1673797123015873,0.0,1.0,6.034843732112573,0.0
decode,conversation,8,8,transition,8,0.443390376984127,0.001736111111111111,1.0,2.2790207420136985,0.49838469184890655
decode,conversation,8,16,domain_oracle,8,0.37007068452380953,0.000992063492063492,2.0,5.420159269686851,0.0
decode,conversation,8,16,linear,8,0.699280753968254,0.1515376984126984,2.0,2.871953316952398,0.5776590457256461
decode,conversation,8,16,static,8,0.3409288194444444,0.000992063492063492,2.0,5.892975747629129,0.0
decode,conversation,8,16,transition,8,0.6627914186507936,0.10639880952380952,2.0,3.0357392377194676,0.4131150596421471
decode,conversation,8,32,domain_oracle,8,0.6670076884920635,0.07936507936507936,4.0,6.001730645576557,0.0
decode,conversation,8,32,linear,8,0.8837425595238095,0.47916666666666663,4.0,4.529878942224457,0.3810496396620278
decode,conversation,8,32,static,8,0.6250930059523809,0.04861111111111111,4.0,6.4045700543083255,0.0
decode,conversation,8,32,transition,8,0.8640562996031746,0.40054563492063494,4.0,4.637308712644139,0.2614935387673956
decode,conversation,9,8,domain_oracle,7,0.18689767573696145,0.0,1.0,5.380583565504914,0.0
decode,conversation,9,8,linear,7,0.49351615646258506,0.00963718820861678,1.0,2.047448056667451,0.7042743538767395
decode,conversation,9,8,static,7,0.16677295918367346,0.0,1.0,6.06459432307498,0.0
decode,conversation,9,8,transition,7,0.43317743764172334,0.001984126984126984,1.0,2.34129851563929,0.4897756319227492
decode,conversation,9,16,domain_oracle,7,0.36461876417233563,0.0011337868480725624,2.0,5.49458924346784,0.0
decode,conversation,9,16,linear,7,0.6944090136054422,0.14625850340136054,2.0,2.8946573743730055,0.580534649247373
decode,conversation,9,16,static,7,0.33864795918367346,0.0011337868480725624,2.0,5.9342734842357325,0.0
decode,conversation,9,16,transition,7,0.6466482426303856,0.09863945578231292,2.0,3.104202766469126,0.41035927293382557
decode,conversation,9,32,domain_oracle,7,0.6623441043083901,0.07114512471655329,4.0,6.0423890823604465,0.0
decode,conversation,9,32,linear,7,0.8792517006802721,0.4790249433106576,4.0,4.554547279274911,0.3830144135188867
decode,conversation,9,32,static,7,0.6190830498866212,0.04903628117913832,4.0,6.463003057287049,0.0
decode,conversation,9,32,transition,7,0.8570719954648526,0.38010204081632654,4.0,4.671436261455548,0.2625319511502414
decode,conversation,10,8,domain_oracle,6,0.1853918650793651,0.0,1.0,5.426714581696661,0.0
decode,conversation,10,8,linear,6,0.48549107142857145,0.011574074074074075,1.0,2.0886693927460294,0.7089960238568588
decode,conversation,10,8,static,6,0.16410383597883596,0.0,1.0,6.163555430290326,0.0
decode,conversation,10,8,transition,6,0.4182787698412698,0.001984126984126984,1.0,2.4039858198515778,0.4857935719019218
decode,conversation,10,16,domain_oracle,6,0.3629298941798942,0.0013227513227513227,2.0,5.520876949940363,0.0
decode,conversation,10,16,linear,6,0.6859705687830688,0.1349206349206349,2.0,2.932681151390407,0.584368787276342
decode,conversation,10,16,static,6,0.335978835978836,0.0013227513227513227,2.0,5.983458925081547,0.0
decode,conversation,10,16,transition,6,0.6204943783068783,0.08101851851851852,2.0,3.2295138835450268,0.39804920477137173
decode,conversation,10,32,domain_oracle,6,0.6628637566137566,0.07175925925925926,4.0,6.038167247704945,0.0
decode,conversation,10,32,linear,6,0.876984126984127,0.4755291005291005,4.0,4.566414179255424,0.3858619118621604
decode,conversation,10,32,static,6,0.6180142195767195,0.05257936507936508,4.0,6.474349456340575,0.0
decode,conversation,10,32,transition,6,0.838004298941799,0.33829365079365076,4.0,4.777385610568509,0.2500724817760106
decode,conversation,11,8,domain_oracle,5,0.18273809523809526,0.0,1.0,5.505315925002285,0.0
decode,conversation,11,8,linear,5,0.47495039682539686,0.007142857142857143,1.0,2.126575046514124,0.7170477137176938
decode,conversation,11,8,static,5,0.16016865079365078,0.0,1.0,6.30800740703665,0.0
decode,conversation,11,8,transition,5,0.39786706349206347,0.0011904761904761904,1.0,2.546430087734712,0.46540755467196815
decode,conversation,11,16,domain_oracle,5,0.3609623015873016,0.0015873015873015873,2.0,5.551998447712868,0.0
decode,conversation,11,16,linear,5,0.6749503968253968,0.12222222222222223,2.0,2.9747861074356465,0.5888916500994036
decode,conversation,11,16,static,5,0.32723214285714286,0.0015873015873015873,2.0,6.126721578811117,0.0
decode,conversation,11,16,transition,5,0.5936011904761905,0.0734126984126984,2.0,3.3892978632352255,0.38817097415506957
decode,conversation,11,32,domain_oracle,5,0.6611111111111111,0.07817460317460317,4.0,6.054663326492611,0.0
decode,conversation,11,32,linear,5,0.8662698412698413,0.4436507936507937,4.0,4.621360473883813,0.3839090457256461
decode,conversation,11,32,static,5,0.6166170634920635,0.056746031746031746,4.0,6.489219347608691,0.0
decode,conversation,11,32,transition,5,0.8176587301587303,0.2888888888888889,4.0,4.9038412227165775,0.2361456262425447
decode,conversation,12,8,domain_oracle,4,0.18365575396825398,0.0,1.0,5.485523022596347,0.0
decode,conversation,12,8,linear,4,0.46447172619047616,0.006944444444444444,1.0,2.162524110736212,0.7162649105367793
decode,conversation,12,8,static,4,0.15910218253968253,0.0,1.0,6.364647267845586,0.0
decode,conversation,12,8,transition,4,0.3929811507936508,0.001488095238095238,1.0,2.5929293207704087,0.4775720675944334
decode,conversation,12,16,domain_oracle,4,0.36365327380952384,0.001984126984126984,2.0,5.512236019981028,0.0
decode,conversation,12,16,linear,4,0.6685267857142857,0.11408730158730158,2.0,2.9970208844478643,0.5928180914512923
decode,conversation,12,16,static,4,0.3234126984126984,0.001984126984126984,2.0,6.198590242883918,0.0
decode,conversation,12,16,transition,4,0.5814112103174603,0.06894841269841269,2.0,3.480999832212658,0.3821756958250497
decode,conversation,12,32,domain_oracle,4,0.6613963293650793,0.07837301587301587,4.0,6.053109315951164,0.0
decode,conversation,12,32,linear,4,0.86328125,0.439484126984127,4.0,4.636149748801032,0.39074925447316106
decode,conversation,12,32,static,4,0.6202256944444444,0.0560515873015873,4.0,6.4508981548568265,0.0
decode,conversation,12,32,transition,4,0.7997271825396826,0.2802579365079365,4.0,5.021430512639134,0.22915631212723658
decode,conversation,13,8,domain_oracle,3,0.17427248677248677,0.0,1.0,5.740260204991851,0.0
decode,conversation,13,8,linear,3,0.45783730158730157,0.005291005291005291,1.0,2.1971921689260685,0.732935719019218
decode,conversation,13,8,static,3,0.15591931216931218,0.0,1.0,6.509725768892154,0.0
decode,conversation,13,8,transition,3,0.37111441798941797,0.0006613756613756613,1.0,2.7860051399911008,0.47953943008614974
decode,conversation,13,16,domain_oracle,3,0.3537533068783069,0.0026455026455026454,2.0,5.6548182662378395,0.0
decode,conversation,13,16,linear,3,0.6532738095238094,0.10317460317460318,2.0,3.0700595969596414,0.6041666666666666
decode,conversation,13,16,static,3,0.32523148148148145,0.0,2.0,6.168063121557132,0.0
decode,conversation,13,16,transition,3,0.5537367724867724,0.05687830687830688,2.0,3.6666709695868893,0.3653909874088801
decode,conversation,13,32,domain_oracle,3,0.6574900793650794,0.07275132275132275,4.0,6.089972332837857,0.0
decode,conversation,13,32,linear,3,0.8584656084656085,0.43253968253968256,4.0,4.663294905213562,0.3943008614976806
decode,conversation,13,32,static,3,0.6226851851851852,0.04894179894179893,4.0,6.425560146041396,0.0
decode,conversation,13,32,transition,3,0.7887731481481483,0.2585978835978836,4.0,5.087317138172056,0.21433896620278328
decode,conversation,14,8,domain_oracle,2,0.1734871031746032,0.0,1.0,5.7669488406330505,0.0
decode,conversation,14,8,linear,2,0.46031746031746035,0.005952380952380952,1.0,2.181996946005767,0.7384443339960238
decode,conversation,14,8,static,2,0.16666666666666666,0.0,1.0,6.045031457766276,0.0
decode,conversation,14,8,transition,2,0.35230654761904767,0.0,1.0,2.8437675952489476,0.47303677932405563
decode,conversation,14,16,domain_oracle,2,0.35032242063492064,0.002976190476190476,2.0,5.709187509398026,0.0
decode,conversation,14,16,linear,2,0.6612103174603174,0.12896825396825395,2.0,3.029366159673315,0.6204647117296223
decode,conversation,14,16,static,2,0.33742559523809523,0.0,2.0,5.928104575163399,0.0
decode,conversation,14,16,transition,2,0.5465029761904762,0.04265873015873016,2.0,3.6602884473962733,0.38959990059642147
decode,conversation,14,32,domain_oracle,2,0.652405753968254,0.07837301587301587,4.0,6.139416151559907,0.0
decode,conversation,14,32,linear,2,0.8686755952380952,0.4662698412698413,4.0,4.60613105774396,0.40625
decode,conversation,14,32,static,2,0.6281001984126984,0.04662698412698413,4.0,6.369592752503522,0.0
decode,conversation,14,32,transition,2,0.7810019841269842,0.21825396825396826,4.0,5.121634176853297,0.22030318091451292
decode,conversation,15,8,domain_oracle,1,0.17733134920634921,0.0,1.0,5.639160839160839,0.0
decode,conversation,15,8,linear,1,0.44047619047619047,0.003968253968253968,1.0,2.27027027027027,0.7572067594433399
decode,conversation,15,8,static,1,0.15228174603174602,0.0,1.0,6.5667752442996745,0.0
decode,conversation,15,8,transition,1,0.3023313492063492,0.0,1.0,3.3076292042657918,0.4445825049701789
decode,conversation,15,16,domain_oracle,1,0.3521825396825397,0.0,2.0,5.67887323943662,0.0
decode,conversation,15,16,linear,1,0.638640873015873,0.10912698412698413,2.0,3.1316504854368934,0.6282306163021869
decode,conversation,15,16,static,1,0.34151785714285715,0.0,2.0,5.856209150326797,0.0
decode,conversation,15,16,transition,1,0.5,0.02976190476190476,2.0,4.0,0.3400844930417495
decode,conversation,15,32,domain_oracle,1,0.6284722222222222,0.05952380952380952,4.0,6.3646408839779,0.0
decode,conversation,15,32,linear,1,0.8459821428571429,0.4146825396825397,4.0,4.728232189973615,0.40836232604373757
decode,conversation,15,32,static,1,0.6195436507936508,0.02976190476190476,4.0,6.456365092073659,0.0
decode,conversation,15,32,transition,1,0.7403273809523809,0.15079365079365079,4.0,5.403015075376884,0.20874751491053678
decode,general,1,8,domain_oracle,15,0.24656084656084656,0.0,1.0,4.102254410791272,0.0
decode,general,1,8,linear,15,0.5274140211640211,0.00992063492063492,1.0,1.9191720245688237,0.6931742876076873
decode,general,1,8,static,15,0.11375661375661375,0.0,1.0,9.20094210971349,0.0
decode,general,1,8,transition,15,0.5210152116402117,0.004232804232804232,1.0,2.0127392227483156,0.6057985420808483
decode,general,1,16,domain_oracle,15,0.43887235449735446,0.0015873015873015873,2.0,4.589626570244316,0.0
decode,general,1,16,linear,15,0.7346726190476189,0.1544973544973545,2.0,2.74145192056741,0.5595096090125912
decode,general,1,16,static,15,0.2710648148148148,0.0,2.0,7.5186966885007145,0.0
decode,general,1,16,transition,15,0.7450396825396824,0.15436507936507934,2.0,2.7467241665365587,0.4913353214049039
decode,general,1,32,domain_oracle,15,0.7314318783068783,0.1470899470899471,4.0,5.480386991877066,0.0
decode,general,1,32,linear,15,0.9056712962962963,0.5276455026455026,4.0,4.422845287573183,0.36448807157057656
decode,general,1,32,static,15,0.5735449735449735,0.0205026455026455,4.0,6.991505739524361,0.0
decode,general,1,32,transition,15,0.9177083333333333,0.5771164021164021,4.0,4.380474377914675,0.3087930748840292
decode,general,2,8,domain_oracle,14,0.24860048185941044,0.0,1.0,4.06762753179611,0.0
decode,general,2,8,linear,14,0.5214710884353742,0.007227891156462585,1.0,1.936443580312698,0.6948310139165009
decode,general,2,8,static,14,0.11217403628117914,0.0,1.0,9.332604815151836,0.0
decode,general,2,8,transition,14,0.505828373015873,0.0053854875283446705,1.0,2.105363989701132,0.5985692984947458
decode,general,2,16,domain_oracle,14,0.4414859693877551,0.0017006802721088435,2.0,4.562339900213326,0.0
decode,general,2,16,linear,14,0.7293969671201814,0.15362811791383219,2.0,2.7581124550610414,0.559020874751491
decode,general,2,16,static,14,0.26628047052154197,0.0,2.0,7.633149239932769,0.0
decode,general,2,16,transition,14,0.7256944444444444,0.14526643990929705,2.0,2.8496943505463723,0.47885011360408974
decode,general,2,32,domain_oracle,14,0.7364122732426305,0.15532879818594103,4.0,5.440059097636543,0.0
decode,general,2,32,linear,14,0.9040178571428571,0.5257936507936508,4.0,4.429987668428873,0.36329789122408407
decode,general,2,32,static,14,0.5709148242630385,0.01941609977324263,4.0,7.022796609233813,0.0
decode,general,2,32,transition,14,0.9078798185941043,0.5521541950113379,4.0,4.434697316525549,0.3011750923033229
decode,general,3,8,domain_oracle,13,0.25335775335775335,0.0,1.0,3.9686310593722123,0.0
decode,general,3,8,linear,13,0.5152052808302808,0.007631257631257631,1.0,1.957410323252457,0.694926594280471
decode,general,3,8,static,13,0.11361034798534798,0.0,1.0,9.227808246148008,0.0
decode,general,3,8,transition,13,0.4858821733821734,0.0030525030525030525,1.0,2.1662809069800337,0.5837666309833308
decode,general,3,16,domain_oracle,13,0.44722985347985345,0.0018315018315018315,2.0,4.493878918906596,0.0
decode,general,3,16,linear,13,0.7247786935286935,0.1388888888888889,2.0,2.772311796026838,0.5607508793393485
decode,general,3,16,static,13,0.270127442002442,0.0,2.0,7.508952533618494,0.0
decode,general,3,16,transition,13,0.7060821123321124,0.12683150183150182,2.0,2.918423492774435,0.46762693072335215
decode,general,3,32,domain_oracle,13,0.7410332722832723,0.163003663003663,4.0,5.403587380597669,0.0
decode,general,3,32,linear,13,0.9022817460317459,0.5141941391941391,4.0,4.437411378849283,0.36315281388591525
decode,general,3,32,static,13,0.5741185897435898,0.020146520146520144,4.0,6.981654945478675,0.0
decode,general,3,32,transition,13,0.9015758547008547,0.5169413919413919,4.0,4.460934479657966,0.290344471631748
decode,general,4,8,domain_oracle,12,0.2554770171957672,0.0,1.0,3.933735515625664,0.0
decode,general,4,8,linear,12,0.5088252314814815,0.006944444444444444,1.0,1.9800957904545837,0.6947481776010603
decode,general,4,8,static,12,0.11338458994708994,0.0,1.0,9.280374356212581,0.0
decode,general,4,8,transition,12,0.4624669312169312,0.001488095238095238,1.0,2.319281899815143,0.5624792909211398
decode,general,4,16,domain_oracle,12,0.4505621693121693,0.001984126984126984,2.0,4.459111825161398,0.0
decode,general,4,16,linear,12,0.7195973875661376,0.1423611111111111,2.0,2.791572568168911,0.5552621769383698
decode,general,4,16,static,12,0.2683325066137566,0.0,2.0,7.56327000665813,0.0
decode,general,4,16,transition,12,0.6881820436507936,0.11243386243386244,2.0,3.0103653179104377,0.4635934393638171
decode,general,4,32,domain_oracle,12,0.7435929232804233,0.1671626984126984,4.0,5.384612585964049,0.0
decode,general,4,32,linear,12,0.8991815476190476,0.5082671957671957,4.0,4.452794305978106,0.3614717942345924
decode,general,4,32,static,12,0.5720692791005291,0.020337301587301588,4.0,7.006707245892425,0.0
decode,general,4,32,transition,12,0.8921957671957671,0.4937169312169312,4.0,4.5109631609772665,0.2843408300198807
decode,general,5,8,domain_oracle,11,0.25638077200577203,0.0,1.0,3.9210999013437,0.0
decode,general,5,8,linear,11,0.5007215007215007,0.007936507936507936,1.0,2.0135331084523505,0.7002756190131936
decode,general,5,8,static,11,0.1121257215007215,0.0,1.0,9.409531195613086,0.0
decode,general,5,8,transition,11,0.4430465367965368,0.0018037518037518038,1.0,2.438847351598525,0.5508313753840594
decode,general,5,16,domain_oracle,11,0.45605609668109665,0.0021645021645021645,2.0,4.398439277104927,0.0
decode,general,5,16,linear,11,0.712143759018759,0.14267676767676768,2.0,2.8218858090188657,0.5592806795590096
decode,general,5,16,static,11,0.2690070346320346,0.0,2.0,7.553985530941259,0.0
decode,general,5,16,transition,11,0.6704319985569985,0.10389610389610389,2.0,3.100268152343486,0.45558467377552864
decode,general,5,32,domain_oracle,11,0.7476100288600289,0.17316017316017315,4.0,5.354200190490761,0.0
decode,general,5,32,linear,11,0.8951794733044732,0.5041486291486291,4.0,4.472505560039724,0.3635008133020061
decode,general,5,32,static,11,0.5690160533910533,0.02002164502164502,4.0,7.043278576935137,0.0
decode,general,5,32,transition,11,0.8825757575757577,0.4585137085137085,4.0,4.562597514155858,0.27753366166636545
decode,general,6,8,domain_oracle,10,0.25637400793650794,0.0,1.0,3.923267918557374,0.0
decode,general,6,8,linear,10,0.49682539682539684,0.009325396825396825,1.0,2.0219621329367614,0.6978628230616303
decode,general,6,8,static,10,0.11398809523809524,0.0,1.0,9.280988293954236,0.0
decode,general,6,8,transition,10,0.4268353174603175,0.0011904761904761904,1.0,2.4985543963516763,0.5433399602385686
decode,general,6,16,domain_oracle,10,0.457390873015873,0.0021825396825396826,2.0,4.386518498933067,0.0
decode,general,6,16,linear,10,0.7060763888888889,0.1388888888888889,2.0,2.8404808470345015,0.563208250497018
decode,general,6,16,static,10,0.27239583333333334,0.0,2.0,7.458751172642979,0.0
decode,general,6,16,transition,10,0.656076388888889,0.09186507936507937,2.0,3.131591666756921,0.4423459244532803
decode,general,6,32,domain_oracle,10,0.7484623015873015,0.18075396825396825,4.0,5.348412155848561,0.0
decode,general,6,32,linear,10,0.8916666666666666,0.5091269841269841,4.0,4.489266538982185,0.36479249502982103
decode,general,6,32,static,10,0.5683779761904761,0.019642857142857142,4.0,7.0524340208355465,0.0
decode,general,6,32,transition,10,0.8760416666666666,0.4412698412698413,4.0,4.592726053031275,0.2753851888667992
decode,general,7,8,domain_oracle,9,0.2579089506172839,0.0,1.0,3.901108866563407,0.0
decode,general,7,8,linear,9,0.4913745590828924,0.010361552028218694,1.0,2.041344655011671,0.7030594212502761
decode,general,7,8,static,9,0.11411485890652558,0.0,1.0,9.327593830889322,0.0
decode,general,7,8,transition,9,0.4255676807760141,0.0013227513227513227,1.0,2.402500323871551,0.5533465871438038
decode,general,7,16,domain_oracle,9,0.4575892857142857,0.002204585537918871,2.0,4.386157674070068,0.0
decode,general,7,16,linear,9,0.6971450617283951,0.13580246913580246,2.0,2.8728682380787243,0.5620167881599293
decode,general,7,16,static,9,0.27234898589065254,0.0,2.0,7.47295584839119,0.0
decode,general,7,16,transition,9,0.6535769400352733,0.0824514991181658,2.0,3.1079706188384635,0.44186271261320964
decode,general,7,32,domain_oracle,9,0.7497244268077601,0.18893298059964725,4.0,5.339719204120653,0.0
decode,general,7,32,linear,9,0.8876212522045855,0.49669312169312163,4.0,4.5081123093177,0.36765518003092557
decode,general,7,32,static,9,0.5732749118165785,0.021825396825396824,4.0,6.988355681723087,0.0
decode,general,7,32,transition,9,0.8729883156966491,0.4268077601410935,4.0,4.6033416357554575,0.2695010492599956
decode,general,8,8,domain_oracle,8,0.2555183531746032,0.0,1.0,3.937538880434415,0.0
decode,general,8,8,linear,8,0.48062375992063494,0.012648809523809524,1.0,2.0852174925676796,0.7126615308151093
decode,general,8,8,static,8,0.11030505952380952,0.0,1.0,9.62904906318102,0.0
decode,general,8,8,transition,8,0.40969122023809523,0.000992063492063492,1.0,2.475130583935689,0.5501677435387674
decode,general,8,16,domain_oracle,8,0.45535714285714285,0.001984126984126984,2.0,4.408605787084696,0.0
decode,general,8,16,linear,8,0.6898251488095238,0.14608134920634921,2.0,2.90227289797798,0.5731237574552683
decode,general,8,16,static,8,0.273468501984127,0.0,2.0,7.457922787067206,0.0
decode,general,8,16,transition,8,0.6449032738095238,0.08085317460317461,2.0,3.127286788913696,0.43939488071570576
decode,general,8,32,domain_oracle,8,0.7482948908730158,0.1974206349206349,4.0,5.350292609034562,0.0
decode,general,8,32,linear,8,0.8812313988095238,0.4930555555555556,4.0,4.540071198591025,0.3738351143141153
decode,general,8,32,static,8,0.5732886904761905,0.02405753968253968,4.0,6.989550509744618,0.0
decode,general,8,32,transition,8,0.8665984623015873,0.40773809523809523,4.0,4.6316330678490765,0.26647148359840955
decode,general,9,8,domain_oracle,7,0.25804280045351474,0.0,1.0,3.899418783061647,0.0
decode,general,9,8,linear,7,0.4709467120181406,0.007086167800453514,1.0,2.132941377426832,0.720711445612042
decode,general,9,8,static,7,0.10459183673469387,0.0,1.0,10.054132451273357,0.0
decode,general,9,8,transition,7,0.39512471655328796,0.0005668934240362812,1.0,2.5918207797241712,0.5347912524850894
decode,general,9,16,domain_oracle,7,0.45393990929705214,0.0022675736961451248,2.0,4.424334119141571,0.0
decode,general,9,16,linear,7,0.6795989229024944,0.14285714285714285,2.0,2.949121363942585,0.5804813973303039
decode,general,9,16,static,7,0.27086876417233563,0.0,2.0,7.543748491342114,0.0
decode,general,9,16,transition,7,0.623937074829932,0.05952380952380952,2.0,3.233209718357578,0.4363994603805737
decode,general,9,32,domain_oracle,7,0.7502834467120181,0.20436507936507936,4.0,5.336504623091171,0.0
decode,general,9,32,linear,7,0.8731930272108844,0.4804421768707483,4.0,4.582148123947818,0.3746627378585629
decode,general,9,32,static,7,0.5739087301587301,0.02551020408163265,4.0,6.983698527514835,0.0
decode,general,9,32,transition,7,0.8566113945578231,0.38463718820861675,4.0,4.6774563942732055,0.26787489349616583
decode,general,10,8,domain_oracle,6,0.2611193783068783,0.0,1.0,3.8536697396588777,0.0
decode,general,10,8,linear,6,0.4576306216931217,0.006613756613756613,1.0,2.193558544879773,0.7304920477137177
decode,general,10,8,static,6,0.10482804232804233,0.0,1.0,10.114436577767636,0.0
decode,general,10,8,transition,6,0.3802496693121693,0.0006613756613756613,1.0,2.668296304970965,0.5392644135188867
decode,general,10,16,domain_oracle,6,0.46060681216931215,0.0026455026455026454,2.0,4.3564505206641675,0.0
decode,general,10,16,linear,6,0.6691468253968255,0.13988095238095238,2.0,2.993177990684145,0.5873508946322068
decode,general,10,16,static,6,0.27290013227513227,0.0,2.0,7.512449302538953,0.0
decode,general,10,16,transition,6,0.5991236772486773,0.04828042328042328,2.0,3.3589271875865894,0.4271868787276342
decode,general,10,32,domain_oracle,6,0.7552910052910052,0.2222222222222222,4.0,5.30030222556229,0.0
decode,general,10,32,linear,6,0.8649553571428572,0.45337301587301587,4.0,4.625481550549608,0.3792764247846256
decode,general,10,32,static,6,0.5770916005291006,0.02843915343915344,4.0,6.946038983933453,0.0
decode,general,10,32,transition,6,0.8405257936507936,0.34027777777777773,4.0,4.767266748122565,0.25600563286944994
decode,general,11,8,domain_oracle,5,0.25798611111111114,0.0,1.0,3.9018230424293625,0.0
decode,general,11,8,linear,5,0.43849206349206343,0.0027777777777777775,1.0,2.289625911849175,0.731013916500994
decode,general,11,8,static,5,0.10223214285714285,0.0,1.0,10.439639682794846,0.0
decode,general,11,8,transition,5,0.3618551587301587,0.0007936507936507937,1.0,2.8132735034772405,0.5192842942345924
decode,general,11,16,domain_oracle,5,0.4600198412698413,0.0031746031746031746,2.0,4.364819276482395,0.0
decode,general,11,16,linear,5,0.6494047619047618,0.10674603174603174,2.0,3.08376881756461,0.5886928429423459
decode,general,11,16,static,5,0.27921626984126985,0.0,2.0,7.357385206212212,0.0
decode,general,11,16,transition,5,0.5776785714285715,0.037698412698412696,2.0,3.491281848183985,0.42032803180914513
decode,general,11,32,domain_oracle,5,0.7591269841269841,0.244047619047619,4.0,5.27357021784456,0.0
decode,general,11,32,linear,5,0.8585317460317461,0.43015873015873013,4.0,4.660626938022583,0.3830641153081511
decode,general,11,32,static,5,0.5772817460317461,0.03055555555555555,4.0,6.946697491008564,0.0
decode,general,11,32,transition,5,0.819295634920635,0.30238095238095236,4.0,4.897666854416914,0.2451665009940358
decode,general,12,8,domain_oracle,4,0.2650669642857143,0.0,1.0,3.788725887269965,0.0
decode,general,12,8,linear,4,0.4288194444444444,0.00248015873015873,1.0,2.337475029475062,0.7362077534791253
decode,general,12,8,static,4,0.09864831349206349,0.0,1.0,10.904868752429728,0.0
decode,general,12,8,transition,4,0.353546626984127,0.000496031746031746,1.0,2.8868099568370864,0.5351640159045725
decode,general,12,16,domain_oracle,4,0.46937003968253965,0.003968253968253968,2.0,4.272925504053697,0.0
decode,general,12,16,linear,4,0.6422371031746033,0.1056547619047619,2.0,3.1172046461502294,0.5979125248508946
decode,general,12,16,static,4,0.283234126984127,0.0,2.0,7.296637257058384,0.0
decode,general,12,16,transition,4,0.5574776785714286,0.04365079365079365,2.0,3.6755824631157665,0.4125869781312127
decode,general,12,32,domain_oracle,4,0.7606646825396826,0.2554563492063492,4.0,5.263899531198979,0.0
decode,general,12,32,linear,4,0.8512524801587302,0.4444444444444444,4.0,4.700594710704443,0.3916966948310139
decode,general,12,32,static,4,0.5808531746031746,0.030257936507936505,4.0,6.9071604100162105,0.0
decode,general,12,32,transition,4,0.7997891865079365,0.28521825396825395,4.0,5.038072844240539,0.24074304174950298
decode,general,13,8,domain_oracle,3,0.26868386243386244,0.0,1.0,3.740415004164831,0.0
decode,general,13,8,linear,3,0.4131117724867725,0.0026455026455026454,1.0,2.4213893784862948,0.7548045062955601
decode,general,13,8,static,3,0.0874669312169312,0.0,1.0,12.018249018249017,0.0
decode,general,13,8,transition,3,0.3354828042328042,0.0,1.0,3.08830818796576,0.5376905235255135
decode,general,13,16,domain_oracle,3,0.4800760582010582,0.0026455026455026454,2.0,4.172560154015253,0.0
decode,general,13,16,linear,3,0.6169808201058201,0.09126984126984128,2.0,3.243435659347451,0.6167992047713717
decode,general,13,16,static,3,0.27529761904761907,0.0,2.0,7.557605734236166,0.0
decode,general,13,16,transition,3,0.5336474867724869,0.017195767195767195,2.0,3.8778425980089275,0.39757289595758777
decode,general,13,32,domain_oracle,3,0.7659556878306878,0.2698412698412698,4.0,5.2283229180555155,0.0
decode,general,13,32,linear,3,0.8369708994708995,0.39947089947089953,4.0,4.780237941874442,0.4040962557985421
decode,general,13,32,static,3,0.5787863756613757,0.01917989417989418,4.0,6.938317809045696,0.0
decode,general,13,32,transition,3,0.781332671957672,0.251984126984127,4.0,5.1677516126618785,0.22695079522862824
decode,general,14,8,domain_oracle,2,0.2717013888888889,0.0,1.0,3.706939786700505,0.0
decode,general,14,8,linear,2,0.42919146825396826,0.0,1.0,2.3300653398332543,0.775472166998012
decode,general,14,8,static,2,0.09908234126984126,0.0,1.0,10.243589743589745,0.0
decode,general,14,8,transition,2,0.31572420634920634,0.0,1.0,3.17146241410567,0.5581510934393639
