phase,domain,layer_id,window_size,hotset_size,n_windows,mean_jaccard,min_jaccard,mean_static_coverage,mean_lagged_coverage,mean_oracle_coverage,mean_lagged_oracle_ratio
prefill,code,7,512,8,8,0.6981240981240981,0.45454545454545453,0.5037667410714286,0.4965122767857143,0.5069754464285714,0.9791557041475921
prefill,code,8,256,8,17,0.5198523698523698,0.23076923076923078,0.4605712890625,0.438720703125,0.47259521484375,0.9266745304663693
prefill,code,8,512,8,8,0.776046176046176,0.45454545454545453,0.46226283482142855,0.45894949776785715,0.4677734375,0.9810950600364902
prefill,code,9,256,8,17,0.5767676767676767,0.3333333333333333,0.478363037109375,0.467041015625,0.4898681640625,0.9520547929148545
prefill,code,9,512,8,8,0.5873015873015872,0.3333333333333333,0.48036411830357145,0.4695521763392857,0.48440987723214285,0.969530732454994
prefill,code,10,256,8,17,0.6151515151515151,0.3333333333333333,0.4168701171875,0.40728759765625,0.427764892578125,0.9514084307593348
prefill,code,10,512,8,8,0.6808080808080809,0.45454545454545453,0.41988699776785715,0.41280691964285715,0.42476981026785715,0.9723738497252148
prefill,code,11,256,8,17,0.6386363636363637,0.3333333333333333,0.511688232421875,0.497711181640625,0.52264404296875,0.951964624353499
prefill,code,11,512,8,8,0.7587301587301587,0.6,0.5131138392857143,0.5081612723214286,0.5174734933035714,0.9824431548244423
prefill,code,12,256,8,17,0.6131313131313131,0.3333333333333333,0.48895263671875,0.476104736328125,0.4984130859375,0.9534466728375296
prefill,code,12,512,8,8,0.8158730158730159,0.6,0.48849051339285715,0.48325892857142855,0.49253627232142855,0.9818013971048594
prefill,code,13,256,8,17,0.7611111111111111,0.6,0.550628662109375,0.53863525390625,0.55633544921875,0.9682436383963224
prefill,code,13,512,8,8,0.9365079365079365,0.7777777777777778,0.5444684709821429,0.5443638392857143,0.5458984375,0.9971949639165115
prefill,code,14,256,8,17,0.5949494949494949,0.3333333333333333,0.477813720703125,0.472137451171875,0.49517822265625,0.9528140658831449
