phase,domain,layer_id,rank,expert_id,selections,probability
prefill,__all__,2,31,19,1726,0.01550150883747665
prefill,__all__,2,32,36,1700,0.015267998275614312
prefill,__all__,2,33,21,1697,0.015241054749245581
prefill,__all__,2,34,48,1651,0.014827920678258371
prefill,__all__,2,35,41,1617,0.014522560712746085
prefill,__all__,2,36,20,1617,0.014522560712746085
prefill,__all__,2,37,1,1608,0.01444173013363989
prefill,__all__,2,38,44,1595,0.014324974852708722
prefill,__all__,2,39,56,1581,0.01419923839632131
prefill,__all__,2,40,54,1578,0.014172294869952579
prefill,__all__,2,41,33,1544,0.013866934904440293
prefill,__all__,2,42,39,1498,0.013453800833453083
prefill,__all__,2,43,0,1470,0.01320232792067826
prefill,__all__,2,44,7,1467,0.013175384394309528
prefill,__all__,2,45,8,1457,0.01308557263974709
prefill,__all__,2,46,27,1434,0.012879005604253485
prefill,__all__,2,47,53,1377,0.012367078603247593
prefill,__all__,2,48,3,1335,0.011989869234085357
prefill,__all__,2,49,25,1238,0.011118695214829716
prefill,__all__,2,50,50,1200,0.010777410547492455
prefill,__all__,2,51,13,1174,0.01054389998563012
prefill,__all__,2,52,6,1157,0.010391220002873977
prefill,__all__,2,53,49,1107,0.00994216123006179
prefill,__all__,2,54,18,1099,0.009870311826411841
prefill,__all__,2,55,11,1079,0.009690688317286967
prefill,__all__,2,56,52,1066,0.009573933036355798
prefill,__all__,2,57,37,984,0.008837476648943814
prefill,__all__,2,58,17,935,0.008397399051587871
prefill,__all__,2,59,31,861,0.0077327920678258374
prefill,__all__,2,60,43,695,0.006241916942089381
prefill,__all__,2,61,42,691,0.006205992240264406
prefill,__all__,2,62,2,654,0.005873688748383388
prefill,__all__,2,63,55,508,0.004562437131771806
prefill,__all__,2,64,51,406,0.0036463572352349477
prefill,__all__,3,1,52,4098,0.036804857019686735
prefill,__all__,3,2,15,3890,0.034936772524788044
prefill,__all__,3,3,9,3645,0.03273638453800833
prefill,__all__,3,4,43,3462,0.031092829429515734
prefill,__all__,3,5,31,2953,0.026521411122287685
prefill,__all__,3,6,30,2888,0.025937634717631844
prefill,__all__,3,7,62,2823,0.025353858312976003
prefill,__all__,3,8,23,2721,0.024437778416439144
prefill,__all__,3,9,20,2649,0.023791133783589595
prefill,__all__,3,10,12,2591,0.02327022560712746
prefill,__all__,3,11,19,2474,0.022219428078746946
prefill,__all__,3,12,61,2421,0.02174342577956603
prefill,__all__,3,13,38,2410,0.02164463284954735
prefill,__all__,3,14,49,2345,0.02106085644489151
prefill,__all__,3,15,59,2284,0.02051300474206064
prefill,__all__,3,16,42,2218,0.019920247161948557
prefill,__all__,3,17,54,2147,0.019282583704555253
prefill,__all__,3,18,37,2062,0.018519183790774538
prefill,__all__,3,19,22,2013,0.018079106193418595
prefill,__all__,3,20,40,2011,0.01806114384250611
prefill,__all__,3,21,33,1975,0.017737821526081332
prefill,__all__,3,22,45,1971,0.01770189682425636
prefill,__all__,3,23,48,1958,0.01758514154332519
prefill,__all__,3,24,56,1870,0.016794798103175742
prefill,__all__,3,25,25,1861,0.01671396752406955
prefill,__all__,3,26,18,1848,0.01659721224313838
prefill,__all__,3,27,29,1819,0.016336758154907316
prefill,__all__,3,28,28,1811,0.016264908751257363
prefill,__all__,3,29,39,1740,0.01562724529386406
prefill,__all__,3,30,0,1712,0.015375772381089238
prefill,__all__,3,31,57,1660,0.014908751257364563
prefill,__all__,3,32,58,1610,0.014459692484552379
prefill,__all__,3,33,55,1604,0.014405805431814916
prefill,__all__,3,34,46,1523,0.013678330219859175
prefill,__all__,3,35,4,1508,0.01354361258801552
prefill,__all__,3,36,47,1499,0.013462782008909326
prefill,__all__,3,37,11,1457,0.01308557263974709
prefill,__all__,3,38,36,1446,0.01298677970972841
prefill,__all__,3,39,50,1422,0.01277123149877856
prefill,__all__,3,40,44,1392,0.01250179623509125
prefill,__all__,3,41,10,1387,0.01245689035781003
prefill,__all__,3,42,24,1384,0.012429946831441298
prefill,__all__,3,43,63,1383,0.012420965655985055
prefill,__all__,3,44,3,1297,0.011648584566748096
prefill,__all__,3,45,35,1256,0.011280356373042104
prefill,__all__,3,46,6,1235,0.011091751688460987
prefill,__all__,3,47,32,1234,0.011082770513004742
prefill,__all__,3,48,14,1177,0.010570843511998851
prefill,__all__,3,49,34,1161,0.010427144704698951
prefill,__all__,3,50,41,1142,0.01025650237103032
prefill,__all__,3,51,51,1127,0.010121784739186665
prefill,__all__,3,52,2,1101,0.009888274177324328
prefill,__all__,3,53,7,1094,0.009825405949130622
prefill,__all__,3,54,8,1082,0.009717631843655698
prefill,__all__,3,55,27,1009,0.009062006035349906
prefill,__all__,3,56,5,841,0.007553168558700963
prefill,__all__,3,57,1,786,0.007059203908607559
prefill,__all__,3,58,21,719,0.00645746515303923
prefill,__all__,3,59,60,665,0.005972481678402069
prefill,__all__,3,60,53,587,0.00527194999281506
prefill,__all__,3,61,16,522,0.004688173588159218
prefill,__all__,3,62,13,484,0.004346888920821957
prefill,__all__,3,63,17,446,0.004005604253484696
prefill,__all__,3,64,26,434,0.0038978301480097717
prefill,__all__,4,1,17,5307,0.04766309814628539
prefill,__all__,4,2,21,4842,0.04348685155913206
prefill,__all__,4,3,19,3918,0.03518824543756287
prefill,__all__,4,4,34,3106,0.027895530967092973
prefill,__all__,4,5,26,3073,0.027599152177036932
prefill,__all__,4,6,62,3064,0.027518321597930738
prefill,__all__,4,7,25,3062,0.027500359247018248
prefill,__all__,4,8,47,3018,0.027105187526943526
prefill,__all__,4,9,23,2728,0.024500646644632848
prefill,__all__,4,10,55,2723,0.02445574076735163
prefill,__all__,4,11,43,2526,0.02268644920247162
prefill,__all__,4,12,49,2405,0.021599726972266132
prefill,__all__,4,13,8,2285,0.020521985917516885
prefill,__all__,4,14,52,2277,0.020450136513866936
prefill,__all__,4,15,6,2275,0.020432174162954446
prefill,__all__,4,16,45,2176,0.01954303779278632
prefill,__all__,4,17,58,2172,0.019507113090961346
prefill,__all__,4,18,35,2120,0.01904009196723667
prefill,__all__,4,19,59,2069,0.018582052018968242
prefill,__all__,4,20,48,2057,0.018474277913493316
prefill,__all__,4,21,42,1987,0.017845595631556257
prefill,__all__,4,22,41,1923,0.01727080040235666
prefill,__all__,4,23,37,1874,0.016830722805000718
prefill,__all__,4,24,61,1852,0.016633136944963357
prefill,__all__,4,25,39,1844,0.016561287541313408
prefill,__all__,4,26,7,1811,0.016264908751257363
prefill,__all__,4,27,36,1737,0.01560030176749533
prefill,__all__,4,28,14,1630,0.014639315993677253
prefill,__all__,4,29,50,1609,0.014450711309096134
prefill,__all__,4,30,10,1606,0.014423767782727403
prefill,__all__,4,31,51,1588,0.014262106624515016
prefill,__all__,4,32,27,1513,0.013588518465296738
prefill,__all__,4,33,24,1460,0.013112516166115822
prefill,__all__,4,34,11,1460,0.013112516166115822
prefill,__all__,4,35,60,1439,0.012923911481534702
prefill,__all__,4,36,4,1391,0.012492815059635004
prefill,__all__,4,37,56,1386,0.012447909182353787
prefill,__all__,4,38,5,1386,0.012447909182353787
prefill,__all__,4,39,1,1245,0.011181563443023424
prefill,__all__,4,40,13,1222,0.010974996407529818
prefill,__all__,4,41,38,1220,0.01095703405661733
prefill,__all__,4,42,28,1201,0.0107863917229487
prefill,__all__,4,43,9,1176,0.010561862336542606
prefill,__all__,4,44,29,1134,0.010184652967380371
prefill,__all__,4,45,2,1130,0.010148728265555396
prefill,__all__,4,46,57,1116,0.010022991809167985
prefill,__all__,4,47,40,1094,0.009825405949130622
prefill,__all__,4,48,16,1078,0.009681707141830722
prefill,__all__,4,49,12,1057,0.009493102457249604
prefill,__all__,4,50,33,1042,0.00935838482540595
prefill,__all__,4,51,22,980,0.00880155194711884
prefill,__all__,4,52,20,931,0.008361474349762896
prefill,__all__,4,53,53,926,0.008316568472481679
prefill,__all__,4,54,3,915,0.008217775542462998
prefill,__all__,4,55,18,892,0.008011208506969392
prefill,__all__,4,56,63,881,0.007912415576950712
prefill,__all__,4,57,30,811,0.007283733295013651
prefill,__all__,4,58,44,791,0.007104109785888777
prefill,__all__,4,59,31,774,0.006951429803132634
prefill,__all__,4,60,32,741,0.006655051013076591
