phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,conversation,4,64,1903,15224,4.053971150721317,0.9747740125087615,0.2530502824487651,2.472160356347439,11844.109375,0.03645559642669469,0.07034944823962165,0.1282842879663689,0.2331844456121913,0.40685759327377824
prefill,conversation,5,64,1903,15224,4.066785788637164,0.9778552816040915,0.23988028770362585,2.891509433962264,11027.859375,0.04026537046768261,0.07475039411455596,0.13097740409879138,0.229834471886495,0.39877824487651076
prefill,conversation,6,64,1903,15224,4.022119612637491,0.9671153365023912,0.28033655740935365,3.7339449541284404,17060.609375,0.05346820809248555,0.09544140830267998,0.15390173410404626,0.2555832895428271,0.42492117708880717
prefill,conversation,7,64,1903,15224,4.0313951218660735,0.9693456250300239,0.27820382291119283,2.912751677852349,15285.140625,0.042761429322122964,0.08191014188124014,0.14877824487651078,0.24986862848134525,0.422293746715712
prefill,conversation,8,64,1903,15224,4.0582295201594825,0.9757979339205473,0.24714266946925906,2.5577342047930283,12213.890625,0.038557540725170786,0.07665528113504992,0.14247241198108251,0.24284025223331582,0.4021939043615344
prefill,conversation,9,64,1903,15224,4.082401605689729,0.981610091907619,0.2126145395428271,3.0239651416122006,9377.640625,0.04558591697320021,0.07238570677877036,0.122044140830268,0.212099316868103,0.37480294272201786
prefill,conversation,10,64,1903,15224,4.089185817512199,0.9832413500330552,0.2097346295323174,2.1052631578947367,7987.515625,0.0302154492905938,0.05931424067262218,0.11350499211770888,0.21236205990541251,0.38386757750919603
prefill,conversation,11,64,1903,15224,4.059469774092763,0.9760961519537118,0.2459582731213873,2.7072072072072073,11588.421875,0.03947714135575407,0.07507882291119285,0.12920388859695217,0.23325013137151865,0.40449290593799264
prefill,conversation,12,64,1903,15224,4.049609355990326,0.9737252225707989,0.26236739687335786,2.6287015945330294,12766.109375,0.037900683131897005,0.07323962165002627,0.13570677877036258,0.2375197057277982,0.41303205465055176
prefill,conversation,13,64,1903,15224,4.0774592955108755,0.9804217175100245,0.2262238078034682,2.1155555555555554,9132.328125,0.03126642143983185,0.060233841303205464,0.11705202312138728,0.21636889122438255,0.38958223857067786
prefill,conversation,14,64,1903,15224,4.089461353523589,0.9833076024392584,0.20313731607987387,1.6326530612244898,7210.609375,0.02627430373095113,0.051563321071991595,0.09905412506568576,0.1922622175512349,0.36291382028376246
prefill,conversation,15,64,1903,15224,4.077135998150493,0.9803439809269318,0.22780026602732528,2.4053452115812917,9325.671875,0.035470310036784025,0.06594850236468734,0.11830005254860747,0.2132816605359958,0.3874146085128744
prefill,general,0,64,5566,44528,4.040099591124375,0.9714386074687775,0.2610604563420769,3.201210287443268,122855.59375,0.047520661157024795,0.08803449514911965,0.1479293927416457,0.24494699964067554,0.4078332734459217
prefill,general,1,64,5566,44528,4.054673446511858,0.9749428789511366,0.2532479563420769,2.9095057034220533,105514.125,0.04296173194394538,0.07375134746676248,0.13281530722242185,0.2376706791232483,0.4092930291052821
prefill,general,2,64,5566,44528,4.055085358840215,0.975041922930037,0.2548024557581746,2.2964601769911503,102914.625,0.03496676248652533,0.06968648939992814,0.13144538268056055,0.23580668343514194,0.40540783327344593
prefill,general,3,64,5566,44528,4.029424646877844,0.9688718259477381,0.2842502189633489,3.0544593528018944,127530.59375,0.04345580309019044,0.07572763205174272,0.1336687028386633,0.237199065756378,0.4288537549407115
prefill,general,4,64,5566,44528,3.988802218488039,0.9591041966165983,0.3157549743981315,3.93042071197411,187577,0.0545499461013295,0.10485537190082644,0.16892741645706072,0.2805650377290693,0.45966582824290336
prefill,general,5,64,5566,44528,3.9946377303808482,0.9605073406280658,0.31517107213438733,2.912308930008045,154354.28125,0.040648580668343516,0.07543568091987064,0.14157384117858426,0.2592076895436579,0.44890855192238593
prefill,general,6,64,5566,44528,3.963375265752184,0.952990306847109,0.33472267449694576,3.9325337331334334,195460.46875,0.05890675530003593,0.09643370463528567,0.16232482932087675,0.27557941070786923,0.4520077254761049
prefill,general,7,64,5566,44528,3.980212067693059,0.957038701957864,0.3298374056773266,2.704647676161919,168194.96875,0.040513833992094864,0.0797700323392023,0.1460204814947898,0.26354204096298955,0.4543208767517068
prefill,general,8,64,5566,44528,4.004236508000837,0.9628153587732245,0.31154975521020484,2.754956383822363,148000.5625,0.03900916277398491,0.07664840100610852,0.13762127200862379,0.24885465325188647,0.44239579590370104
prefill,general,9,64,5566,44528,4.034805951223266,0.9701657561298471,0.27316660303629176,2.394259818731118,114473.3125,0.03559558030901904,0.0693496227093065,0.13090639597556594,0.23452659001077975,0.40956252245777935
prefill,general,10,64,5566,44528,4.031276361445082,0.9693170691849541,0.2778272940621631,3.675446049277825,136526.59375,0.04857617678763924,0.08527218828602227,0.14799676607977003,0.25835429392741643,0.43543388429752067
prefill,general,11,64,5566,44528,3.998367004751859,0.961404041568261,0.3101012284405318,3.310951239008793,166177.9375,0.0465100610851599,0.08812432626661876,0.164301113905857,0.2710204814947898,0.44749371182177505
prefill,general,12,64,5566,44528,3.99300715968662,0.9601152712523354,0.30423202816205536,4.497138184791496,191982.40625,0.06175889328063241,0.11383848365073662,0.1724308300395257,0.27104293927416456,0.44201401365432985
prefill,general,13,64,5566,44528,3.994917053770227,0.9605745037061759,0.31812146289974846,3.0467596390484,164023.6875,0.04170409629895796,0.08172385914480776,0.15401545095220984,0.2699425080848006,0.45326536112109234
prefill,general,14,64,5566,44528,3.967996334991377,0.9541014391262738,0.337633764148401,3.3333333333333335,189487.46875,0.046599892202659,0.09167265540783327,0.16672655407833273,0.27800485088034493,0.4606090549766439
prefill,general,15,64,5566,44528,3.956526447455992,0.9513435141484646,0.3522453568541143,3.449275362318841,203992.5,0.04543208767517068,0.08969637082285303,0.16627739849083722,0.28725745598275243,0.47520661157024796
prefill,math,0,64,2023,16184,3.932760138060529,0.94562892469762,0.317062762605042,7.461883408071749,44789.984375,0.1028175976272862,0.14291893227879388,0.20680919426594166,0.29646564508156203,0.4545847750865052
prefill,math,1,64,2023,16184,4.01444426579385,0.965269805697654,0.29407323591201184,3.177730192719486,19112.359375,0.045847750865051905,0.08848245180425111,0.14829461196243204,0.2514211566979733,0.4297454275827978
prefill,math,2,64,2023,16184,3.9955440805502143,0.9607252717771746,0.3073618234058329,3.957627118644068,23824.984375,0.05771131982204646,0.10152001977261493,0.17263964409293128,0.27521008403361347,0.4441423628274839
prefill,math,3,64,2023,16184,3.919263766583096,0.9423837333308722,0.37150696675729117,5.125,36186.984375,0.07853435491843797,0.11461937716262975,0.17900395452298568,0.28787691547207117,0.4776940187839842
prefill,math,4,64,2023,16184,3.8497847485725583,0.9256775608759326,0.41666151754819575,5.9688888888888885,45755.765625,0.08298319327731092,0.13105536332179932,0.20464656450815621,0.32698961937716264,0.5187839841819081
prefill,math,5,64,2023,16184,3.8159480199762714,0.9175415474516377,0.43957380746416214,6.334975369458128,54735.359375,0.07946119624320316,0.1421156697973307,0.24363568956994563,0.36560800790904596,0.5407810182896688
prefill,math,6,64,2023,16184,3.743972265505087,0.9002350367783345,0.47720356524962926,7.348484848484849,68191.140625,0.08990360850222442,0.1587988136431043,0.2677953534354918,0.3958848245180425,0.5629634206623826
prefill,math,7,64,2023,16184,3.866470085334648,0.9296895363096374,0.41357977014335146,4.781818181818182,39586.296875,0.06500247157686605,0.11579337617399901,0.19117647058823528,0.3174122590212556,0.5192165101334651
prefill,math,8,64,2023,16184,3.852919572834936,0.926431326778831,0.4100597040286703,6.761467889908257,50931.515625,0.09107760751359367,0.1495304003954523,0.22207118141374196,0.3387296094908552,0.5158180919426594
prefill,math,9,64,2023,16184,3.9209508003970686,0.9427893792170772,0.3519583384824518,6.4838012958963285,40267.265625,0.09274592189817103,0.12382600098863075,0.18450321304992584,0.29090459713297084,0.4627409787444389
prefill,math,10,64,2023,16184,3.994354633125738,0.9604392701270595,0.3104377780523974,3.4833333333333334,20885.203125,0.05165595650024716,0.083292140385566,0.14341324765200197,0.2515447355412753,0.4376544735541275
prefill,math,11,64,2023,16184,3.885537950768657,0.9342743887933012,0.3918125154473554,5.909738717339668,45057.640625,0.0768660405338606,0.14273356401384082,0.22046465645081562,0.33088235294117646,0.509391992090954
prefill,math,12,64,2023,16184,3.873071706145167,0.9312768905771649,0.4022703750617894,6.291358024691358,45523.109375,0.078719723183391,0.13865546218487396,0.21459466139396935,0.3406450815620366,0.5179189322787938
prefill,math,13,64,2023,16184,3.8899718180530827,0.935340508517168,0.39644092931290165,5.154545454545454,39972.390625,0.07006920415224914,0.12944883835887297,0.19704646564508158,0.31370489372219473,0.5018536826495305
