track,capacity_experts_per_layer,lookahead_layers,bandwidth_gbps,coverage,amplification,raw_cold_service_headroom,effective_headroom_after_amplification,first_order_stall_reduction,oracle_recovery,category,evidence_demand,evidence_predictor,evidence_hardware
AX2,8,15,24.1354255944,0.95,4.0,3.498864751505459,0.8747161878763647,0.8309803784825465,0.8309803784825465,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.95,8.0,3.498864751505459,0.43735809393818237,0.41549018924127323,0.41549018924127323,service_limited,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,1.0,3.498864751505459,3.498864751505459,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,1.25,3.498864751505459,2.799091801204367,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,1.5,3.498864751505459,2.3325765010036394,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,2.0,3.498864751505459,1.7494323757527295,0.99,0.99,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,4.0,3.498864751505459,0.8747161878763647,0.8659690259976011,0.8659690259976011,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.99,8.0,3.498864751505459,0.43735809393818237,0.43298451299880053,0.43298451299880053,service_limited,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,1.0,3.498864751505459,3.498864751505459,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,1.25,3.498864751505459,2.799091801204367,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,1.5,3.498864751505459,2.3325765010036394,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,2.0,3.498864751505459,1.7494323757527295,0.999,0.999,slo_candidate,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,4.0,3.498864751505459,0.8747161878763647,0.8738414716884884,0.8738414716884884,profitable_tail_risk,trace_derived,assumed,measured_anchor
AX2,8,15,24.1354255944,0.999,8.0,3.498864751505459,0.43735809393818237,0.4369207358442442,0.4369207358442442,service_limited,trace_derived,assumed,measured_anchor
AX2,8,15,32.0,0.5,1.0,4.6389764957843935,4.6389764957843935,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.5,1.25,4.6389764957843935,3.711181196627515,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.5,1.5,4.6389764957843935,3.0926509971895957,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.5,2.0,4.6389764957843935,2.3194882478921968,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.5,4.0,4.6389764957843935,1.1597441239460984,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.5,8.0,4.6389764957843935,0.5798720619730492,0.2899360309865246,0.2899360309865246,service_limited,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,1.0,4.6389764957843935,4.6389764957843935,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,1.25,4.6389764957843935,3.711181196627515,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,1.5,4.6389764957843935,3.0926509971895957,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,2.0,4.6389764957843935,2.3194882478921968,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,4.0,4.6389764957843935,1.1597441239460984,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.75,8.0,4.6389764957843935,0.5798720619730492,0.43490404647978687,0.43490404647978687,service_limited,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,1.0,4.6389764957843935,4.6389764957843935,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,1.25,4.6389764957843935,3.711181196627515,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,1.5,4.6389764957843935,3.0926509971895957,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,2.0,4.6389764957843935,2.3194882478921968,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,4.0,4.6389764957843935,1.1597441239460984,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.9,8.0,4.6389764957843935,0.5798720619730492,0.5218848557757443,0.5218848557757443,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,1.0,4.6389764957843935,4.6389764957843935,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,1.25,4.6389764957843935,3.711181196627515,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,1.5,4.6389764957843935,3.0926509971895957,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,2.0,4.6389764957843935,2.3194882478921968,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,4.0,4.6389764957843935,1.1597441239460984,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.95,8.0,4.6389764957843935,0.5798720619730492,0.5508784588743967,0.5508784588743967,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,1.0,4.6389764957843935,4.6389764957843935,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,1.25,4.6389764957843935,3.711181196627515,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,1.5,4.6389764957843935,3.0926509971895957,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,2.0,4.6389764957843935,2.3194882478921968,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,4.0,4.6389764957843935,1.1597441239460984,0.99,0.99,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.99,8.0,4.6389764957843935,0.5798720619730492,0.5740733413533187,0.5740733413533187,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,1.0,4.6389764957843935,4.6389764957843935,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,1.25,4.6389764957843935,3.711181196627515,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,1.5,4.6389764957843935,3.0926509971895957,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,2.0,4.6389764957843935,2.3194882478921968,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,4.0,4.6389764957843935,1.1597441239460984,0.999,0.999,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,32.0,0.999,8.0,4.6389764957843935,0.5798720619730492,0.5792921899110761,0.5792921899110761,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,1.0,9.277952991568787,9.277952991568787,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,1.25,9.277952991568787,7.42236239325503,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,1.5,9.277952991568787,6.185301994379191,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,2.0,9.277952991568787,4.6389764957843935,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,4.0,9.277952991568787,2.3194882478921968,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.5,8.0,9.277952991568787,1.1597441239460984,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,1.0,9.277952991568787,9.277952991568787,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,1.25,9.277952991568787,7.42236239325503,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,1.5,9.277952991568787,6.185301994379191,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,2.0,9.277952991568787,4.6389764957843935,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,4.0,9.277952991568787,2.3194882478921968,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.75,8.0,9.277952991568787,1.1597441239460984,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,1.0,9.277952991568787,9.277952991568787,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,1.25,9.277952991568787,7.42236239325503,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,1.5,9.277952991568787,6.185301994379191,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,2.0,9.277952991568787,4.6389764957843935,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,4.0,9.277952991568787,2.3194882478921968,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.9,8.0,9.277952991568787,1.1597441239460984,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,1.0,9.277952991568787,9.277952991568787,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,1.25,9.277952991568787,7.42236239325503,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,1.5,9.277952991568787,6.185301994379191,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,2.0,9.277952991568787,4.6389764957843935,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,4.0,9.277952991568787,2.3194882478921968,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.95,8.0,9.277952991568787,1.1597441239460984,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,1.0,9.277952991568787,9.277952991568787,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,1.25,9.277952991568787,7.42236239325503,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,1.5,9.277952991568787,6.185301994379191,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,2.0,9.277952991568787,4.6389764957843935,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,4.0,9.277952991568787,2.3194882478921968,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.99,8.0,9.277952991568787,1.1597441239460984,0.99,0.99,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,1.0,9.277952991568787,9.277952991568787,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,1.25,9.277952991568787,7.42236239325503,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,1.5,9.277952991568787,6.185301994379191,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,2.0,9.277952991568787,4.6389764957843935,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,4.0,9.277952991568787,2.3194882478921968,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,64.0,0.999,8.0,9.277952991568787,1.1597441239460984,0.999,0.999,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,1.0,18.555905983137574,18.555905983137574,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,1.25,18.555905983137574,14.84472478651006,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,1.5,18.555905983137574,12.370603988758383,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,2.0,18.555905983137574,9.277952991568787,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,4.0,18.555905983137574,4.6389764957843935,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.5,8.0,18.555905983137574,2.3194882478921968,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,1.0,18.555905983137574,18.555905983137574,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,1.25,18.555905983137574,14.84472478651006,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,1.5,18.555905983137574,12.370603988758383,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,2.0,18.555905983137574,9.277952991568787,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,4.0,18.555905983137574,4.6389764957843935,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.75,8.0,18.555905983137574,2.3194882478921968,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,1.0,18.555905983137574,18.555905983137574,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,1.25,18.555905983137574,14.84472478651006,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,1.5,18.555905983137574,12.370603988758383,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,2.0,18.555905983137574,9.277952991568787,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,4.0,18.555905983137574,4.6389764957843935,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.9,8.0,18.555905983137574,2.3194882478921968,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,1.0,18.555905983137574,18.555905983137574,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,1.25,18.555905983137574,14.84472478651006,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,1.5,18.555905983137574,12.370603988758383,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,2.0,18.555905983137574,9.277952991568787,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,4.0,18.555905983137574,4.6389764957843935,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.95,8.0,18.555905983137574,2.3194882478921968,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,1.0,18.555905983137574,18.555905983137574,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,1.25,18.555905983137574,14.84472478651006,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,1.5,18.555905983137574,12.370603988758383,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,2.0,18.555905983137574,9.277952991568787,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,4.0,18.555905983137574,4.6389764957843935,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.99,8.0,18.555905983137574,2.3194882478921968,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,1.0,18.555905983137574,18.555905983137574,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,1.25,18.555905983137574,14.84472478651006,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,1.5,18.555905983137574,12.370603988758383,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,2.0,18.555905983137574,9.277952991568787,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,4.0,18.555905983137574,4.6389764957843935,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,128.0,0.999,8.0,18.555905983137574,2.3194882478921968,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,1.0,37.11181196627515,37.11181196627515,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,1.25,37.11181196627515,29.68944957302012,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,1.5,37.11181196627515,24.741207977516765,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,2.0,37.11181196627515,18.555905983137574,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,4.0,37.11181196627515,9.277952991568787,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.5,8.0,37.11181196627515,4.6389764957843935,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,1.0,37.11181196627515,37.11181196627515,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,1.25,37.11181196627515,29.68944957302012,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,1.5,37.11181196627515,24.741207977516765,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,2.0,37.11181196627515,18.555905983137574,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,4.0,37.11181196627515,9.277952991568787,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.75,8.0,37.11181196627515,4.6389764957843935,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,1.0,37.11181196627515,37.11181196627515,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,1.25,37.11181196627515,29.68944957302012,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,1.5,37.11181196627515,24.741207977516765,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,2.0,37.11181196627515,18.555905983137574,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,4.0,37.11181196627515,9.277952991568787,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.9,8.0,37.11181196627515,4.6389764957843935,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,1.0,37.11181196627515,37.11181196627515,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,1.25,37.11181196627515,29.68944957302012,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,1.5,37.11181196627515,24.741207977516765,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,2.0,37.11181196627515,18.555905983137574,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,4.0,37.11181196627515,9.277952991568787,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.95,8.0,37.11181196627515,4.6389764957843935,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,1.0,37.11181196627515,37.11181196627515,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,1.25,37.11181196627515,29.68944957302012,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,1.5,37.11181196627515,24.741207977516765,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,2.0,37.11181196627515,18.555905983137574,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,4.0,37.11181196627515,9.277952991568787,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.99,8.0,37.11181196627515,4.6389764957843935,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,1.0,37.11181196627515,37.11181196627515,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,1.25,37.11181196627515,29.68944957302012,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,1.5,37.11181196627515,24.741207977516765,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,2.0,37.11181196627515,18.555905983137574,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,4.0,37.11181196627515,9.277952991568787,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,256.0,0.999,8.0,37.11181196627515,4.6389764957843935,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,1.0,74.2236239325503,74.2236239325503,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,1.25,74.2236239325503,59.37889914604024,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,1.5,74.2236239325503,49.48241595503353,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,2.0,74.2236239325503,37.11181196627515,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,4.0,74.2236239325503,18.555905983137574,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.5,8.0,74.2236239325503,9.277952991568787,0.5,0.5,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,1.0,74.2236239325503,74.2236239325503,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,1.25,74.2236239325503,59.37889914604024,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,1.5,74.2236239325503,49.48241595503353,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,2.0,74.2236239325503,37.11181196627515,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,4.0,74.2236239325503,18.555905983137574,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.75,8.0,74.2236239325503,9.277952991568787,0.75,0.75,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,1.0,74.2236239325503,74.2236239325503,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,1.25,74.2236239325503,59.37889914604024,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,1.5,74.2236239325503,49.48241595503353,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,2.0,74.2236239325503,37.11181196627515,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,4.0,74.2236239325503,18.555905983137574,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.9,8.0,74.2236239325503,9.277952991568787,0.9,0.9,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,1.0,74.2236239325503,74.2236239325503,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,1.25,74.2236239325503,59.37889914604024,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,1.5,74.2236239325503,49.48241595503353,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,2.0,74.2236239325503,37.11181196627515,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,4.0,74.2236239325503,18.555905983137574,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.95,8.0,74.2236239325503,9.277952991568787,0.95,0.95,profitable_tail_risk,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,1.0,74.2236239325503,74.2236239325503,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,1.25,74.2236239325503,59.37889914604024,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,1.5,74.2236239325503,49.48241595503353,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,2.0,74.2236239325503,37.11181196627515,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,4.0,74.2236239325503,18.555905983137574,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.99,8.0,74.2236239325503,9.277952991568787,0.99,0.99,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,1.0,74.2236239325503,74.2236239325503,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,1.25,74.2236239325503,59.37889914604024,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,1.5,74.2236239325503,49.48241595503353,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,2.0,74.2236239325503,37.11181196627515,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,4.0,74.2236239325503,18.555905983137574,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,8,15,512.0,0.999,8.0,74.2236239325503,9.277952991568787,0.999,0.999,slo_candidate,trace_derived,assumed,hypothetical
AX2,16,1,16.0,0.5,1.0,0.22832885152171292,0.22832885152171292,0.11416442576085646,0.5,service_limited,trace_derived,assumed,hypothetical
AX2,16,1,16.0,0.5,1.25,0.22832885152171292,0.18266308121737035,0.09133154060868517,0.4,service_limited,trace_derived,assumed,hypothetical
AX2,16,1,16.0,0.5,1.5,0.22832885152171292,0.15221923434780862,0.07610961717390431,0.33333333333333337,service_limited,trace_derived,assumed,hypothetical
