phase,domain,layer_id,num_experts,n_tokens,n_selections,entropy,normalized_entropy,gini,max_to_median,utilization_variance,top_1_coverage,top_2_coverage,top_4_coverage,top_8_coverage,top_16_coverage
prefill,general,1,64,5566,44528,4.05497994241708,0.9750165756382226,0.2528865264552641,2.9049429657794676,105226.375,0.042894358605821054,0.07361660079051384,0.13272547610492275,0.2376482213438735,0.4091133668702839
prefill,general,2,64,5566,44528,4.055084759178265,0.9750417787418166,0.2547891214516709,2.2865583456425407,102647.5,0.03476464247215235,0.0692597915918074,0.1310411426518146,0.23531261228889688,0.4050934243621991
prefill,general,3,64,5566,44528,4.02980473376173,0.9689632175248196,0.28376527128997486,3.0377952755905513,126973.5,0.04332105641394179,0.07554796981674453,0.13344412504491557,0.23690711462450592,0.4283821415738412
prefill,general,4,64,5566,44528,3.9887488541566554,0.9590913652072237,0.31557531216313334,3.9240710823909533,187940.21875,0.0545499461013295,0.10519223859144808,0.1692418253683076,0.28074469996406753,0.45957599712540426
prefill,general,5,64,5566,44528,3.994813049024623,0.9605494958510573,0.3151191385195832,2.9329021827000807,154327.59375,0.040738411785842615,0.07539076536112109,0.14166367229608337,0.2592526051024075,0.4488860941430111
prefill,general,6,64,5566,44528,3.9630539807272998,0.9529130541284235,0.33467846074380164,3.935483870967742,195275.53125,0.05890675530003593,0.09645616241466044,0.16234728710025154,0.27519762845849804,0.45151365432985985
prefill,general,7,64,5566,44528,3.978864305460233,0.9567146336429313,0.33094064408911245,2.7309417040358746,169597.0625,0.0410303629177147,0.08024164570607259,0.14658192597915917,0.2641708587854833,0.4553539346029465
prefill,general,8,64,5566,44528,4.005044319734834,0.9630095964369929,0.3107482932087675,2.731284475965327,147280.90625,0.038919331656485805,0.07662594322673374,0.13755389867049947,0.24878727991376212,0.44185680919870646
prefill,general,9,64,5566,44528,4.035362764427078,0.9702996414044874,0.27268656800215596,2.3864150943396227,114182.28125,0.03550574919151994,0.06946191160618038,0.13113097376931368,0.23452659001077975,0.4091133668702839
prefill,general,10,64,5566,44528,4.031000766930068,0.9692508027116029,0.27800274546352854,3.6720475785896345,136547.21875,0.048531261228889684,0.08513744160977363,0.1479293927416457,0.25837675170679125,0.43543388429752067
prefill,general,11,64,5566,44528,3.999185943679752,0.9616009547566047,0.30970821730147324,3.2845786963434023,165736.09375,0.04639777218828602,0.08805695292849443,0.1642786561264822,0.2707285303629177,0.4473589651455264
prefill,general,12,64,5566,44528,3.9939817400829605,0.9603496083031268,0.3035463640855192,4.486133768352365,191260.28125,0.06175889328063241,0.11374865253323752,0.17245328781890046,0.2707509881422925,0.4416546891843334
prefill,general,13,64,5566,44528,3.993964774883213,0.9603455290348696,0.319266809647862,3.039087947882736,165326.5625,0.04190621631333094,0.08190352137980597,0.1546218109953288,0.2706611570247934,0.45407384117858424
prefill,general,14,64,5566,44528,3.9689029433826604,0.9543194323646291,0.3374246260779734,3.3076923076923075,188974.5,0.04635285662953647,0.09135824649658641,0.16641214516708588,0.2778701042040963,0.4607438016528926
prefill,general,15,64,5566,44528,3.956607194200665,0.9513629296364826,0.3521442968469278,3.4361158432708687,203752.90625,0.04529734099892203,0.08960653970535394,0.16614265181458857,0.2870777937477542,0.47509432267337404
prefill,math,0,64,2023,16184,3.932602290746762,0.9455909704414885,0.3172365453534355,7.457399103139013,44758.640625,0.1027558082056352,0.14285714285714285,0.20674740484429066,0.29634206623826,0.45439940682155217
prefill,math,1,64,2023,16184,4.013357041263793,0.965008383458013,0.2950444883835887,3.181236673773987,19244.140625,0.046094908551655954,0.08879139891250618,0.1485417696490361,0.2515447355412753,0.4300543746910529
prefill,math,2,64,2023,16184,3.9952153910373767,0.9606462386554807,0.30779434935739003,3.9447983014861996,23797.921875,0.0574023727137914,0.10114928324270885,0.17263964409293128,0.2749011369253584,0.4437716262975779
prefill,math,3,64,2023,16184,3.9192469087881783,0.9423796798880175,0.3715842035343549,5.104417670682731,36205.546875,0.07853435491843797,0.11474295600593179,0.17906574394463667,0.2882476520019773,0.47806475531389026
prefill,math,4,64,2023,16184,3.8505501559208137,0.9258616024401972,0.41649738939693526,6.072398190045249,45705.265625,0.08292140385565991,0.13080820563519527,0.2047083539298072,0.3272985664854177,0.5189075630252101
prefill,math,5,64,2023,16184,3.8154237675405347,0.9174154913867691,0.44000054065743943,6.334975369458128,54787.828125,0.07946119624320316,0.1421774592189817,0.24363568956994563,0.3652990608007909,0.5412135442412259
prefill,math,6,64,2023,16184,3.743337137702132,0.9000823208230588,0.4774835485664854,7.348484848484849,68269.203125,0.08990360850222442,0.15873702422145328,0.2680425111220959,0.3961937716262976,0.5631487889273357
prefill,math,7,64,2023,16184,3.866353465191084,0.9296614950925062,0.41371879634206626,4.758465011286682,39584.265625,0.06512605042016807,0.11548442906574395,0.19099110232328226,0.3175358378645576,0.5192165101334651
prefill,math,8,64,2023,16184,3.8515944325635463,0.9261126978958283,0.4109189631735047,6.8018433179723505,51079.984375,0.0912011863568957,0.14971576866040534,0.22188581314878894,0.33866782006920415,0.5156945130993574
prefill,math,9,64,2023,16184,3.920429723350517,0.9426640866719137,0.3520896410034602,6.468817204301075,40388.953125,0.09293129016312407,0.12419673751853683,0.18493573900148294,0.29102817597627284,0.4627409787444389
prefill,math,10,64,2023,16184,3.9937510262060236,0.9602941333421066,0.3110189847998023,3.498956158663883,20982.578125,0.051779535343549184,0.08372466633712308,0.14384577360355907,0.2520390509144834,0.4383959466139397
prefill,math,11,64,2023,16184,3.8857067506428784,0.9343149765835416,0.3916406636183885,5.919239904988124,44990.703125,0.07698961937716263,0.14273356401384082,0.22046465645081562,0.33088235294117646,0.509083044982699
prefill,math,12,64,2023,16184,3.8732375249865623,0.931316761580526,0.40205990484429066,6.3160493827160495,45573.953125,0.07902867029164606,0.13871725160652496,0.21465645081562038,0.3409540286702916,0.5178571428571429
prefill,math,13,64,2023,16184,3.889421385022236,0.935208157349844,0.3965799555116164,5.024390243902439,39947.265625,0.07000741473059813,0.12926347009391992,0.19698467622343055,0.3138902619871478,0.5017301038062284
prefill,math,14,64,2023,16184,3.974468064589602,0.9556575611591626,0.3316624443895205,3.446088794926004,23432.953125,0.05035837864557588,0.08922392486406328,0.15021008403361344,0.26359367276322293,0.4532871972318339
prefill,math,15,64,2023,16184,3.9740818524284394,0.9555646967642225,0.33492569822046464,3.8211009174311927,25537.109375,0.051470588235294115,0.0995427582797825,0.1624443895205141,0.28126544735541276,0.4625556104794859
